Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,1377.1875,783.75,1241.25,732.1875,1091.25,643.125,1049.0625,544.6875,1049.0625,450.9375,1222.5,483.75,1222.5,347.8125,1213.125,263.4375,1180.3125,188.4375,1335.0,469.6875,1335.0,329.0625,1330.3125,235.3125,1335.0,150.9375,1395.9375,488.4375,1405.3125,366.5625,1395.9375,291.5625,1400.625,207.1875,1470.9375,535.3125,1494.375,427.5,1503.75,375.9375,1489.6875,324.375
1,1377.1875,793.125,1241.25,736.875,1086.5625,643.125,1049.0625,544.6875,1049.0625,455.625,1222.5,493.125,1217.8125,352.5,1213.125,263.4375,1180.3125,188.4375,1335.0,479.0625,1335.0,329.0625,1335.0,235.3125,1335.0,150.9375,1395.9375,488.4375,1405.3125,366.5625,1395.9375,286.875,1395.9375,202.5,1470.9375,535.3125,1494.375,427.5,1503.75,375.9375,1489.6875,324.375
2,1377.1875,793.125,1241.25,741.5625,1091.25,643.125,1053.75,544.6875,1049.0625,455.625,1222.5,493.125,1217.8125,352.5,1213.125,263.4375,1189.6875,193.125,1335.0,479.0625,1335.0,329.0625,1330.3125,235.3125,1335.0,150.9375,1395.9375,488.4375,1410.0,366.5625,1395.9375,286.875,1400.625,197.8125,1470.9375,535.3125,1494.375,427.5,1503.75,380.625,1489.6875,324.375
3,1377.1875,793.125,1241.25,741.5625,1091.25,643.125,1053.75,544.6875,1049.0625,450.9375,1222.5,497.8125,1213.125,352.5,1208.4375,263.4375,1180.3125,193.125,1335.0,479.0625,1335.0,329.0625,1330.3125,235.3125,1335.0,150.9375,1395.9375,488.4375,1410.0,366.5625,1400.625,286.875,1400.625,197.8125,1470.9375,535.3125,1494.375,427.5,1503.75,380.625,1489.6875,324.375
4,1386.5625,797.8125,1241.25,746.25,1105.3125,647.8125,1067.8125,544.6875,1058.4375,450.9375,1222.5,493.125,1213.125,352.5,1208.4375,263.4375,1180.3125,193.125,1335.0,479.0625,1335.0,329.0625,1330.3125,235.3125,1325.625,150.9375,1400.625,493.125,1410.0,366.5625,1405.3125,282.1875,1405.3125,197.8125,1470.9375,535.3125,1494.375,427.5,1499.0625,380.625,1489.6875,319.6875
5,1386.5625,793.125,1241.25,746.25,1105.3125,647.8125,1067.8125,544.6875,1063.125,450.9375,1222.5,488.4375,1213.125,352.5,1208.4375,263.4375,1189.6875,193.125,1335.0,479.0625,1330.3125,329.0625,1325.625,235.3125,1335.0,150.9375,1400.625,488.4375,1410.0,366.5625,1400.625,277.5,1405.3125,197.8125,1470.9375,535.3125,1494.375,427.5,1499.0625,380.625,1489.6875,315.0
6,1386.5625,797.8125,1241.25,741.5625,1095.9375,643.125,1053.75,544.6875,1053.75,450.9375,1222.5,488.4375,1222.5,352.5,1213.125,263.4375,1203.75,188.4375,1330.3125,474.375,1330.3125,324.375,1330.3125,235.3125,1335.0,146.25,1395.9375,488.4375,1405.3125,366.5625,1395.9375,277.5,1400.625,193.125,1470.9375,535.3125,1494.375,427.5,1494.375,375.9375,1489.6875,315.0
7,1377.1875,793.125,1250.625,732.1875,1091.25,633.75,1053.75,535.3125,1049.0625,446.25,1222.5,479.0625,1222.5,343.125,1227.1875,254.0625,1213.125,188.4375,1335.0,469.6875,1335.0,319.6875,1335.0,230.625,1339.6875,150.9375,1391.25,488.4375,1405.3125,366.5625,1395.9375,277.5,1405.3125,193.125,1456.875,530.625,1489.6875,436.875,1494.375,375.9375,1480.3125,310.3125
8,1377.1875,793.125,1260.0,741.5625,1091.25,643.125,1049.0625,540.0,1049.0625,446.25,1236.5625,483.75,1236.5625,347.8125,1227.1875,254.0625,1213.125,188.4375,1335.0,469.6875,1339.6875,324.375,1339.6875,235.3125,1344.375,150.9375,1395.9375,488.4375,1405.3125,366.5625,1395.9375,282.1875,1405.3125,197.8125,1456.875,535.3125,1489.6875,436.875,1489.6875,380.625,1480.3125,315.0
9,1391.25,797.8125,1250.625,741.5625,1105.3125,643.125,1067.8125,540.0,1063.125,450.9375,1236.5625,483.75,1227.1875,347.8125,1222.5,258.75,1208.4375,193.125,1339.6875,469.6875,1339.6875,324.375,1339.6875,235.3125,1344.375,150.9375,1400.625,488.4375,1410.0,366.5625,1405.3125,282.1875,1410.0,197.8125,1466.25,535.3125,1494.375,436.875,1494.375,380.625,1480.3125,315.0
