Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,1391.25,882.1875,1250.625,821.25,1110.0,657.1875,1081.875,549.375,1067.8125,469.6875,1194.375,511.875,1199.0625,375.9375,1199.0625,286.875,1189.6875,197.8125,1306.875,488.4375,1302.1875,343.125,1297.5,244.6875,1297.5,160.3125,1372.5,493.125,1377.1875,357.1875,1367.8125,272.8125,1353.75,188.4375,1438.125,511.875,1447.5,408.75,1442.8125,343.125,1428.75,272.8125
1,1386.5625,886.875,1250.625,821.25,1119.375,643.125,1091.25,549.375,1081.875,474.375,1199.0625,511.875,1199.0625,375.9375,1189.6875,286.875,1180.3125,202.5,1302.1875,488.4375,1297.5,343.125,1297.5,244.6875,1292.8125,165.0,1372.5,493.125,1377.1875,352.5,1372.5,272.8125,1358.4375,193.125,1438.125,511.875,1447.5,408.75,1442.8125,343.125,1428.75,272.8125
2,1386.5625,882.1875,1250.625,811.875,1119.375,643.125,1081.875,549.375,1072.5,483.75,1194.375,511.875,1194.375,380.625,1189.6875,286.875,1170.9375,202.5,1302.1875,493.125,1297.5,343.125,1292.8125,240.0,1292.8125,165.0,1372.5,493.125,1372.5,352.5,1367.8125,272.8125,1353.75,193.125,1438.125,511.875,1447.5,408.75,1442.8125,343.125,1428.75,277.5
3,1386.5625,891.5625,1250.625,844.6875,1119.375,647.8125,1091.25,544.6875,1081.875,469.6875,1194.375,521.25,1189.6875,380.625,1185.0,286.875,1170.9375,197.8125,1302.1875,497.8125,1297.5,343.125,1292.8125,240.0,1283.4375,160.3125,1372.5,497.8125,1372.5,352.5,1363.125,268.125,1353.75,188.4375,1438.125,511.875,1442.8125,408.75,1438.125,343.125,1424.0625,272.8125
4,1391.25,919.6875,1260.0,872.8125,1110.0,657.1875,1095.9375,544.6875,1081.875,469.6875,1194.375,525.9375,1194.375,380.625,1194.375,286.875,1189.6875,197.8125,1306.875,502.5,1297.5,343.125,1288.125,240.0,1283.4375,155.625,1372.5,502.5,1372.5,352.5,1363.125,268.125,1344.375,183.75,1442.8125,516.5625,1447.5,408.75,1438.125,338.4375,1424.0625,268.125
5,1391.25,933.75,1250.625,882.1875,1124.0625,657.1875,1110.0,549.375,1095.9375,469.6875,1199.0625,521.25,1199.0625,380.625,1194.375,291.5625,1189.6875,197.8125,1306.875,493.125,1292.8125,343.125,1283.4375,240.0,1278.75,155.625,1372.5,493.125,1372.5,352.5,1363.125,268.125,1344.375,188.4375,1442.8125,511.875,1447.5,408.75,1442.8125,343.125,1424.0625,272.8125
6,1391.25,919.6875,1250.625,882.1875,1124.0625,657.1875,1110.0,549.375,1095.9375,465.0,1199.0625,521.25,1199.0625,380.625,1199.0625,291.5625,1189.6875,197.8125,1306.875,493.125,1292.8125,343.125,1283.4375,244.6875,1274.0625,155.625,1372.5,493.125,1372.5,352.5,1363.125,272.8125,1344.375,188.4375,1438.125,511.875,1447.5,408.75,1438.125,333.75,1419.375,268.125
7,1395.9375,952.5,1260.0,919.6875,1119.375,666.5625,1110.0,544.6875,1095.9375,469.6875,1199.0625,511.875,1203.75,380.625,1203.75,286.875,1203.75,193.125,1306.875,493.125,1297.5,343.125,1288.125,240.0,1278.75,155.625,1372.5,488.4375,1372.5,347.8125,1363.125,268.125,1344.375,183.75,1442.8125,502.5,1442.8125,394.6875,1433.4375,329.0625,1419.375,258.75
8,1395.9375,957.1875,542.8125,929.0625,1119.375,929.0625,444.375,544.6875,1095.9375,465.0,1203.75,502.5,1213.125,366.5625,1213.125,277.5,392.8125,193.125,1311.5625,488.4375,1297.5,343.125,1292.8125,240.0,1278.75,155.625,1372.5,488.4375,1372.5,343.125,1363.125,268.125,1344.375,188.4375,1442.8125,502.5,1442.8125,390.0,1433.4375,324.375,1419.375,258.75
9,1395.9375,952.5,542.8125,919.6875,1119.375,657.1875,1100.625,544.6875,1091.25,465.0,1203.75,507.1875,1213.125,371.25,1213.125,277.5,392.8125,193.125,1311.5625,488.4375,1302.1875,338.4375,1292.8125,240.0,1278.75,155.625,1372.5,488.4375,1372.5,343.125,1363.125,263.4375,1339.6875,183.75,1442.8125,502.5,1447.5,390.0,1433.4375,324.375,1414.6875,258.75
