Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,444.375,854.0625,585.0,765.0,725.625,647.8125,781.875,544.6875,824.0625,446.25,552.1875,511.875,547.5,375.9375,547.5,300.9375,547.5,221.25,477.1875,502.5,491.25,357.1875,514.6875,272.8125,533.4375,188.4375,425.625,521.25,430.3125,404.0625,449.0625,319.6875,477.1875,235.3125,378.75,554.0625,378.75,450.9375,388.125,399.375,397.5,357.1875
1,444.375,844.6875,589.6875,769.6875,711.5625,657.1875,763.125,544.6875,814.6875,446.25,561.5625,507.1875,556.875,371.25,561.5625,296.25,561.5625,221.25,481.875,493.125,495.9375,357.1875,514.6875,272.8125,533.4375,193.125,425.625,521.25,425.625,399.375,444.375,319.6875,472.5,240.0,374.0625,549.375,374.0625,446.25,378.75,390.0,397.5,347.8125
2,435.0,854.0625,580.3125,783.75,706.875,661.875,758.4375,549.375,810.0,446.25,566.25,511.875,561.5625,366.5625,566.25,296.25,570.9375,221.25,477.1875,497.8125,495.9375,352.5,519.375,268.125,533.4375,188.4375,416.25,521.25,420.9375,399.375,439.6875,319.6875,467.8125,240.0,369.375,549.375,369.375,446.25,378.75,390.0,392.8125,347.8125
3,430.3125,854.0625,580.3125,783.75,683.4375,666.5625,735.0,554.0625,786.5625,455.625,570.9375,521.25,575.625,375.9375,580.3125,296.25,589.6875,216.5625,486.5625,502.5,500.625,357.1875,519.375,268.125,533.4375,193.125,416.25,525.9375,425.625,399.375,439.6875,319.6875,467.8125,240.0,369.375,549.375,369.375,446.25,378.75,390.0,397.5,338.4375
4,420.9375,872.8125,575.625,811.875,692.8125,675.9375,753.75,558.75,800.625,450.9375,580.3125,530.625,570.9375,380.625,575.625,300.9375,580.3125,221.25,481.875,516.5625,500.625,361.875,519.375,268.125,533.4375,188.4375,416.25,540.0,420.9375,404.0625,444.375,319.6875,472.5,235.3125,364.6875,568.125,369.375,450.9375,378.75,390.0,392.8125,347.8125
5,406.875,919.6875,542.8125,863.4375,674.0625,690.0,730.3125,563.4375,781.875,465.0,561.5625,544.6875,566.25,394.6875,556.875,310.3125,556.875,221.25,458.4375,540.0,491.25,375.9375,514.6875,272.8125,528.75,188.4375,406.875,558.75,416.25,418.125,439.6875,329.0625,472.5,221.25,355.3125,572.8125,364.6875,465.0,378.75,399.375,388.125,352.5
6,378.75,947.8125,524.0625,900.9375,664.6875,718.125,730.3125,568.125,772.5,469.6875,542.8125,544.6875,561.5625,394.6875,556.875,319.6875,542.8125,221.25,411.5625,544.6875,472.5,380.625,510.0,277.5,528.75,188.4375,378.75,563.4375,388.125,427.5,420.9375,329.0625,467.8125,221.25,336.5625,572.8125,345.9375,469.6875,360.0,394.6875,369.375,343.125
7,383.4375,947.8125,528.75,900.9375,664.6875,718.125,730.3125,568.125,763.125,469.6875,552.1875,544.6875,566.25,394.6875,556.875,319.6875,552.1875,221.25,430.3125,544.6875,486.5625,380.625,519.375,277.5,533.4375,188.4375,378.75,563.4375,392.8125,427.5,430.3125,333.75,472.5,221.25,336.5625,572.8125,350.625,483.75,364.6875,399.375,378.75,343.125
8,383.4375,947.8125,528.75,900.9375,664.6875,713.4375,730.3125,568.125,763.125,469.6875,552.1875,544.6875,566.25,394.6875,561.5625,319.6875,552.1875,221.25,435.0,544.6875,486.5625,380.625,514.6875,277.5,528.75,193.125,383.4375,563.4375,402.1875,427.5,425.625,333.75,467.8125,221.25,341.25,577.5,350.625,483.75,364.6875,399.375,378.75,352.5
9,374.0625,952.5,524.0625,910.3125,664.6875,722.8125,730.3125,572.8125,772.5,483.75,542.8125,558.75,561.5625,394.6875,556.875,319.6875,542.8125,221.25,411.5625,544.6875,472.5,380.625,510.0,277.5,528.75,188.4375,364.6875,568.125,378.75,427.5,406.875,333.75,458.4375,221.25,327.1875,577.5,336.5625,1013.4375,350.625,404.0625,369.375,352.5
