Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,524.0625,882.1875,1377.1875,718.125,819.375,619.6875,908.4375,535.3125,1002.1875,450.9375,1386.5625,502.5,1381.875,380.625,1381.875,319.6875,1386.5625,225.9375,1470.9375,493.125,1452.1875,366.5625,1442.8125,282.1875,1433.4375,197.8125,1508.4375,502.5,1494.375,380.625,1475.625,300.9375,1452.1875,216.5625,1536.5625,525.9375,570.9375,427.5,1527.1875,375.9375,575.625,315.0
1,1508.4375,943.125,1377.1875,966.5625,1311.5625,610.3125,1119.375,530.625,1049.0625,441.5625,1386.5625,511.875,1377.1875,380.625,1381.875,319.6875,1381.875,225.9375,1475.625,497.8125,1452.1875,366.5625,1442.8125,286.875,1428.75,197.8125,1513.125,502.5,1499.0625,380.625,1480.3125,305.625,1456.875,216.5625,1555.3125,530.625,1536.5625,427.5,1536.5625,380.625,1522.5,319.6875
2,1513.125,919.6875,1377.1875,943.125,1311.5625,610.3125,899.0625,530.625,1025.625,446.25,1386.5625,511.875,1377.1875,380.625,1377.1875,319.6875,1377.1875,230.625,1475.625,493.125,1452.1875,361.875,1442.8125,282.1875,1428.75,197.8125,1517.8125,502.5,1499.0625,380.625,1480.3125,300.9375,1456.875,216.5625,1555.3125,525.9375,1536.5625,418.125,1536.5625,375.9375,1522.5,315.0
3,1513.125,835.3125,1372.5,704.0625,1292.8125,610.3125,1241.25,525.9375,1170.9375,441.5625,1372.5,511.875,1358.4375,380.625,1358.4375,329.0625,1358.4375,235.3125,1466.25,488.4375,1442.8125,366.5625,1438.125,286.875,1428.75,197.8125,1522.5,488.4375,1508.4375,375.9375,1489.6875,305.625,1466.25,216.5625,1564.6875,502.5,1555.3125,418.125,1545.9375,366.5625,1536.5625,305.625
4,1503.75,765.0,1367.8125,704.0625,1283.4375,615.0,1250.625,525.9375,1203.75,450.9375,1367.8125,502.5,1349.0625,385.3125,1349.0625,324.375,1344.375,249.375,1461.5625,483.75,1442.8125,366.5625,1438.125,286.875,1428.75,202.5,1522.5,488.4375,1508.4375,380.625,1494.375,310.3125,1475.625,225.9375,1569.375,502.5,1560.0,418.125,1550.625,375.9375,1541.25,319.6875
5,1489.6875,765.0,1367.8125,704.0625,1278.75,615.0,1227.1875,530.625,1152.1875,446.25,1363.125,507.1875,1353.75,385.3125,1353.75,319.6875,1358.4375,244.6875,1452.1875,488.4375,1438.125,366.5625,1433.4375,282.1875,1428.75,202.5,1508.4375,488.4375,1503.75,375.9375,1485.0,305.625,1466.25,221.25,1555.3125,511.875,1555.3125,418.125,1545.9375,380.625,1536.5625,319.6875
6,1499.0625,760.3125,1367.8125,699.375,1278.75,610.3125,1236.5625,525.9375,1170.9375,450.9375,1363.125,502.5,1353.75,380.625,1353.75,319.6875,1353.75,244.6875,1452.1875,483.75,1438.125,366.5625,1433.4375,286.875,1428.75,202.5,1513.125,488.4375,1508.4375,375.9375,1489.6875,310.3125,1466.25,225.9375,1564.6875,502.5,1560.0,427.5,1555.3125,380.625,1541.25,329.0625
7,1499.0625,788.4375,1377.1875,699.375,1311.5625,605.625,1227.1875,525.9375,1077.1875,446.25,1377.1875,511.875,1372.5,380.625,1372.5,319.6875,1372.5,235.3125,1456.875,493.125,1442.8125,366.5625,1433.4375,291.5625,1428.75,197.8125,1508.4375,502.5,1499.0625,380.625,1480.3125,310.3125,1456.875,216.5625,1555.3125,525.9375,1545.9375,427.5,1536.5625,380.625,1522.5,319.6875
8,1508.4375,821.25,1386.5625,718.125,1320.9375,615.0,1278.75,535.3125,1185.0,450.9375,1386.5625,535.3125,1381.875,390.0,1381.875,333.75,1381.875,235.3125,1452.1875,516.5625,1438.125,375.9375,1428.75,296.25,1419.375,202.5,1508.4375,525.9375,1499.0625,385.3125,1475.625,310.3125,1452.1875,216.5625,1564.6875,530.625,1545.9375,427.5,1536.5625,380.625,1522.5,305.625
9,1517.8125,760.3125,1377.1875,713.4375,1297.5,615.0,1274.0625,525.9375,1236.5625,450.9375,1367.8125,525.9375,1358.4375,385.3125,1358.4375,329.0625,1358.4375,249.375,1452.1875,493.125,1433.4375,366.5625,1433.4375,291.5625,1428.75,202.5,1508.4375,502.5,1499.0625,380.625,1485.0,310.3125,1466.25,221.25,1569.375,516.5625,1555.3125,427.5,1545.9375,375.9375,1531.875,305.625
10,1522.5,760.3125,1377.1875,713.4375,1297.5,615.0,1274.0625,530.625,1250.625,455.625,1363.125,502.5,1344.375,380.625,1344.375,329.0625,1344.375,244.6875,1452.1875,479.0625,1433.4375,366.5625,1428.75,286.875,1428.75,197.8125,1522.5,483.75,1503.75,375.9375,1489.6875,305.625,1470.9375,221.25,1578.75,502.5,1564.6875,413.4375,1555.3125,366.5625,1536.5625,300.9375
11,1527.1875,779.0625,1377.1875,713.4375,1297.5,615.0,1274.0625,530.625,1241.25,455.625,1363.125,502.5,1344.375,380.625,1344.375,333.75,1344.375,254.0625,1452.1875,483.75,1433.4375,366.5625,1428.75,286.875,1424.0625,202.5,1527.1875,488.4375,1508.4375,375.9375,1485.0,305.625,1466.25,216.5625,1578.75,502.5,1564.6875,413.4375,1555.3125,361.875,1536.5625,296.25
12,1522.5,765.0,1372.5,704.0625,1292.8125,615.0,1264.6875,525.9375,1236.5625,446.25,1363.125,502.5,1349.0625,380.625,1344.375,329.0625,1344.375,249.375,1452.1875,479.0625,1433.4375,366.5625,1428.75,286.875,1424.0625,197.8125,1522.5,483.75,1508.4375,375.9375,1485.0,300.9375,1466.25,216.5625,1578.75,502.5,1564.6875,413.4375,1555.3125,361.875,1536.5625,296.25
13,1522.5,811.875,1377.1875,713.4375,1297.5,610.3125,1269.375,525.9375,1241.25,450.9375,1363.125,502.5,1363.125,380.625,1367.8125,329.0625,1363.125,240.0,1447.5,488.4375,1428.75,361.875,1428.75,286.875,1419.375,197.8125,1522.5,488.4375,1508.4375,366.5625,1485.0,300.9375,1466.25,211.875,1578.75,502.5,1569.375,413.4375,1555.3125,352.5,1541.25,286.875
14,1527.1875,755.625,1386.5625,704.0625,1306.875,615.0,1278.75,535.3125,1241.25,455.625,1372.5,511.875,1372.5,380.625,1372.5,324.375,1372.5,244.6875,1452.1875,488.4375,1438.125,357.1875,1433.4375,286.875,1424.0625,197.8125,1522.5,493.125,1508.4375,366.5625,1489.6875,300.9375,1466.25,211.875,1578.75,502.5,1564.6875,413.4375,1555.3125,352.5,1536.5625,286.875
15,1527.1875,750.9375,1395.9375,694.6875,1320.9375,600.9375,1292.8125,525.9375,1217.8125,450.9375,1372.5,511.875,1377.1875,380.625,1377.1875,319.6875,1372.5,235.3125,1452.1875,488.4375,1447.5,352.5,1438.125,282.1875,1428.75,197.8125,1522.5,488.4375,1517.8125,361.875,1499.0625,296.25,1470.9375,211.875,1583.4375,502.5,1569.375,408.75,1560.0,347.8125,1541.25,286.875
16,1541.25,915.0,1410.0,943.125,1335.0,610.3125,1297.5,540.0,1213.125,455.625,1400.625,525.9375,1395.9375,380.625,1395.9375,319.6875,1395.9375,235.3125,1475.625,493.125,1461.5625,357.1875,1447.5,286.875,1438.125,197.8125,1527.1875,502.5,1522.5,366.5625,1499.0625,300.9375,1470.9375,211.875,1588.125,525.9375,1569.375,418.125,1560.0,357.1875,1541.25,286.875
17,1522.5,811.875,1405.3125,713.4375,1344.375,605.625,1297.5,530.625,1152.1875,446.25,1395.9375,502.5,1400.625,380.625,1405.3125,315.0,1400.625,230.625,1466.25,488.4375,1452.1875,357.1875,1447.5,282.1875,1438.125,193.125,1522.5,493.125,1513.125,366.5625,1494.375,296.25,1470.9375,207.1875,1578.75,516.5625,1569.375,418.125,1560.0,357.1875,1545.9375,296.25
18,1531.875,811.875,1395.9375,713.4375,1325.625,586.875,1278.75,521.25,1170.9375,441.5625,1377.1875,502.5,1386.5625,380.625,1386.5625,319.6875,1377.1875,235.3125,1461.5625,483.75,1447.5,352.5,1442.8125,282.1875,1428.75,197.8125,1527.1875,483.75,1522.5,361.875,1499.0625,296.25,1470.9375,211.875,1588.125,502.5,1574.0625,408.75,1564.6875,347.8125,1545.9375,286.875
19,1527.1875,835.3125,1386.5625,685.3125,1306.875,586.875,1241.25,511.875,1170.9375,436.875,1377.1875,488.4375,1377.1875,366.5625,1381.875,319.6875,1381.875,235.3125,1466.25,479.0625,1452.1875,352.5,1447.5,282.1875,1433.4375,197.8125,1527.1875,479.0625,1517.8125,361.875,1499.0625,296.25,1470.9375,211.875,1583.4375,502.5,1569.375,408.75,1560.0,352.5,1545.9375,286.875
