Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,1410.0,1055.625,1400.625,1036.875,1419.375,1018.125,1424.0625,1032.1875,1452.1875,1041.5625,1433.4375,1018.125,1452.1875,1018.125,1475.625,1036.875,1452.1875,1050.9375,1410.0,1018.125,1424.0625,1032.1875,1442.8125,1050.9375,1452.1875,1041.5625,1410.0,1036.875,1433.4375,1032.1875,1442.8125,1041.5625,1480.3125,1041.5625,1424.0625,1041.5625,1442.8125,1050.9375,1442.8125,1050.9375,1424.0625,1046.25
1,69.375,1060.3125,1410.0,1041.5625,1419.375,1027.5,1410.0,1036.875,1433.4375,1046.25,1424.0625,1018.125,1442.8125,1018.125,1452.1875,1032.1875,1452.1875,1041.5625,1395.9375,1027.5,1410.0,1032.1875,1442.8125,1046.25,1480.3125,1036.875,1410.0,1036.875,1410.0,1032.1875,1442.8125,1036.875,1480.3125,1036.875,1410.0,1046.25,1433.4375,1050.9375,1433.4375,1046.25,1419.375,1046.25
2,1410.0,1065.0,1410.0,1041.5625,1419.375,1027.5,1410.0,1036.875,1433.4375,1046.25,1410.0,1018.125,1433.4375,1018.125,1442.8125,1032.1875,1433.4375,1036.875,1395.9375,1022.8125,1395.9375,1027.5,1424.0625,1036.875,1452.1875,1036.875,1410.0,1036.875,1410.0,1032.1875,1424.0625,1036.875,1475.625,1036.875,1410.0,1050.9375,1410.0,1050.9375,1419.375,1050.9375,1410.0,1046.25
3,1410.0,1060.3125,1395.9375,1041.5625,1410.0,1022.8125,1410.0,1036.875,1424.0625,1041.5625,1410.0,1018.125,1424.0625,1018.125,1433.4375,1022.8125,1424.0625,1032.1875,1381.875,1018.125,1381.875,1027.5,1410.0,1036.875,1442.8125,1032.1875,1386.5625,1036.875,1400.625,1027.5,1410.0,1036.875,1452.1875,1036.875,1410.0,1046.25,1410.0,1050.9375,1410.0,1046.25,1410.0,1041.5625
4,1836.5625,1060.3125,1410.0,1041.5625,1424.0625,1022.8125,1419.375,1036.875,1424.0625,1041.5625,1424.0625,1018.125,1442.8125,1018.125,1433.4375,1032.1875,1410.0,1041.5625,1395.9375,1018.125,1395.9375,1027.5,1410.0,1046.25,1433.4375,1036.875,1400.625,1036.875,1410.0,1032.1875,1419.375,1036.875,1442.8125,1036.875,1410.0,1046.25,1419.375,1050.9375,1410.0,1050.9375,1400.625,1046.25
5,1410.0,1060.3125,1410.0,1036.875,1410.0,1018.125,1410.0,1032.1875,1410.0,1041.5625,1410.0,1018.125,1424.0625,1018.125,1433.4375,1027.5,1410.0,1041.5625,1386.5625,1018.125,1395.9375,1027.5,1410.0,1041.5625,1433.4375,1036.875,1395.9375,1036.875,1400.625,1027.5,1419.375,1036.875,1442.8125,1036.875,1410.0,1041.5625,1419.375,1050.9375,1410.0,1046.25,1400.625,1041.5625
6,1410.0,1050.9375,1419.375,1027.5,1433.4375,1013.4375,1452.1875,1032.1875,1452.1875,1041.5625,1442.8125,1018.125,1480.3125,1018.125,1480.3125,1036.875,1452.1875,1050.9375,1410.0,1018.125,1433.4375,1032.1875,1452.1875,1046.25,1475.625,1041.5625,1410.0,1032.1875,1433.4375,1032.1875,1452.1875,1036.875,1475.625,1036.875,1433.4375,1036.875,1452.1875,1050.9375,1452.1875,1046.25,1433.4375,1041.5625
7,1410.0,1050.9375,1410.0,1032.1875,1410.0,1013.4375,1410.0,1027.5,1424.0625,1036.875,1410.0,1008.75,1442.8125,1013.4375,1452.1875,1022.8125,1442.8125,1032.1875,1386.5625,1018.125,1410.0,1018.125,1433.4375,1036.875,1475.625,1032.1875,1395.9375,1032.1875,1410.0,1027.5,1433.4375,1032.1875,1475.625,1032.1875,1410.0,1036.875,1419.375,1046.25,1424.0625,1036.875,1419.375,1036.875
8,1836.5625,1060.3125,1410.0,1036.875,1410.0,1018.125,1410.0,1027.5,1410.0,1036.875,1410.0,1008.75,1433.4375,1013.4375,1442.8125,1018.125,1433.4375,1032.1875,1386.5625,1018.125,1400.625,1018.125,1424.0625,1032.1875,1475.625,1027.5,1386.5625,1032.1875,1410.0,1027.5,1433.4375,1032.1875,1475.625,1027.5,1391.25,1041.5625,1410.0,1046.25,1410.0,1036.875,1410.0,1036.875
9,1410.0,1055.625,1400.625,1036.875,1410.0,1013.4375,1410.0,1027.5,1410.0,1036.875,1410.0,1004.0625,1442.8125,1013.4375,1442.8125,1022.8125,1433.4375,1032.1875,1386.5625,1018.125,1410.0,1022.8125,1433.4375,1036.875,1452.1875,1027.5,1395.9375,1032.1875,1410.0,1027.5,1433.4375,1032.1875,1452.1875,1027.5,1400.625,1036.875,1419.375,1046.25,1419.375,1036.875,1410.0,1036.875
