Frame,Tremor_Amplitude
2,0.8637910848116908
3,1.5280531596796967
4,4.2828397885470695
5,5.506209006922228
6,7.255688331686962
7,1.9922128095947524
8,1.0988355407668362
9,2.4505056493039086
10,2.388753395221091
11,1.4481086236543195
12,1.7576728813098235
13,1.6212333374570336
14,5.724018540974799
15,1.836926620858917
16,6.966977832153672
17,5.912977927821247
18,14.695225488866175
19,13.098243844790447
20,5.916994991934189
21,10.183921245125164
22,1.4920375072733816
23,1.350844055722649
24,7.134089186259165
25,7.353411006462899
26,6.008730388742764
27,7.440202407757927
28,13.562825262594705
29,2.017876716409184
30,4.757867927724158
31,8.332758849852528
32,1.7617452123021005
33,1.8507598879781388
34,2.2866656006004
35,1.8981236884848403
36,8.345839992959851
37,5.894051941533091
38,13.727799937011147
39,12.79281475735942
40,8.70501734282829
41,2.4707061174738114
42,6.887522775180697
43,3.295875114875644
44,1.6810507861110895
45,7.682559357236379
46,1.5145556025558466
47,6.122026847363289
48,6.307928101944633
49,2.0650790925472626
50,7.107731513012618
51,4.868228524744684
52,6.94630847272529
53,6.9221465585861575
54,7.620200554411499
55,6.650551523388877
56,11.18804737927821
57,2.4420714626503304
58,8.617893472881029
59,7.109681941865248
60,1.9053254272577498
61,5.370492089138061
62,11.027390167005994
63,6.648029911051271
64,7.561851628831635
65,6.492850175776397
66,7.13772542068883
67,7.608826303471927
68,3.9421452145649907
69,4.3097191369570504
70,4.549134090930704
71,4.439169610289316
72,2.0282470705443214
73,4.681602055664546
74,1.8139505017179527
75,4.318785490499754
76,4.8893196889106285
77,5.405938724561727
78,1.6699040252018296
79,0.9342721357467416
80,1.1288354045164994
81,1.2465750224932381
82,6.465713544683746
83,1.4081446980146042
84,6.405235842378785
85,6.321001569677567
86,5.874455229068955
87,2.6848374891344076
88,6.870949474841823
89,5.84071674786383
90,2.792976892127785
91,5.597087537257139
92,9.840205756147984
93,0.8954046735150127
94,9.168257522111825
95,5.792018443246839
96,6.075263650514383
97,5.6806778551007255
98,1.8449631913737183
99,4.589395696231909
100,1.7538913768217657
101,2.3497503718950217
102,2.3011463886490677
103,3.602710987693956
104,2.710167319953043
105,1.824793254503899
106,1.1029017319644834
107,1.7447026700659516
108,1.5065254301825253
109,1.1979189418777327
110,1.6309040892413502
111,1.0791436171287647
112,1.096981116411658
113,2.2484795754541405
114,2.927298505185329
115,2.2370204108149028
116,2.903419687590341
117,1.6969484385648084
118,5.545064115660954
119,6.0110092558461075
120,9.436874063557427
121,1.937830880175019
122,2.58858680243746
123,8.12791125558581
124,7.0095258551064346
125,7.18657100499798
126,7.216736937157852
127,8.334679215438253
128,1.835158378312878
129,3.2363983175160045
130,5.687446612363665
131,8.227876111829584
132,7.976030951220604
133,8.985563600463356
134,5.777689369191595
135,19.09597081886155
136,20.17813479048469
137,18.997469163987525
138,14.64836250572025
139,22.779559324726318
140,7.340948775595824
141,5.312379117095753
142,0.9919583084976551
143,5.471216458516146
144,5.807869518302979
145,4.9713529691285645
146,4.876167053306886
147,2.343059478235208
148,2.3143434645934087
149,15.826704033813755
150,16.48574237008812
151,1.9114278958621385
152,4.930815319665844
153,7.186744172570274
154,8.147804275222247
155,21.543061880657635
156,22.442552678683583
157,9.32539037985583
158,21.306906552861278
159,21.23340064846552
160,2.7956151874772552
161,6.573137995057659
162,7.712127822690219
163,7.488362311907965
164,7.6982592845892395
165,5.275810832410662
166,1.050506042808054
167,8.799486033883682
168,5.906052288404682
169,5.558094627110962
170,6.44151148265836
171,1.7209059785719103
172,9.788933098099214
173,7.82568516950234
174,9.480843982025844
175,4.613320056840514
176,1.6434935664896593
177,7.315260637263044
178,7.358563211202709
179,1.7738054364048992
180,5.011219015907248
181,5.694875457356587
182,5.069953959427293
183,5.49196030050692
184,1.3820265530668638
185,5.493874214456194
186,12.342698543651167
187,12.869911086466237
188,9.853138074163208
189,2.93803569489176
190,2.4348003028374308
191,10.605180091853178
192,10.022523078491998
193,2.8767325160376087
194,5.912066153705001
195,8.970106042927528
196,6.111687225854221
197,1.2586637747615095
198,95.73236915671507
199,94.06419863178068
200,15.922198929911072
201,1.4051450881547158
202,93.00028101037485
203,93.39475953952935
204,5.408962948258645
205,7.543782968461331
206,7.32393296285293
207,114.93952203313123
208,68.71408765847168
209,93.17140248751781
210,64.07144621413512
211,63.86003956025464
212,4.617091035087078
213,1.758301600029686
214,1.9476758071304456
215,2.7901486446157935
216,7.3433757635003
217,1.9008643544194317
218,7.248730474966152
219,7.62088473326282
220,9.333107976047415
221,5.894563727881888
222,5.8518475379880375
223,8.92902224985724
224,7.745330450103218
225,5.708513589482473
226,1.5338483141537513
227,7.75162575451595
228,6.129479584959377
229,5.7168933473556605
230,1.7671634791794872
