Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
34,463.125,811.875,706.875,746.25,791.25,647.8125,814.6875,544.6875,852.1875,436.875,641.25,497.8125,603.75,343.125,603.75,249.375,603.75,165.0,519.375,479.0625,519.375,319.6875,528.75,221.25,533.4375,122.8125,439.6875,493.125,435.0,357.1875,439.6875,282.1875,435.0,193.125,374.0625,530.625,350.625,427.5,341.25,371.25,336.5625,305.625
35,463.125,807.1875,603.75,741.5625,800.625,643.125,824.0625,544.6875,856.875,432.1875,641.25,493.125,603.75,338.4375,594.375,244.6875,585.0,165.0,514.6875,479.0625,510.0,319.6875,514.6875,221.25,524.0625,127.5,439.6875,493.125,430.3125,357.1875,435.0,282.1875,435.0,197.8125,374.0625,530.625,350.625,427.5,341.25,366.5625,336.5625,310.3125
36,477.1875,811.875,716.25,746.25,819.375,643.125,833.4375,544.6875,875.625,432.1875,650.625,493.125,594.375,333.75,575.625,244.6875,570.9375,169.6875,510.0,479.0625,495.9375,319.6875,500.625,225.9375,519.375,127.5,444.375,502.5,430.3125,366.5625,439.6875,286.875,435.0,193.125,378.75,540.0,355.3125,427.5,341.25,375.9375,336.5625,315.0
37,467.8125,811.875,706.875,741.5625,819.375,643.125,842.8125,540.0,875.625,432.1875,660.0,493.125,617.8125,338.4375,594.375,244.6875,585.0,165.0,519.375,474.375,505.3125,319.6875,510.0,225.9375,519.375,127.5,444.375,493.125,435.0,366.5625,435.0,282.1875,435.0,193.125,378.75,535.3125,355.3125,427.5,341.25,375.9375,341.25,310.3125
38,477.1875,807.1875,697.5,741.5625,819.375,643.125,842.8125,540.0,875.625,427.5,674.0625,497.8125,617.8125,343.125,608.4375,244.6875,608.4375,155.625,528.75,479.0625,519.375,324.375,519.375,225.9375,533.4375,122.8125,444.375,493.125,430.3125,366.5625,435.0,282.1875,439.6875,193.125,374.0625,535.3125,350.625,427.5,341.25,371.25,341.25,310.3125
39,467.8125,807.1875,664.6875,746.25,805.3125,647.8125,847.5,544.6875,885.0,432.1875,650.625,497.8125,631.875,347.8125,631.875,244.6875,631.875,150.9375,528.75,474.375,533.4375,324.375,538.125,221.25,542.8125,118.125,444.375,493.125,435.0,361.875,435.0,277.5,444.375,183.75,374.0625,530.625,350.625,427.5,341.25,366.5625,341.25,300.9375
40,472.5,825.9375,697.5,750.9375,810.0,643.125,833.4375,549.375,875.625,432.1875,660.0,507.1875,608.4375,343.125,594.375,244.6875,594.375,155.625,524.0625,483.75,514.6875,324.375,519.375,221.25,533.4375,127.5,449.0625,502.5,435.0,366.5625,439.6875,282.1875,444.375,193.125,378.75,535.3125,360.0,427.5,350.625,371.25,345.9375,310.3125
41,472.5,797.8125,622.5,736.875,800.625,643.125,824.0625,549.375,866.25,441.5625,641.25,488.4375,631.875,338.4375,627.1875,249.375,622.5,155.625,519.375,474.375,519.375,319.6875,519.375,221.25,524.0625,127.5,444.375,493.125,435.0,361.875,439.6875,277.5,449.0625,193.125,378.75,530.625,360.0,427.5,350.625,366.5625,345.9375,305.625
42,477.1875,793.125,631.875,732.1875,753.75,647.8125,805.3125,549.375,847.5,432.1875,641.25,493.125,636.5625,352.5,641.25,254.0625,655.3125,160.3125,542.8125,474.375,542.8125,324.375,542.8125,225.9375,542.8125,127.5,453.75,493.125,449.0625,366.5625,449.0625,282.1875,458.4375,197.8125,383.4375,530.625,364.6875,427.5,355.3125,366.5625,350.625,300.9375
43,481.875,797.8125,674.0625,732.1875,810.0,643.125,842.8125,540.0,875.625,432.1875,660.0,483.75,627.1875,333.75,631.875,240.0,645.9375,146.25,538.125,474.375,533.4375,315.0,538.125,216.5625,542.8125,113.4375,458.4375,493.125,449.0625,357.1875,458.4375,272.8125,467.8125,183.75,388.125,535.3125,369.375,427.5,360.0,366.5625,360.0,300.9375
