Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,1432.1177978515625,836.55908203125,1257.1900634765625,775.5377807617188,1177.8623046875,659.5972900390625,1169.7261962890625,543.6568603515625,1188.0325927734375,443.98870849609375,1277.530517578125,486.70361328125,1253.1219482421875,362.6269836425781,1232.781494140625,279.231201171875,1214.47509765625,214.14181518554688,1373.1304931640625,466.3631896972656,1360.92626953125,328.0482482910156,1354.8240966796875,224.31202697753906,1344.6539306640625,147.0183868408203,1452.4581298828125,482.6355285644531,1452.4581298828125,358.55889892578125,1454.4921875,271.09503173828125,1442.2879638671875,195.83541870117188,1519.5816650390625,525.3504638671875,1523.649658203125,429.7503967285156,1521.6156005859375,364.6610107421875,1511.4454345703125,305.67376708984375
1,1432.5872802734375,834.4403076171875,1260.0289306640625,773.5374145507812,1178.8250732421875,657.8218383789062,1170.7047119140625,542.1062622070312,1188.9755859375,448.7218017578125,1278.2998046875,483.23345947265625,1253.9385986328125,361.4276123046875,1235.667724609375,278.193603515625,1215.3668212890625,213.23048400878906,1373.71435546875,460.9023742675781,1361.5338134765625,326.91595458984375,1355.4434814453125,225.41107177734375,1345.2930908203125,146.23727416992188,1450.858154296875,477.1431579589844,1452.88818359375,357.3674011230469,1454.9183349609375,270.0732116699219,1444.767822265625,194.95960998535156,1519.8814697265625,523.8353881835938,1523.941650390625,430.450927734375,1521.9114990234375,365.48779296875,1513.7911376953125,304.5848693847656
2,1433.6278076171875,831.2366943359375,1260.2474365234375,770.0435791015625,1180.6962890625,655.8164672851562,1172.5372314453125,541.5892944335938,1190.8951416015625,445.7201232910156,1278.6053466796875,480.3962097167969,1254.1280517578125,358.010009765625,1235.7701416015625,274.3794250488281,1217.4122314453125,211.1465606689453,1374.4744873046875,459.9985046386719,1362.23583984375,323.33392333984375,1356.1165771484375,221.3454132080078,1345.917724609375,143.83413696289062,1454.0255126953125,476.3166809082031,1454.0255126953125,355.9702453613281,1456.0653076171875,268.2601318359375,1445.866455078125,192.7886199951172,1521.3380126953125,523.2313842773438,1525.41748046875,429.4019470214844,1523.377685546875,364.1293029785156,1515.2186279296875,304.9759826660156
3,1438.5743408203125,833.5430297851562,1264.2205810546875,770.6945190429688,1183.125732421875,653.1070556640625,1175.016357421875,537.5469970703125,1191.2352294921875,442.2605895996094,1282.4669189453125,476.72589111328125,1256.111083984375,357.1110534667969,1237.86474609375,273.9888916015625,1219.618408203125,209.11305236816406,1375.7259521484375,458.47955322265625,1365.589111328125,320.618408203125,1357.4796142578125,221.2772674560547,1347.3427734375,142.2098388671875,1454.7933349609375,476.72589111328125,1456.8206787109375,355.08367919921875,1458.84814453125,265.8794250488281,1448.7113037109375,190.86672973632812,1523.723876953125,523.3554077148438,1527.7786865234375,428.0690002441406,1523.723876953125,363.19317626953125,1517.641845703125,306.42681884765625
4,1437.910400390625,830.1043701171875,1263.728759765625,769.3433227539062,1184.7393798828125,651.8720092773438,1176.637939453125,538.4513549804688,1192.8408203125,443.2590637207031,1283.982421875,477.6903381347656,1257.652587890625,354.1428527832031,1239.42431640625,271.1027526855469,1221.196044921875,208.31634521484375,1379.1746826171875,457.4366455078125,1367.0225830078125,319.71160888671875,1358.9210205078125,218.4431915283203,1348.794189453125,141.4792022705078,1458.1640625,473.63958740234375,1460.189453125,352.11749267578125,1460.189453125,263.00128173828125,1450.0626220703125,190.08804321289062,1525.001220703125,520.2230834960938,1529.052001953125,427.0561218261719,1529.052001953125,360.2189636230469,1520.9505615234375,303.5086669921875
5,472.5,844.6875,594.375,783.75,706.875,657.1875,795.9375,558.75,880.3125,469.6875,1302.1875,502.5,1330.3125,361.875,1358.4375,277.5,1386.5625,197.8125,1358.4375,488.4375,1377.1875,343.125,1372.5,244.6875,1377.1875,160.3125,1410.0,511.875,463.125,385.3125,1405.3125,291.5625,1410.0,197.8125,402.1875,549.375,378.75,446.25,378.75,375.9375,388.125,324.375
6,472.5,844.6875,594.375,783.75,711.5625,652.5,795.9375,554.0625,885.0,465.0,1302.1875,502.5,1330.3125,361.875,1353.75,277.5,1367.8125,197.8125,1358.4375,488.4375,1377.1875,343.125,1372.5,240.0,1377.1875,155.625,1410.0,511.875,472.5,380.625,491.25,291.5625,1410.0,193.125,397.5,544.6875,378.75,432.1875,378.75,366.5625,397.5,315.0
7,1414.6875,835.3125,589.6875,774.375,711.5625,647.8125,795.9375,544.6875,903.75,460.3125,1302.1875,502.5,1320.9375,361.875,1335.0,277.5,1344.375,202.5,1363.125,488.4375,1372.5,338.4375,1372.5,240.0,1377.1875,155.625,1424.0625,511.875,1433.4375,380.625,1419.375,286.875,1419.375,197.8125,1503.75,544.6875,378.75,436.875,388.125,366.5625,397.5,315.0
8,1414.6875,835.3125,589.6875,774.375,711.5625,647.8125,805.3125,549.375,894.375,465.0,1302.1875,502.5,1320.9375,361.875,1339.6875,277.5,1363.125,197.8125,1363.125,488.4375,1372.5,338.4375,1372.5,240.0,1377.1875,155.625,1424.0625,511.875,1424.0625,375.9375,1410.0,286.875,1414.6875,193.125,402.1875,549.375,378.75,436.875,388.125,366.5625,406.875,305.625
9,1419.375,835.3125,589.6875,779.0625,711.5625,652.5,805.3125,554.0625,903.75,460.3125,1292.8125,502.5,1302.1875,361.875,1320.9375,277.5,1330.3125,202.5,1358.4375,488.4375,1363.125,338.4375,1363.125,240.0,1372.5,155.625,1424.0625,511.875,1424.0625,375.9375,1410.0,282.1875,1419.375,193.125,1503.75,549.375,378.75,436.875,388.125,366.5625,406.875,305.625
