Frame,Tremor_Amplitude
2,39.08672718083702
3,38.8610878873162
4,104.42302107770536
5,96.29568803658228
6,1.2626906806902636
7,1.2020457158782374
8,1.7717084672307526
9,84.67650918965612
10,67.5734937439245
11,51.19642390004463
12,78.01682561934565
13,1.3577594933701382
14,1.7996111045309262
15,90.81914241757784
16,69.4275374472903
17,1.2225949944311745
18,1.181138978153835
19,1.0704981078823035
20,52.0218599803614
21,96.5124986123189
22,96.90379756306177
23,2.0820042529216103
24,68.96310027556292
25,4.859718985954741
26,83.17241052445804
27,2.9274279126348217
28,1.9964892656248123
29,2.515497247675144
30,2.129328574591397
31,3.6199273973720656
32,8.736779370884342
33,9.31635569406661
34,25.10540598036159
35,26.743828858548028
36,24.83302818633002
37,1.1160714285714286
38,24.421315886799736
39,1.6703827619526526
40,1.7145414615778145
41,1.7996111045309262
42,1.7857142857142858
43,1.5139129426618902
44,2.298131727898884
45,3.917394815800055
46,1.138173998569818
47,2.5838921658013896
48,1.5783633508628292
49,2.209708691207961
50,1.5464739353293548
51,1.6250245288572587
52,1.4806360671229464
53,1.2626906806902636
54,6.469364618834571
55,83.39794742035664
56,83.8026220609219
57,3.794642857142857
58,1.6554014480124248
59,1.159855451497016
60,1.7433593026577352
61,1.0704981078823035
62,51.809281121548416
63,51.811685297993996
64,0.7403180335614732
65,24.880133559094237
66,25.50412475393511
67,51.15017577198638
68,51.83908502864555
69,2.445189988862349
70,1.3205535230133072
71,1.685230900730078
72,1.8406721542935984
73,2.4144316576767784
74,3.2037276996444923
75,2.7429030641617205
76,1.7996111045309262
77,3.429082923155629
78,4.293612513765925
79,1.6554014480124248
80,1.5783633508628292
81,5.17260277957878
82,2.308946525176027
83,1.3392857142857142
84,1.6402833098994496
85,3.633665311629399
86,2.832271772421768
87,2.187044413199266
88,1.7857142857142858
89,1.6999493539874795
90,1.854157112258499
91,3.1567267017256584
92,1.2020457158782374
93,1.685230900730078
94,39.296493042429034
95,39.312972483452505
96,5.41725941942482
97,68.81121173421982
98,79.68499896035152
99,79.74593945583611
100,92.81367028397074
101,45.823125699280276
102,83.94667595383977
103,64.32058206193189
104,51.156993912347495
105,1.8675447020849902
106,50.91341220240338
107,0.9203360771467992
108,1.7433593026577352
109,50.92564341788437
110,50.3069738060282
111,1.8270876722929577
112,50.29508746094474
113,50.72074987097973
114,1.3759852685198608
115,1.685230900730078
116,3.068689081443643
117,2.893187811789223
118,1.5625
119,0.9470180105176976
120,1.0469678035320154
121,3.1409034105960467
122,63.97416445810171
123,63.90909956348396
124,2.9443986514002054
125,1.854157112258499
126,1.5783633508628292
127,1.6703827619526526
128,51.1876643053853
129,50.931024222141126
130,75.88202391168592
131,68.52460443247776
132,64.93272494769224
133,3.421810204633011
134,1.4973669492186092
135,1.181138978153835
136,1.4465939058946116
137,1.8940360210353953
138,1.6703827619526526
139,3.11701786691271
140,2.021291325477102
141,1.181138978153835
142,1.5464739353293548
143,3.5992222090618524
144,1.2225949944311745
145,1.3759852685198608
146,0.8645052112070127
147,1.0704981078823035
148,0.9203360771467992
149,1.1160714285714286
150,1.7717084672307526
151,1.983971968150801
152,1.4973669492186092
153,1.7717084672307526
154,2.1984057593294875
155,1.8675447020849902
156,1.3939727674996425
157,1.9964892656248123
158,0.8048105525589262
159,2.140996215764607
160,1.7290104224140255
161,1.945937028366372
162,1.2822684478879527
163,2.0700041284588626
164,1.6999493539874795
165,2.140996215764607
166,1.093522206599633
167,1.3015517622422546
168,1.7433593026577352
169,1.5139129426618902
170,0.8351913809763263
171,0.9982446328124062
172,1.2626906806902636
173,1.0469678035320154
174,1.5302800447323759
175,0.8048105525589262
176,1.411731098289455
177,0.7403180335614732
178,2.1984057593294875
179,1.093522206599633
180,1.1160714285714286
181,1.2428045452745584
182,1.2822684478879527
183,1.983971968150801
184,1.3759852685198608
185,2.4755661844663877
186,1.4973669492186092
187,0.6696428571428571
188,1.3205535230133072
189,0.972968514183186
190,1.5302800447323759
191,0.9982446328124062
192,1.6703827619526526
193,1.411731098289455
194,2.6505227872852495
195,4.339781717683835
196,2.535226940089408
197,1.4806360671229464
198,2.935925544188818
199,1.6554014480124248
200,2.9189055425495583
201,87.20311103017964
202,43.76252553934282
203,75.42727461851948
204,1.6250245288572587
205,1.8270876722929577
206,1.8270876722929577
207,1.3205535230133072
208,2.0089285714285716
209,1.9330924191616934
210,1.6999493539874795
211,1.3939727674996425
212,2.033578923916138
213,1.4292688029984038
214,0.8928571428571429
215,1.4637139563174109
216,1.4292688029984038
217,2.9017857142857144
218,0.7732369676646774
219,0.9203360771467992
220,2.4755661844663877
221,117.52248041299788
222,117.51866472740073
223,2.164142793489433
224,2.021291325477102
225,1.6703827619526526
226,1.685230900730078
227,0.8048105525589262
228,1.8406721542935984
229,1.8675447020849902
230,1.4806360671229464
231,2.622174134926502
232,2.445189988862349
233,3.421810204633011
234,1.8808370029411516
235,1.9964892656248123
236,6.538311837445003
237,5.220542662288616
238,5.897252148938797
239,3.1881376913137722
240,7.967217989988726
241,10.811500927064586
242,1.3015517622422546
243,1.6402833098994496
244,2.37280040462827
245,8.231736122582936
246,1.8270876722929577
247,2.805760064726905
248,11.978935593748874
249,8.989745788215298
250,9.861929479631483
251,1.685230900730078
252,13.35746812533677
253,12.381855578891665
254,2.515497247675144
255,1.181138978153835
256,1.9964892656248123
257,1.6999493539874795
258,9.260030586023008
259,7.486834746093045
260,1.5464739353293548
261,1.6096211051178524
262,1.5302800447323759
263,0.9203360771467992
264,11.271768904421961
265,11.874496498455702
266,15.188415925182145
267,1.138173998569818
268,1.2822684478879527
269,0.8928571428571429
270,0.9982446328124062
271,1.2822684478879527
272,0.9470180105176976
273,14.110250561856347
274,2.341091178951231
275,17.00828410852566
276,1.1160714285714286
277,1.411731098289455
278,0.7058655491447275
279,2.0457927209624285
280,0.7403180335614732
281,1.181138978153835
282,1.0704981078823035
283,1.3759852685198608
284,1.2822684478879527
285,1.5783633508628292
286,1.411731098289455
287,1.4973669492186092
288,3.4508091146741755
289,8.255911611119165
290,0.7732369676646774
291,6.039173776102091
292,4.223412484023326
293,3.3108028960248497
294,2.554804272825803
295,0.972968514183186
296,10.027266716614376
297,2.7063293868263707
298,1.2626906806902636
299,0.9203360771467992
300,1.3015517622422546
301,1.3015517622422546
302,1.7145414615778145
303,1.181138978153835
304,1.2225949944311745
305,1.5302800447323759
306,1.2626906806902636
307,0.9982446328124062
308,1.7433593026577352
309,0.972968514183186
310,1.4465939058946116
311,1.7145414615778145
312,1.5302800447323759
313,1.9586974079000274
314,1.3939727674996425
315,1.2020457158782374
316,0.8048105525589262
317,1.3205535230133072
318,1.2626906806902636
319,0.8351913809763263
320,1.685230900730078
321,9.219587691099724
322,9.501694934728912
323,0.7732369676646774
324,0.8351913809763263
325,1.2822684478879527
326,1.0469678035320154
327,0.7058655491447275
328,0.7732369676646774
329,1.3015517622422546
330,1.2428045452745584
331,1.3205535230133072
332,0.8645052112070127
333,1.159855451497016
334,0.3866184838323387
335,0.5467611032998165
336,0.8048105525589262
337,0.9203360771467992
338,1.685230900730078
339,9.184393130107582
340,0.972968514183186
341,10.862075946961106
342,1.9201618899648718
343,1.159855451497016
344,1.2428045452745584
345,1.6250245288572587
346,1.2822684478879527
347,0.972968514183186
348,1.0228963604812142
349,1.2626906806902636
350,1.0469678035320154
351,1.138173998569818
352,1.093522206599633
353,0.6696428571428571
354,0.7058655491447275
355,0.5905694890769175
356,0.9982446328124062
357,1.2822684478879527
358,7.4300522219166245
359,9.957458938926546
360,1.2626906806902636
361,12.297061179320822
362,1.1160714285714286
363,0.44642857142857145
364,0.5905694890769175
365,0.9982446328124062
366,1.411731098289455
367,0.8645052112070127
368,0.7732369676646774
369,2.1175966474341825
370,2.525381361380527
371,2.434980382731186
372,1.3939727674996425
373,1.1160714285714286
374,0.972968514183186
375,0.7058655491447275
376,1.1160714285714286
377,0.7732369676646774
378,0.7732369676646774
379,3.1567267017256584
380,0.9470180105176976
381,2.22095410068442
382,2.3304255600246764
383,1.2626906806902636
384,1.181138978153835
385,1.3205535230133072
386,0.9203360771467992
387,0.7058655491447275
388,1.3939727674996425
389,1.3015517622422546
390,1.8134014296062413
391,1.4637139563174109
392,1.4465939058946116
393,1.3392857142857142
394,1.0228963604812142
395,0.9203360771467992
396,1.411731098289455
397,1.2822684478879527
398,1.6999493539874795
399,1.4292688029984038
400,0.972968514183186
401,2.8845642819910906
402,1.8808370029411516
403,1.5940688456568861
404,1.2225949944311745
405,2.5055741429289786
406,2.631657616640981
407,1.3392857142857142
408,1.5139129426618902
409,0.972968514183186
410,1.8406721542935984
411,0.8351913809763263
412,1.6096211051178524
413,1.4292688029984038
414,1.4465939058946116
415,1.7996111045309262
416,1.2020457158782374
417,2.9612721342458928
418,9.493826034882472
419,1.8940360210353953
420,11.064315831601544
421,1.3577594933701382
422,0.9203360771467992
423,1.2020457158782374
424,2.669254630156562
425,10.763003081465351
426,1.2225949944311745
427,12.812966641576933
428,1.411731098289455
429,1.2225949944311745
430,0.8928571428571429
431,11.289436264644458
432,2.535226940089408
433,1.7857142857142858
434,0.8645052112070127
435,1.8808370029411516
436,1.7145414615778145
437,13.468906108522848
438,12.886638414161661
439,10.774569987631402
440,0.9982446328124062
441,12.624933698552923
442,15.893734927605268
443,0.8928571428571429
444,0.9203360771467992
445,0.9203360771467992
446,2.187044413199266
447,2.9947338984372185
448,1.2822684478879527
449,1.8134014296062413
450,1.5783633508628292
451,1.0704981078823035
452,0.8928571428571429
453,1.3759852685198608
454,0.5467611032998165
455,0.8048105525589262
456,1.4973669492186092
457,1.0469678035320154
458,1.7433593026577352
459,9.043080804573782
460,8.88442848819037
461,1.8406721542935984
462,8.493882852875199
463,1.4973669492186092
464,5.790679362086093
465,1.945937028366372
466,1.6703827619526526
467,3.0278258853237805
468,1.3205535230133072
469,1.2020457158782374
470,7.9984253871289805
471,2.187044413199266
