Frame,Wrist,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_Tip,Index_MCP,Index_PIP,Index_DIP,Index_Tip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_Tip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_Tip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_Tip
1.0,0.0,10.481568644530265,0.0,4.6875,4.6875,0.0,0.0,0.0,0.0,4.6875,4.6875,10.481568644530265,6.629126073623883,4.6875,0.0,0.0,0.0,0.0,0.0,9.375,0.0
2.0,0.0,4.6875,0.0,4.6875,4.6875,0.0,4.6875,4.6875,0.0,0.0,0.0,4.6875,4.6875,0.0,0.0,0.0,9.375,4.6875,4.6875,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.629126073623883,0.0,4.6875,4.6875,0.0,4.6875,0.0,9.375,0.0,0.0,0.0,0.0
4.0,9.375,4.6875,0.0,10.481568644530265,14.0625,6.629126073623883,14.823176532039279,0.0,9.375,4.6875,4.6875,6.629126073623883,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,4.6875
5.0,0.0,6.629126073623883,0.0,9.375,0.0,0.0,4.6875,0.0,4.6875,4.6875,4.6875,4.6875,0.0,0.0,0.0,0.0,9.375,0.0,0.0,0.0,6.629126073623883
6.0,4.6875,6.629126073623883,0.0,4.6875,10.481568644530265,6.629126073623883,14.0625,4.6875,9.375,4.6875,0.0,4.6875,10.481568644530265,0.0,4.6875,0.0,14.0625,6.629126073623883,6.629126073623883,4.6875,0.0
7.0,10.481568644530265,6.629126073623883,10.481568644530265,10.481568644530265,6.629126073623883,10.481568644530265,0.0,9.375,4.6875,4.6875,0.0,10.481568644530265,0.0,16.90102160373745,14.823176532039279,10.481568644530265,13.258252147247767,0.0,4.6875,10.481568644530265,6.629126073623883
8.0,4.6875,4.6875,10.481568644530265,10.481568644530265,0.0,10.481568644530265,4.6875,4.6875,0.0,0.0,14.823176532039279,4.6875,14.823176532039279,4.6875,4.6875,0.0,0.0,4.6875,4.6875,0.0,6.629126073623883
9.0,14.0625,4.6875,9.375,0.0,14.0625,4.6875,18.75,4.6875,14.0625,10.481568644530265,0.0,4.6875,9.375,9.375,4.6875,6.629126073623883,4.6875,6.629126073623883,4.6875,0.0,0.0
10.0,4.6875,4.6875,0.0,9.375,6.629126073623883,10.481568644530265,0.0,0.0,4.6875,0.0,4.6875,4.6875,0.0,4.6875,0.0,4.6875,4.6875,10.481568644530265,0.0,14.0625,9.375
11.0,4.6875,9.375,0.0,0.0,6.629126073623883,0.0,4.6875,4.6875,9.375,4.6875,4.6875,9.375,9.375,4.6875,9.375,9.375,4.6875,9.375,4.6875,4.6875,4.6875
12.0,4.6875,13.258252147247767,10.481568644530265,10.481568644530265,20.96313728906053,0.0,23.4375,4.6875,14.0625,6.629126073623883,0.0,0.0,10.481568644530265,4.6875,6.629126073623883,9.375,18.75,14.0625,10.481568644530265,4.6875,19.327057620082783
13.0,10.481568644530265,14.0625,18.75,18.75,4.6875,9.375,16.90102160373745,4.6875,18.75,9.375,14.0625,0.0,14.0625,16.90102160373745,19.327057620082783,10.481568644530265,52.40784322265132,1007.8234011038343,6.629126073623883,1012.5,20.96313728906053
14.0,0.0,9.375,4.6875,14.823176532039279,23.4375,4.6875,19.327057620082783,0.0,4.6875,10.481568644530265,18.75,10.481568644530265,14.0625,6.629126073623883,14.823176532039279,0.0,51.5625,998.448503460494,4.6875,4.6875,9.375
15.0,10.481568644530265,38.65411524016557,19.327057620082783,19.327057620082783,14.823176532039279,6.629126073623883,20.96313728906053,4.6875,20.96313728906053,14.823176532039279,10.481568644530265,14.0625,9.375,10.481568644530265,13.258252147247767,6.629126073623883,13.258252147247767,6.629126073623883,4.6875,1007.8234011038343,13.258252147247767
16.0,10.481568644530265,20.96313728906053,9.375,13.258252147247767,18.75,6.629126073623883,28.512949360772904,4.6875,25.242960033442987,14.823176532039279,9.375,9.375,9.375,10.481568644530265,10.481568644530265,6.629126073623883,20.96313728906053,989.0736077575318,9.375,998.4375,19.88737822087165
17.0,14.823176532039279,19.327057620082783,25.242960033442987,4.6875,4.6875,10.481568644530265,19.327057620082783,9.375,19.88737822087165,10.481568644530265,27.332587007087344,16.90102160373745,19.327057620082783,14.823176532039279,44.46952959611784,9.375,94.21758394800834,14.823176532039279,4.6875,19.327057620082783,4.6875
18.0,4.6875,14.0625,6.629126073623883,4.6875,0.0,0.0,14.823176532039279,4.6875,19.327057620082783,10.481568644530265,4.6875,0.0,4.6875,0.0,23.4375,0.0,51.5625,0.0,9.375,4.6875,4.6875
19.0,0.0,14.0625,0.0,6.629126073623883,9.375,4.6875,14.823176532039279,4.6875,9.375,0.0,4.6875,4.6875,9.375,9.375,4.6875,979.6875,18.75,0.0,0.0,4.6875,4.6875
20.0,6.629126073623883,14.0625,4.6875,0.0,9.375,10.481568644530265,23.4375,801.5625,19.327057620082783,9.375,0.0,6.629126073623883,4.6875,0.0,4.6875,6.629126073623883,426.5625,0.0,0.0,0.0,0.0
21.0,0.0,9.375,9.375,6.629126073623883,10.481568644530265,9.375,14.0625,801.5625,4.6875,4.6875,9.375,0.0,10.481568644530265,4.6875,23.4375,4.6875,520.3125,4.6875,0.0,0.0,0.0
22.0,14.823176532039279,23.90165396996618,19.327057620082783,10.481568644530265,28.512949360772904,10.481568644530265,32.8125,14.823176532039279,28.512949360772904,14.823176532039279,20.96313728906053,6.629126073623883,16.90102160373745,19.327057620082783,42.1875,989.0736077575318,126.64927580724653,1003.125,4.6875,0.0,6.629126073623883
23.0,10.481568644530265,9.375,4.6875,10.481568644530265,14.0625,4.6875,18.75,6.629126073623883,14.823176532039279,6.629126073623883,10.481568644530265,9.375,10.481568644530265,6.629126073623883,0.0,4.6875,23.90165396996618,10.481568644530265,9.375,1003.125,4.6875
24.0,0.0,10.481568644530265,18.75,9.375,0.0,6.629126073623883,13.258252147247767,4.6875,10.481568644530265,6.629126073623883,19.327057620082783,6.629126073623883,4.6875,4.6875,9.375,4.6875,13.258252147247767,10.481568644530265,4.6875,9.375,9.375
25.0,4.6875,10.481568644530265,10.481568644530265,10.481568644530265,14.823176532039279,4.6875,19.327057620082783,0.0,14.823176532039279,4.6875,13.258252147247767,6.629126073623883,6.629126073623883,10.481568644530265,0.0,10.481568644530265,14.0625,6.629126073623883,4.6875,4.6875,6.629126073623883
26.0,4.6875,34.12551510600243,4.6875,10.481568644530265,14.823176532039279,10.481568644530265,19.88737822087165,6.629126073623883,14.823176532039279,4.6875,14.0625,10.481568644530265,9.375,6.629126073623883,9.375,4.6875,9.375,10.481568644530265,0.0,4.6875,10.481568644530265
27.0,0.0,4.6875,0.0,4.6875,9.375,6.629126073623883,4.6875,4.6875,0.0,10.481568644530265,4.6875,10.481568644530265,4.6875,4.6875,10.481568644530265,4.6875,23.4375,4.6875,0.0,6.629126073623883,0.0
28.0,0.0,23.90165396996618,0.0,6.629126073623883,9.375,10.481568644530265,10.481568644530265,9.375,14.0625,4.6875,0.0,0.0,4.6875,10.481568644530265,13.258252147247767,6.629126073623883,14.0625,4.6875,4.6875,6.629126073623883,0.0
29.0,4.6875,9.375,4.6875,4.6875,9.375,0.0,9.375,4.6875,9.375,0.0,4.6875,0.0,0.0,0.0,0.0,4.6875,9.375,4.6875,4.6875,0.0,4.6875
30.0,0.0,0.0,4.6875,0.0,4.6875,0.0,9.375,4.6875,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,4.6875,4.6875,4.6875,6.629126073623883,4.6875
31.0,4.6875,10.481568644530265,9.375,4.6875,0.0,4.6875,9.375,9.375,4.6875,0.0,4.6875,4.6875,0.0,4.6875,0.0,4.6875,14.0625,4.6875,4.6875,4.6875,0.0
32.0,6.629126073623883,9.375,0.0,4.6875,6.629126073623883,4.6875,6.629126073623883,0.0,4.6875,4.6875,9.375,4.6875,9.375,0.0,4.6875,4.6875,9.375,6.629126073623883,4.6875,4.6875,9.375
