Frame,Wrist,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_Tip,Index_MCP,Index_PIP,Index_DIP,Index_Tip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_Tip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_Tip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_Tip
72.0,4.6875,10.481568644530265,6.629126073623883,10.481568644530265,9.375,6.629126073623883,79.82524859028001,9.375,23.90165396996618,10.481568644530265,9.375,10.481568644530265,19.327057620082783,10.481568644530265,23.90165396996618,6.629126073623883,33.14563036811941,18.75,9.375,1162.5094505664244,4.6875
73.0,4.6875,4.6875,4.6875,9.375,9.375,4.6875,14.823176532039279,0.0,6.629126073623883,0.0,9.375,4.6875,14.823176532039279,4.6875,14.823176532039279,4.6875,14.823176532039279,9.375,9.375,1153.125,6.629126073623883
74.0,4.6875,4.6875,4.6875,9.375,0.0,4.6875,47.10879197400417,4.6875,18.75,10.481568644530265,4.6875,4.6875,18.75,9.375,23.4375,0.0,18.75,4.6875,4.6875,10.481568644530265,4.6875
75.0,0.0,4.6875,0.0,0.0,0.0,0.0,14.0625,0.0,4.6875,9.375,0.0,0.0,14.0625,0.0,19.327057620082783,4.6875,14.0625,4.6875,6.629126073623883,0.0,0.0
76.0,4.6875,6.629126073623883,10.481568644530265,10.481568644530265,0.0,0.0,13.258252147247767,0.0,4.6875,4.6875,4.6875,4.6875,0.0,4.6875,9.375,0.0,6.629126073623883,0.0,6.629126073623883,6.629126073623883,6.629126073623883
77.0,4.6875,0.0,6.629126073623883,0.0,0.0,4.6875,10.481568644530265,6.629126073623883,4.6875,10.481568644530265,0.0,6.629126073623883,4.6875,4.6875,6.629126073623883,6.629126073623883,10.481568644530265,6.629126073623883,4.6875,6.629126073623883,4.6875
78.0,0.0,4.6875,0.0,4.6875,10.481568644530265,0.0,9.375,0.0,4.6875,0.0,0.0,0.0,9.375,6.629126073623883,9.375,4.6875,0.0,0.0,4.6875,9.375,0.0
79.0,0.0,4.6875,6.629126073623883,0.0,4.6875,4.6875,23.4375,4.6875,14.0625,0.0,10.481568644530265,4.6875,6.629126073623883,0.0,9.375,4.6875,10.481568644530265,4.6875,0.0,0.0,0.0
80.0,4.6875,0.0,0.0,10.481568644530265,0.0,0.0,18.75,4.6875,10.481568644530265,0.0,4.6875,0.0,9.375,10.481568644530265,9.375,4.6875,14.0625,6.629126073623883,0.0,0.0,0.0
81.0,4.6875,4.6875,10.481568644530265,0.0,10.481568644530265,4.6875,33.14563036811941,4.6875,14.823176532039279,6.629126073623883,9.375,6.629126073623883,10.481568644530265,9.375,9.375,4.6875,10.481568644530265,6.629126073623883,9.375,6.629126073623883,6.629126073623883
82.0,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,23.4375,4.6875,32.8125,6.629126073623883,4.6875,0.0,4.6875,0.0,4.6875,4.6875,14.0625,4.6875,4.6875,0.0,0.0
83.0,0.0,4.6875,6.629126073623883,0.0,0.0,0.0,9.375,0.0,14.0625,6.629126073623883,0.0,4.6875,6.629126073623883,0.0,4.6875,4.6875,0.0,0.0,4.6875,0.0,0.0
84.0,4.6875,0.0,9.375,0.0,4.6875,0.0,9.375,0.0,14.0625,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0
85.0,4.6875,4.6875,4.6875,0.0,4.6875,4.6875,9.375,4.6875,14.0625,0.0,0.0,4.6875,4.6875,0.0,6.629126073623883,0.0,4.6875,0.0,0.0,0.0,4.6875
86.0,4.6875,4.6875,4.6875,0.0,0.0,6.629126073623883,0.0,0.0,9.375,0.0,4.6875,0.0,4.6875,0.0,6.629126073623883,4.6875,4.6875,0.0,4.6875,0.0,0.0
