Frame,Wrist,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_Tip,Index_MCP,Index_PIP,Index_DIP,Index_Tip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_Tip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_Tip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_Tip
1.0,13.258252147247767,571.9518391001117,80.23707547792354,525.1883032839269,28.512949360772904,769.2643096654101,25.242960033442987,773.4375,33.8020432074749,731.2650238841251,48.9389367605182,703.1874972224691,27.332587007087344,16.90102160373745,19.88737822087165,10.481568644530265,26.516504294495533,6.629126073623883,16.90102160373745,6.629126073623883,20.96313728906053
2.0,9.375,14.823176532039279,28.512949360772904,9.375,10.481568644530265,754.7020573130168,14.0625,759.4328681654489,18.75,4.6875,29.646353064078557,684.4392093166492,13.258252147247767,4.6875,18.75,4.6875,18.75,4.6875,10.481568644530265,9.375,16.90102160373745
3.0,9.375,16.90102160373745,323.47146560786473,19.327057620082783,4.6875,13.258252147247767,16.90102160373745,6.629126073623883,23.4375,726.577620810399,50.485920066885974,4.6875,35.69893643373707,14.0625,36.61054535581244,9.375,40.05001755617593,4.6875,572.0478734609981,4.6875,23.4375
4.0,0.0,6.629126073623883,23.4375,4.6875,6.629126073623883,10.481568644530265,10.481568644530265,14.0625,10.481568644530265,10.481568644530265,20.96313728906053,14.0625,4.6875,4.6875,9.375,4.6875,10.481568644530265,10.481568644530265,10.481568644530265,9.375,9.375
5.0,0.0,0.0,23.4375,0.0,4.6875,4.6875,0.0,4.6875,10.481568644530265,6.629126073623883,4.6875,4.6875,10.481568644530265,4.6875,13.258252147247767,0.0,9.375,0.0,6.629126073623883,0.0,6.629126073623883
6.0,4.6875,6.629126073623883,28.125,9.375,4.6875,14.823176532039279,4.6875,9.375,9.375,745.4451532892947,23.4375,10.481568644530265,4.6875,4.6875,9.375,4.6875,10.481568644530265,4.6875,595.3309544383695,0.0,6.629126073623883
7.0,0.0,4.6875,379.6875,4.6875,4.6875,10.481568644530265,0.0,4.6875,0.0,0.0,23.90165396996618,721.8902189954163,14.0625,10.481568644530265,9.375,4.6875,6.629126073623883,4.6875,0.0,6.629126073623883,6.629126073623883
8.0,9.375,4.6875,328.125,6.629126073623883,4.6875,4.6875,0.0,6.629126073623883,0.0,4.6875,4.6875,721.875,9.375,0.0,0.0,4.6875,4.6875,0.0,4.6875,4.6875,0.0
9.0,4.6875,13.258252147247767,304.6875,14.823176532039279,9.375,4.6875,4.6875,4.6875,0.0,4.6875,0.0,4.6875,32.8125,0.0,4.6875,4.6875,6.629126073623883,4.6875,4.6875,10.481568644530265,10.481568644530265
10.0,14.0625,544.4768848399351,93.86711434922243,20.96313728906053,47.80330793993236,0.0,52.40784322265132,23.4375,60.9375,741.3515028522232,28.125,4.6875,0.0,4.6875,25.242960033442987,4.6875,28.512949360772904,6.629126073623883,581.25,4.6875,571.8942107429048
11.0,4.6875,10.481568644530265,4.6875,501.58440372732883,6.629126073623883,10.481568644530265,0.0,4.6875,6.629126073623883,4.6875,267.22861525761044,10.481568644530265,14.823176532039279,9.375,10.481568644530265,6.629126073623883,9.375,6.629126073623883,14.0625,4.6875,10.481568644530265
12.0,9.375,4.6875,9.375,0.0,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875,9.375,4.6875,4.6875,9.375,4.6875,4.6875,4.6875,10.481568644530265
13.0,9.375,14.0625,0.0,9.375,6.629126073623883,13.258252147247767,4.6875,4.6875,4.6875,6.629126073623883,37.79183319514945,10.481568644530265,0.0,6.629126073623883,10.481568644530265,4.6875,9.375,4.6875,10.481568644530265,6.629126073623883,14.823176532039279
14.0,0.0,13.258252147247767,9.375,506.33679811465413,14.823176532039279,6.629126073623883,4.6875,0.0,4.6875,0.0,360.96793702834606,4.6875,9.375,4.6875,9.375,4.6875,9.375,0.0,0.0,0.0,4.6875
15.0,6.629126073623883,13.258252147247767,9.375,0.0,6.629126073623883,10.481568644530265,4.6875,6.629126073623883,4.6875,4.6875,375.02929573068025,4.6875,14.823176532039279,9.375,9.375,4.6875,14.0625,4.6875,4.6875,4.6875,9.375
16.0,0.0,571.9518391001117,4.6875,4.6875,4.6875,14.0625,0.0,9.375,4.6875,731.2650238841251,14.823176532039279,698.4532296886457,4.6875,10.481568644530265,4.6875,9.375,6.629126073623883,14.0625,16.90102160373745,23.90165396996618,609.4471111179378
17.0,6.629126073623883,576.6387144748868,496.89711035711406,28.125,6.629126073623883,9.375,4.6875,6.629126073623883,16.90102160373745,750.0146482944516,20.96313728906053,712.5154192410505,29.646353064078557,4.6875,19.327057620082783,14.823176532039279,28.512949360772904,14.0625,10.481568644530265,10.481568644530265,623.5960794556842
18.0,9.375,0.0,496.9634355261964,567.1875,6.629126073623883,4.6875,10.481568644530265,4.6875,6.629126073623883,10.481568644530265,13.258252147247767,9.375,23.90165396996618,10.481568644530265,18.75,10.481568644530265,19.327057620082783,9.375,4.6875,6.629126073623883,4.6875
19.0,4.6875,9.375,4.6875,557.8912759501173,6.629126073623883,0.0,6.629126073623883,4.6875,4.6875,0.0,4.6875,4.6875,4.6875,4.6875,0.0,9.375,6.629126073623883,4.6875,4.6875,6.629126073623883,4.6875
20.0,9.375,6.629126073623883,4.6875,4.6875,9.375,14.823176532039279,6.629126073623883,4.6875,4.6875,6.629126073623883,14.823176532039279,4.6875,14.0625,4.6875,9.375,0.0,9.375,6.629126073623883,10.481568644530265,4.6875,9.375
21.0,4.6875,595.4785693561944,14.0625,19.327057620082783,10.481568644530265,19.88737822087165,4.6875,6.629126073623883,4.6875,0.0,412.5,10.481568644530265,9.375,9.375,6.629126073623883,4.6875,4.6875,4.6875,14.823176532039279,6.629126073623883,632.8125
22.0,10.481568644530265,600.0732377176972,501.5625,16.90102160373745,14.0625,9.375,6.629126073623883,0.0,4.6875,6.629126073623883,421.9010408629611,4.6875,6.629126073623883,4.6875,14.0625,0.0,9.375,0.0,4.6875,0.0,642.2046074363684
23.0,10.481568644530265,4.6875,0.0,567.1875,23.90165396996618,9.375,14.0625,4.6875,4.6875,4.6875,0.0,4.6875,19.327057620082783,4.6875,14.0625,6.629126073623883,13.258252147247767,0.0,0.0,4.6875,0.0
24.0,0.0,10.481568644530265,0.0,9.375,10.481568644530265,0.0,4.6875,4.6875,0.0,9.375,0.0,4.6875,23.4375,0.0,10.481568644530265,4.6875,0.0,6.629126073623883,0.0,9.375,0.0
25.0,4.6875,10.481568644530265,487.5901358979691,13.258252147247767,14.823176532039279,9.375,13.258252147247767,9.375,10.481568644530265,4.6875,9.375,0.0,13.258252147247767,0.0,13.258252147247767,4.6875,10.481568644530265,0.0,4.6875,6.629126073623883,6.629126073623883
26.0,6.629126073623883,9.375,510.9590018411458,6.629126073623883,23.90165396996618,6.629126073623883,13.258252147247767,6.629126073623883,4.6875,6.629126073623883,14.0625,13.258252147247767,4.6875,6.629126073623883,10.481568644530265,10.481568644530265,10.481568644530265,0.0,9.375,6.629126073623883,4.6875
27.0,6.629126073623883,6.629126073623883,4.6875,10.481568644530265,10.481568644530265,4.6875,9.375,0.0,4.6875,4.6875,4.6875,6.629126073623883,0.0,6.629126073623883,0.0,4.6875,4.6875,4.6875,0.0,0.0,0.0
28.0,4.6875,4.6875,525.0,567.1875,37.79183319514945,4.6875,0.0,6.629126073623883,0.0,4.6875,10.481568644530265,4.6875,6.629126073623883,4.6875,6.629126073623883,4.6875,9.375,6.629126073623883,0.0,4.6875,0.0
29.0,4.6875,4.6875,510.9375,567.1875,6.629126073623883,0.0,0.0,4.6875,4.6875,6.629126073623883,10.481568644530265,14.0625,4.6875,0.0,6.629126073623883,6.629126073623883,4.6875,6.629126073623883,4.6875,14.0625,4.6875
30.0,6.629126073623883,13.258252147247767,496.89711035711406,553.4427053679541,4.6875,14.0625,9.375,9.375,10.481568644530265,9.375,4.6875,9.375,10.481568644530265,4.6875,16.90102160373745,0.0,14.823176532039279,0.0,9.375,9.375,13.258252147247767
31.0,6.629126073623883,16.90102160373745,487.5,562.5,14.0625,4.6875,10.481568644530265,4.6875,6.629126073623883,4.6875,4.6875,14.823176532039279,20.96313728906053,4.6875,19.327057620082783,4.6875,23.4375,6.629126073623883,9.375,9.375,14.823176532039279
32.0,10.481568644530265,10.481568644530265,0.0,14.823176532039279,14.0625,0.0,9.375,0.0,9.375,4.6875,0.0,0.0,0.0,0.0,0.0,4.6875,4.6875,0.0,4.6875,0.0,4.6875
33.0,0.0,10.481568644530265,4.6875,4.6875,6.629126073623883,9.375,4.6875,0.0,9.375,0.0,19.327057620082783,6.629126073623883,4.6875,6.629126073623883,10.481568644530265,4.6875,14.0625,4.6875,10.481568644530265,4.6875,6.629126073623883
34.0,4.6875,9.375,19.327057620082783,14.0625,6.629126073623883,6.629126073623883,6.629126073623883,0.0,6.629126073623883,0.0,10.481568644530265,4.6875,10.481568644530265,6.629126073623883,10.481568644530265,0.0,9.375,4.6875,4.6875,4.6875,6.629126073623883
35.0,6.629126073623883,9.375,4.6875,4.6875,0.0,4.6875,6.629126073623883,4.6875,4.6875,6.629126073623883,10.481568644530265,10.481568644530265,10.481568644530265,0.0,10.481568644530265,4.6875,9.375,4.6875,10.481568644530265,10.481568644530265,6.629126073623883
36.0,14.0625,600.1647722969501,14.0625,562.6757537927595,23.4375,0.0,14.823176532039279,4.6875,20.96313728906053,6.629126073623883,14.0625,16.90102160373745,14.823176532039279,14.0625,4.6875,14.0625,16.90102160373745,19.327057620082783,14.823176532039279,10.481568644530265,647.1466820783369
37.0,9.375,637.5689300969739,4.6875,13.258252147247767,9.375,9.375,9.375,10.481568644530265,10.481568644530265,16.90102160373745,9.375,16.90102160373745,4.6875,0.0,14.823176532039279,6.629126073623883,10.481568644530265,4.6875,9.375,14.823176532039279,675.0162758454421
38.0,4.6875,16.90102160373745,6.629126073623883,14.0625,18.75,13.258252147247767,16.90102160373745,6.629126073623883,13.258252147247767,4.6875,20.96313728906053,13.258252147247767,10.481568644530265,0.0,6.629126073623883,6.629126073623883,0.0,4.6875,14.823176532039279,13.258252147247767,14.823176532039279
39.0,4.6875,4.6875,10.481568644530265,614.0625,13.258252147247767,6.629126073623883,0.0,4.6875,0.0,4.6875,6.629126073623883,0.0,4.6875,0.0,0.0,6.629126073623883,10.481568644530265,4.6875,0.0,4.6875,6.629126073623883
40.0,4.6875,9.375,14.823176532039279,9.375,10.481568644530265,10.481568644530265,10.481568644530265,0.0,13.258252147247767,9.375,4.6875,9.375,14.823176532039279,0.0,13.258252147247767,0.0,4.6875,6.629126073623883,0.0,10.481568644530265,4.6875
41.0,10.481568644530265,0.0,511.02350193631014,4.6875,13.258252147247767,6.629126073623883,13.258252147247767,14.0625,10.481568644530265,6.629126073623883,6.629126073623883,19.327057620082783,13.258252147247767,9.375,6.629126073623883,9.375,9.375,6.629126073623883,6.629126073623883,14.823176532039279,0.0
