Frame,Tremor_Amplitude
2,1.7433593026577352
3,1.9330924191616934
4,1.3577594933701382
5,2.308946525176027
6,1.3939727674996425
7,2.0820042529216103
8,2.814625047526449
9,1.5940688456568861
10,2.265377581493799
11,1.6999493539874795
12,0.9470180105176976
13,2.1057993598340636
14,1.2822684478879527
15,1.3015517622422546
16,1.4465939058946116
17,3.3556465130296673
18,2.140996215764607
19,3.07679659644871
20,45.75457296343532
21,3.708314224516998
22,46.0795604672738
23,4.996211894107008
24,6.043297486911109
25,2.622174134926502
26,3.1409034105960467
27,46.26947328599349
28,45.44316136866549
29,3.1881376913137722
30,2.7519705370397216
31,1.685230900730078
32,1.7433593026577352
33,4.525253333194931
34,4.276170549256254
35,4.7926139628535465
36,2.424727788214334
37,3.399898707974959
38,9.571713619831113
39,0.8198492395434689
40,1.1766759016091317
41,9.377828063473109
42,3.708314224516998
43,3.7616740058823033
44,2.669254630156562
45,1.9071436931512349
46,2.814625047526449
47,2.805760064726905
48,2.545034431024862
49,2.724677592797702
50,1.2822684478879527
51,2.687855932766137
52,2.9696729231361765
53,2.4654823699078707
54,3.550440562630997
55,2.593515633621038
56,5.065538266924204
57,3.585352322368083
58,12.106685466295719
59,0.7411701399345682
60,9.471355871755753
61,2.6971084762487885
62,2.3937065390097336
63,7.59584800320248
64,2.434980382731186
65,2.515497247675144
66,2.175623737680572
67,1.7857142857142858
68,2.7063293868263707
69,0.8928571428571429
70,1.1160714285714286
71,1.2020457158782374
72,1.5625
73,2.8585376059968075
74,0.9470180105176976
75,1.9201618899648718
76,1.5302800447323759
77,2.0457927209624285
78,1.6096211051178524
79,1.2020457158782374
80,2.351708426976058
81,1.5625
82,1.685230900730078
83,1.2626906806902636
84,2.574232722024731
85,1.159855451497016
86,1.6402833098994496
87,2.434980382731186
88,1.2225949944311745
89,1.3939727674996425
90,1.093522206599633
91,1.2626906806902636
92,1.181138978153835
93,1.138173998569818
94,1.3577594933701382
95,1.3392857142857142
96,2.0939356070640307
97,1.3939727674996425
98,1.0469678035320154
99,1.4806360671229464
100,1.5783633508628292
101,6.387985723774189
102,1.0469678035320154
103,5.926749128282033
104,1.181138978153835
105,6.149543443730318
106,0.972968514183186
107,1.1160714285714286
108,0.8048105525589262
109,6.321340293976026
110,1.138173998569818
111,1.8270876722929577
112,4.211598719668127
113,1.5302800447323759
114,3.923749069474765
115,1.9201618899648718
116,3.2114943236469107
117,3.681344308587197
118,6.149543443730318
119,2.341091178951231
120,2.2543537808843923
121,1.7717084672307526
122,2.3304255600246764
123,1.5625
124,1.8406721542935984
125,1.4292688029984038
126,3.4508091146741755
127,2.612656230071345
128,2.485609090549117
129,1.093522206599633
130,1.3205535230133072
131,0.8928571428571429
132,0.8351913809763263
133,1.2822684478879527
134,1.4292688029984038
135,1.1160714285714286
136,1.3392857142857142
137,1.159855451497016
138,0.7403180335614732
139,0.9470180105176976
140,2.021291325477102
141,1.6703827619526526
142,1.2626906806902636
143,1.411731098289455
144,2.1175966474341825
145,2.36227795630767
146,2.935925544188818
147,7.117974204391872
148,8.195001173529795
149,1.6402833098994496
150,1.7433593026577352
151,5.721431079453704
152,4.8801810511329125
153,2.554804272825803
154,2.733805516499083
155,1.6402833098994496
156,1.6096211051178524
157,1.4465939058946116
158,2.0820042529216103
159,1.9201618899648718
160,1.5940688456568861
161,1.7857142857142858
162,1.7145414615778145
163,1.8940360210353953
164,2.0939356070640307
165,2.733805516499083
166,2.4755661844663877
167,1.2626906806902636
168,3.084882803813673
169,1.3205535230133072
170,1.685230900730078
171,1.9586974079000274
172,3.923749069474765
173,3.0278258853237805
174,2.5645368957759054
175,1.9330924191616934
176,2.1526006162930704
177,2.4654823699078707
178,2.287265795973125
179,2.3304255600246764
180,0.8928571428571429
181,1.2428045452745584
182,0.8645052112070127
183,0.7732369676646774
184,0.6696428571428571
185,0.7732369676646774
186,1.181138978153835
187,1.2225949944311745
188,1.159855451497016
189,1.2020457158782374
190,0.8928571428571429
191,0.972968514183186
192,1.7290104224140255
193,2.1057993598340636
194,2.308946525176027
195,1.6250245288572587
196,1.159855451497016
197,2.631657616640981
198,1.6096211051178524
199,2.9780500143139137
200,2.1175966474341825
201,2.4654823699078707
202,1.4292688029984038
203,1.4637139563174109
204,1.411731098289455
205,1.138173998569818
206,1.8270876722929577
207,1.2225949944311745
208,1.4637139563174109
209,2.232142857142857
210,1.3759852685198608
211,7.205122833639514
212,7.079009646398317
213,7.080492360125502
214,0.8478910021746513
215,6.8443616522169695
216,7.238759550446339
217,8.690499766353573
218,1.3015517622422546
219,1.6703827619526526
220,1.2020457158782374
221,3.132961796343348
222,2.175623737680572
223,2.033578923916138
224,1.411731098289455
225,2.893187811789223
226,1.6999493539874795
227,2.276347997139636
228,3.508087867299489
229,1.2225949944311745
230,0.9203360771467992
231,2.0939356070640307
232,1.6402833098994496
233,1.138173998569818
234,2.319710902994032
235,2.021291325477102
236,2.021291325477102
237,1.2822684478879527
238,1.2225949944311745
239,1.181138978153835
240,1.4465939058946116
241,1.6999493539874795
242,6.443378305097054
243,7.070630062951919
244,1.7145414615778145
245,2.787945534999285
246,2.0089285714285716
247,2.82346219657891
248,4.623284637769639
249,1.9330924191616934
250,2.0700041284588626
251,1.5625
252,1.181138978153835
253,1.3577594933701382
254,3.0278258853237805
255,1.7996111045309262
256,7.6866443090111165
257,8.147716215661145
258,4.15802143084758
259,0.7732369676646774
260,4.316758840583419
261,1.8808370029411516
262,1.5625
263,1.8675447020849902
264,2.319710902994032
265,1.6703827619526526
266,2.6411070460266144
267,6.498880433742672
268,6.4326976805257345
269,6.467725134764183
270,0.9758857929944964
271,5.885099253219274
272,1.5625
273,2.455357142857143
274,1.5464739353293548
275,1.5625
276,4.036415473219894
277,9.62783598004739
278,7.660216733875193
279,1.9071436931512349
280,8.219569505163115
281,7.801775885607981
282,2.434980382731186
283,1.6999493539874795
284,7.849036016012439
285,0.8929698159836749
286,8.101701134482594
287,1.8270876722929577
288,2.445189988862349
289,1.685230900730078
290,2.7063293868263707
291,7.569484274133894
292,1.1085238334956362
293,6.1455553810897205
294,2.787945534999285
295,3.125
296,1.1160714285714286
297,2.3832763955427034
298,1.9071436931512349
299,1.181138978153835
300,1.685230900730078
301,1.4973669492186092
302,1.6402833098994496
303,1.3939727674996425
304,1.5464739353293548
305,1.4292688029984038
306,2.37280040462827
307,1.2626906806902636
308,2.164142793489433
309,2.22095410068442
310,2.341091178951231
311,1.8940360210353953
312,2.535226940089408
313,2.445189988862349
314,1.5940688456568861
315,2.243275808285913
316,3.701590167807366
317,1.9071436931512349
318,3.7880720420707905
319,4.164008505843221
320,2.319710902994032
321,2.893187811789223
322,2.0457927209624285
323,1.6554014480124248
324,1.7996111045309262
325,2.6505227872852495
326,1.138173998569818
327,2.1984057593294875
328,2.265377581493799
329,2.175623737680572
330,1.945937028366372
331,2.455357142857143
332,1.9964892656248123
333,1.3015517622422546
334,2.232142857142857
335,1.2020457158782374
336,1.8270876722929577
337,1.3205535230133072
338,2.351708426976058
339,1.3939727674996425
340,0.972968514183186
341,1.2020457158782374
342,1.0228963604812142
343,1.2626906806902636
344,1.5464739353293548
345,1.8808370029411516
346,1.7575910433062076
347,2.175623737680572
348,1.6096211051178524
349,0.8928571428571429
350,1.2428045452745584
351,1.1160714285714286
352,1.093522206599633
353,1.2822684478879527
354,0.8645052112070127
355,1.2428045452745584
356,1.4806360671229464
357,1.9713751933767516
358,1.2428045452745584
359,1.0469678035320154
360,1.2225949944311745
361,1.181138978153835
362,0.8048105525589262
363,0.8645052112070127
364,1.0469678035320154
365,1.5625
366,1.3577594933701382
367,0.972968514183186
368,1.2822684478879527
369,1.6999493539874795
370,1.0469678035320154
371,2.1175966474341825
372,1.9713751933767516
373,1.4465939058946116
374,1.7575910433062076
375,1.2428045452745584
376,0.972968514183186
377,1.6703827619526526
378,1.093522206599633
379,1.5783633508628292
380,0.9470180105176976
381,1.4973669492186092
382,1.3759852685198608
383,1.2626906806902636
384,1.159855451497016
385,1.6554014480124248
386,1.8406721542935984
387,1.685230900730078
388,1.3205535230133072
389,1.2020457158782374
390,2.5645368957759054
391,1.2822684478879527
392,1.2428045452745584
393,1.3015517622422546
394,1.8675447020849902
395,0.8645052112070127
396,2.243275808285913
397,1.5783633508628292
398,0.9982446328124062
399,0.972968514183186
400,2.298131727898884
401,0.7403180335614732
402,1.3759852685198608
403,1.2822684478879527
404,0.9982446328124062
405,1.0469678035320154
406,1.4806360671229464
407,1.138173998569818
408,1.7575910433062076
409,1.7433593026577352
410,1.6999493539874795
411,1.4465939058946116
412,2.770016438837245
413,2.622174134926502
414,1.6554014480124248
415,1.2428045452745584
416,2.0089285714285716
417,3.891874056732744
418,2.140996215764607
419,2.515497247675144
420,1.9201618899648718
421,1.9964892656248123
422,2.495611582031015
423,2.7155189867402765
424,1.3577594933701382
425,1.9586974079000274
426,2.0939356070640307
427,1.5940688456568861
428,2.175623737680572
429,2.8410540315530928
430,4.981230715272633
431,3.3108028960248497
432,1.854157112258499
433,1.8406721542935984
434,2.22095410068442
435,2.4654823699078707
436,2.7155189867402765
437,2.0457927209624285
438,1.5464739353293548
439,4.264502940746161
440,2.021291325477102
441,2.986403607200815
442,2.4040914317564748
443,3.2500490577145174
444,2.276347997139636
445,5.624822843015247
446,3.2037276996444923
447,2.298131727898884
448,3.43634024962961
449,1.9713751933767516
450,3.219242210235705
451,1.8406721542935984
452,1.3205535230133072
453,1.4465939058946116
454,2.6599051981725412
455,2.805760064726905
456,2.129328574591397
457,1.138173998569818
458,2.021291325477102
459,1.2822684478879527
460,1.2428045452745584
461,1.3939727674996425
462,2.3937065390097336
463,1.8270876722929577
464,1.8406721542935984
465,6.6528798971077014
466,6.214304404758777
467,2.265377581493799
468,2.7429030641617205
469,3.219242210235705
470,2.0089285714285716
471,2.485609090549117
472,2.175623737680572
473,2.0820042529216103
474,2.82346219657891
475,2.545034431024862
476,2.9443986514002054
477,2.9528474453845877
478,1.7996111045309262
479,1.8808370029411516
480,3.4867186053154704
481,1.945937028366372
482,2.485609090549117
483,3.125
484,4.453111014120537
485,4.508707561768785
486,6.185895741317419
487,3.303269773872487
488,2.445189988862349
489,4.6875
490,5.985306999014251
491,2.9443986514002054
492,3.6541753445859153
493,4.971218181098234
494,3.7814898093967444
495,3.681344308587197
496,2.603103524484509
497,3.7814898093967444
498,4.205679393173386
499,3.3258179521766387
500,3.1009919619307604
501,3.5714285714285716
502,4.211598719668127
503,3.46521756612947
