Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,510.0,910.3125,631.875,840.0,819.375,685.3125,875.625,572.8125,927.1875,488.4375,697.5,535.3125,641.25,385.3125,660.0,296.25,674.0625,216.5625,570.9375,511.875,585.0,366.5625,617.8125,272.8125,645.9375,183.75,519.375,521.25,524.0625,380.625,547.5,305.625,570.9375,221.25,444.375,554.0625,439.6875,427.5,463.125,371.25,481.875,319.6875
1,510.0,891.5625,631.875,830.625,824.0625,680.625,885.0,572.8125,931.875,493.125,702.1875,535.3125,645.9375,390.0,664.6875,305.625,674.0625,221.25,570.9375,521.25,585.0,366.5625,617.8125,272.8125,645.9375,183.75,510.0,525.9375,524.0625,385.3125,547.5,305.625,570.9375,225.9375,444.375,554.0625,439.6875,436.875,458.4375,375.9375,477.1875,319.6875
2,505.3125,900.9375,636.5625,840.0,810.0,685.3125,861.5625,577.5,917.8125,497.8125,692.8125,540.0,655.3125,390.0,674.0625,305.625,688.125,221.25,580.3125,521.25,589.6875,371.25,622.5,277.5,645.9375,183.75,510.0,521.25,524.0625,390.0,547.5,305.625,570.9375,225.9375,444.375,549.375,439.6875,436.875,458.4375,380.625,472.5,319.6875
3,505.3125,900.9375,641.25,844.6875,805.3125,690.0,852.1875,582.1875,908.4375,502.5,692.8125,540.0,674.0625,399.375,692.8125,310.3125,706.875,221.25,580.3125,511.875,594.375,371.25,631.875,277.5,655.3125,183.75,510.0,521.25,524.0625,390.0,547.5,305.625,570.9375,225.9375,444.375,540.0,439.6875,436.875,453.75,380.625,472.5,324.375
4,505.3125,910.3125,636.5625,844.6875,810.0,690.0,870.9375,577.5,922.5,502.5,692.8125,535.3125,669.375,390.0,692.8125,305.625,702.1875,221.25,580.3125,511.875,594.375,366.5625,627.1875,277.5,650.625,183.75,510.0,521.25,519.375,390.0,542.8125,305.625,570.9375,225.9375,444.375,544.6875,439.6875,441.5625,449.0625,380.625,467.8125,329.0625
5,505.3125,910.3125,641.25,854.0625,805.3125,690.0,866.25,577.5,922.5,502.5,697.5,535.3125,674.0625,394.6875,692.8125,310.3125,706.875,221.25,580.3125,511.875,594.375,366.5625,622.5,277.5,645.9375,183.75,510.0,521.25,519.375,390.0,542.8125,305.625,566.25,221.25,444.375,540.0,435.0,441.5625,449.0625,380.625,463.125,324.375
6,505.3125,924.375,636.5625,854.0625,805.3125,690.0,861.5625,572.8125,922.5,502.5,692.8125,535.3125,660.0,390.0,678.75,305.625,692.8125,221.25,580.3125,516.5625,589.6875,366.5625,617.8125,272.8125,645.9375,183.75,510.0,521.25,519.375,390.0,542.8125,305.625,566.25,221.25,444.375,544.6875,435.0,441.5625,449.0625,380.625,467.8125,324.375
7,505.3125,919.6875,631.875,854.0625,805.3125,690.0,861.5625,577.5,922.5,493.125,683.4375,535.3125,655.3125,380.625,674.0625,300.9375,692.8125,216.5625,570.9375,511.875,585.0,366.5625,617.8125,272.8125,645.9375,183.75,510.0,521.25,519.375,385.3125,542.8125,305.625,570.9375,221.25,444.375,544.6875,439.6875,436.875,458.4375,375.9375,477.1875,319.6875
8,510.0,910.3125,631.875,844.6875,810.0,690.0,866.25,572.8125,927.1875,488.4375,674.0625,530.625,650.625,375.9375,669.375,291.5625,678.75,211.875,575.625,511.875,585.0,357.1875,617.8125,268.125,645.9375,183.75,519.375,521.25,528.75,375.9375,542.8125,300.9375,570.9375,221.25,453.75,544.6875,444.375,436.875,463.125,375.9375,481.875,319.6875
9,510.0,910.3125,631.875,844.6875,810.0,690.0,852.1875,577.5,908.4375,488.4375,674.0625,525.9375,655.3125,371.25,669.375,291.5625,683.4375,207.1875,575.625,502.5,589.6875,352.5,617.8125,268.125,645.9375,179.0625,519.375,516.5625,528.75,375.9375,542.8125,300.9375,570.9375,221.25,453.75,540.0,444.375,427.5,463.125,375.9375,481.875,319.6875
10,505.3125,924.375,631.875,854.0625,805.3125,699.375,842.8125,577.5,903.75,488.4375,674.0625,525.9375,655.3125,375.9375,674.0625,291.5625,683.4375,207.1875,575.625,502.5,585.0,357.1875,617.8125,268.125,645.9375,179.0625,519.375,516.5625,524.0625,375.9375,542.8125,300.9375,570.9375,221.25,444.375,540.0,444.375,427.5,463.125,371.25,491.25,319.6875
11,500.625,943.125,631.875,863.4375,805.3125,690.0,833.4375,572.8125,899.0625,488.4375,683.4375,521.25,650.625,366.5625,669.375,291.5625,683.4375,202.5,575.625,502.5,589.6875,352.5,622.5,268.125,650.625,179.0625,519.375,516.5625,528.75,375.9375,542.8125,300.9375,575.625,221.25,444.375,540.0,444.375,427.5,463.125,366.5625,486.5625,315.0
12,500.625,933.75,636.5625,863.4375,810.0,685.3125,861.5625,568.125,913.125,488.4375,683.4375,511.875,655.3125,361.875,674.0625,286.875,683.4375,202.5,575.625,497.8125,589.6875,352.5,622.5,268.125,650.625,179.0625,514.6875,511.875,524.0625,375.9375,542.8125,300.9375,570.9375,221.25,444.375,540.0,444.375,427.5,463.125,366.5625,486.5625,319.6875
