Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,1410.9530029296875,127.77999114990234,1262.8355712890625,180.4439697265625,1150.9246826171875,239.69093322753906,1068.63720703125,328.5613708496094,969.8922119140625,394.391357421875,1239.7950439453125,377.9338684082031,1187.131103515625,529.3427734375,1173.965087890625,608.3387451171875,1160.799072265625,690.6261596679688,1341.83154296875,410.8488464355469,1325.3740234375,552.3832397460938,1325.3740234375,641.2537231445312,1305.625,730.1241455078125,1417.5360107421875,420.72332763671875,1407.6614990234375,539.21728515625,1417.5360107421875,624.7962036132812,1404.3699951171875,703.7921752929688,1493.240478515625,387.808349609375,1499.823486328125,489.84478759765625,1578.8194580078125,549.0917358398438,1578.8194580078125,598.4642333984375
1,1402.7088623046875,127.55245971679688,1264.6318359375,180.15322875976562,1152.855224609375,242.61666870117188,1077.2415771484375,331.3804931640625,968.7525024414062,397.1314697265625,1251.481689453125,383.98126220703125,1202.16845703125,538.4960327148438,1179.1556396484375,614.1096801757812,1169.29296875,693.0108642578125,1340.2454833984375,416.85675048828125,1323.8077392578125,561.5089111328125,1320.5201416015625,653.5602416992188,1310.6575927734375,732.46142578125,1402.7088623046875,423.4318542480469,1402.7088623046875,545.0711669921875,1409.2840576171875,630.5474243164062,1389.5587158203125,709.4486083984375,1491.4727783203125,390.5563659667969,1491.4727783203125,492.4703674316406,1494.76025390625,551.646240234375,1583.5240478515625,604.2470092773438
2,1407.1361083984375,125.70529174804688,1266.708984375,181.2229766845703,1152.4078369140625,243.2721405029297,1074.030029296875,331.447265625,969.526123046875,400.0279541015625,1253.64599609375,390.230712890625,1201.39404296875,540.4550170898438,1178.5338134765625,615.5671997070312,1168.736572265625,700.4765625,1332.02392578125,419.6224060058594,1322.2266845703125,563.3152465820312,1318.9609375,651.4903564453125,1309.1636962890625,733.134033203125,1400.6046142578125,426.1539001464844,1400.6046142578125,546.9865112304688,1407.1361083984375,631.8958740234375,1387.5416259765625,710.2738037109375,1488.7796630859375,393.4964599609375,1488.7796630859375,494.7345886230469,1492.04541015625,553.5180053710938,1580.2205810546875,605.7699584960938
3,1406.620849609375,130.51486206054688,1279.6197509765625,182.61788940429688,1149.362060546875,247.74668884277344,1074.4639892578125,335.6705627441406,967.00146484375,400.79937744140625,1250.311767578125,387.77362060546875,1198.208740234375,540.8262939453125,1178.6700439453125,615.7244262695312,1175.4136962890625,700.391845703125,1338.235595703125,420.3380126953125,1331.7227783203125,563.621337890625,1328.46630859375,648.288818359375,1318.697021484375,732.9562377929688,1400.1080322265625,426.85089111328125,1400.1080322265625,544.0827026367188,1409.8773193359375,632.006591796875,1406.620849609375,710.1611938476562,1488.0318603515625,394.2864990234375,1491.288330078125,495.2361145019531,1491.288330078125,553.85205078125,1579.212158203125,605.955078125
4,1413.9345703125,130.9296417236328,1264.85205078125,182.784423828125,1148.1787109375,250.8438262939453,1073.637451171875,335.10784912109375,969.9279174804688,403.167236328125,1258.3701171875,396.6853942871094,1203.2744140625,549.0087890625,1180.5880126953125,623.550048828125,1174.106201171875,704.5731811523438,1345.8751220703125,425.85369873046875,1336.15234375,565.2134399414062,1336.15234375,652.7183837890625,1313.4658203125,733.741455078125,1413.9345703125,432.3355712890625,1413.9345703125,552.249755859375,1413.9345703125,636.5137329101562,1404.2117919921875,711.0549926757812,1488.4757080078125,399.92633056640625,1494.9576416015625,497.1540222167969,1572.73974609375,555.4906616210938,1572.73974609375,607.345458984375
5,1417.453857421875,130.30697631835938,1271.5321044921875,185.43295288085938,1154.7947998046875,250.28704833984375,1076.9698486328125,337.8400573730469,969.9606323242188,402.69415283203125,1268.2894287109375,399.4514465332031,1209.9207763671875,551.8585205078125,1183.9791259765625,629.6834716796875,1171.00830078125,710.7510375976562,1352.5997314453125,431.87847900390625,1342.87158203125,574.5574951171875,1342.87158203125,662.1104736328125,1310.444580078125,739.9354248046875,1420.696533203125,438.3638916015625,1417.453857421875,558.3439331054688,1417.453857421875,642.654296875,1407.7257080078125,713.9937744140625,1569.8609619140625,402.69415283203125,1569.8609619140625,506.460693359375,1569.8609619140625,561.586669921875,1569.8609619140625,610.2272338867188
6,1402.85546875,137.48561096191406,1268.048095703125,186.8053741455078,1156.256591796875,255.85304260253906,1077.344970703125,338.0526428222656,978.7055053710938,403.8123474121094,1254.8961181640625,397.23638916015625,1202.2884521484375,545.1956787109375,1182.560546875,617.5313110351562,1172.696533203125,699.73095703125,1337.0958251953125,423.5402526855469,1327.2318115234375,564.923583984375,1327.2318115234375,656.9871215820312,1314.079833984375,735.8987426757812,1406.1434326171875,430.1162109375,1406.1434326171875,548.483642578125,1416.0074462890625,637.2592163085938,1412.7193603515625,712.8828735351562,1491.6309814453125,397.23638916015625,1498.20703125,499.16387939453125,1498.20703125,555.0596313476562,1504.782958984375,607.6673583984375
7,1408.28564453125,128.84597778320312,1263.6651611328125,182.65826416015625,1159.40380859375,253.28689575195312,1075.3221435546875,337.36859130859375,967.6975708007812,404.6339416503906,1256.9385986328125,401.27069091796875,1213.216064453125,549.2544555664062,1182.9466552734375,629.972900390625,1172.85693359375,707.3280639648438,1344.383544921875,431.54010009765625,1330.9305419921875,572.79736328125,1317.4774169921875,660.2423095703125,1317.4774169921875,737.5974731445312,1404.92236328125,434.9033508300781,1404.92236328125,555.9810180664062,1408.28564453125,636.6994018554688,1401.55908203125,714.0545654296875,1499.0938720703125,401.27069091796875,1505.8204345703125,502.168701171875,1512.5469970703125,559.34423828125,1515.91015625,613.1565551757812
8,1409.140380859375,131.8727569580078,1265.3394775390625,185.38009643554688,1154.9805908203125,258.9526672363281,1074.7196044921875,342.557861328125,971.0491333007812,406.0978088378906,1251.962646484375,402.75360107421875,1208.4879150390625,553.2429809570312,1185.078369140625,630.1597290039062,1171.7015380859375,707.0765380859375,1342.2562255859375,429.50726318359375,1338.9119873046875,573.3082275390625,1312.1583251953125,663.601806640625,1315.5025634765625,740.5186157226562,1402.451904296875,436.1956787109375,1402.451904296875,556.587158203125,1412.484619140625,643.5365600585938,1395.7635498046875,717.109130859375,1499.4339599609375,402.75360107421875,1502.7781982421875,503.079833984375,1506.1224365234375,559.931396484375,1516.155029296875,620.1271362304688
9,1415.962890625,136.86073303222656,1268.8804931640625,183.65966796875,1161.9114990234375,240.48696899414062,1078.342041015625,327.3992919921875,971.3729858398438,400.94049072265625,1238.7955322265625,404.28326416015625,1198.68212890625,551.3656616210938,1171.9398193359375,628.2496337890625,1161.9114990234375,705.1336059570312,1342.4217529296875,434.3682861328125,1325.707763671875,574.76513671875,1302.308349609375,661.6774291992188,1302.308349609375,738.5614013671875,1419.3056640625,444.3966369628906,1412.6201171875,561.3939819335938,1412.6201171875,638.2779541015625,1392.5634765625,718.5046997070312,1499.532470703125,407.62603759765625,1499.532470703125,511.25225830078125,1502.875244140625,561.3939819335938,1506.218017578125,608.1929321289062
