Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
24,1231.875,886.875,1086.5625,821.25,974.0625,694.6875,931.875,582.1875,922.5,479.0625,1095.9375,544.6875,472.5,413.4375,495.9375,329.0625,533.4375,240.0,458.4375,535.3125,439.6875,390.0,463.125,296.25,472.5,193.125,1255.3125,544.6875,430.3125,422.8125,439.6875,338.4375,481.875,235.3125,1316.25,577.5,1320.9375,479.0625,1320.9375,427.5,1306.875,357.1875
25,1227.1875,882.1875,1086.5625,821.25,974.0625,699.375,931.875,586.875,917.8125,483.75,519.375,554.0625,505.3125,418.125,547.5,333.75,570.9375,249.375,477.1875,540.0,449.0625,394.6875,481.875,305.625,495.9375,197.8125,439.6875,554.0625,425.625,436.875,449.0625,352.5,486.5625,235.3125,411.5625,582.1875,411.5625,488.4375,420.9375,436.875,430.3125,375.9375
26,1231.875,886.875,547.5,821.25,936.5625,699.375,899.0625,591.5625,894.375,488.4375,552.1875,549.375,547.5,408.75,580.3125,324.375,594.375,249.375,486.5625,530.625,481.875,390.0,510.0,305.625,538.125,207.1875,439.6875,544.6875,430.3125,418.125,463.125,352.5,505.3125,254.0625,388.125,582.1875,378.75,479.0625,397.5,418.125,425.625,366.5625
27,1236.5625,886.875,1086.5625,821.25,955.3125,704.0625,908.4375,591.5625,894.375,493.125,552.1875,558.75,547.5,408.75,575.625,324.375,594.375,244.6875,486.5625,535.3125,486.5625,390.0,510.0,296.25,538.125,202.5,444.375,554.0625,439.6875,418.125,472.5,352.5,510.0,254.0625,397.5,582.1875,383.4375,479.0625,402.1875,418.125,425.625,366.5625
28,1231.875,882.1875,1086.5625,821.25,964.6875,699.375,917.8125,586.875,903.75,483.75,1091.25,549.375,528.75,404.0625,547.5,319.6875,575.625,235.3125,1189.6875,535.3125,1194.375,385.3125,1180.3125,291.5625,1180.3125,193.125,1250.625,554.0625,1250.625,422.8125,472.5,338.4375,510.0,244.6875,1311.5625,586.875,1325.625,488.4375,1325.625,427.5,1320.9375,366.5625
29,1231.875,868.125,1081.875,802.5,955.3125,685.3125,913.125,582.1875,903.75,479.0625,533.4375,540.0,519.375,399.375,542.8125,319.6875,570.9375,240.0,477.1875,530.625,477.1875,390.0,495.9375,296.25,519.375,197.8125,444.375,544.6875,444.375,422.8125,463.125,347.8125,505.3125,249.375,411.5625,577.5,397.5,488.4375,411.5625,436.875,425.625,375.9375
30,1231.875,882.1875,1081.875,811.875,974.0625,690.0,927.1875,582.1875,913.125,479.0625,528.75,535.3125,505.3125,399.375,528.75,319.6875,556.875,240.0,472.5,525.9375,463.125,390.0,486.5625,296.25,505.3125,193.125,444.375,540.0,439.6875,422.8125,463.125,352.5,495.9375,249.375,416.25,582.1875,411.5625,488.4375,411.5625,436.875,425.625,380.625
31,472.5,886.875,1095.9375,821.25,969.375,694.6875,927.1875,586.875,922.5,483.75,542.8125,530.625,519.375,399.375,547.5,319.6875,570.9375,235.3125,477.1875,521.25,472.5,385.3125,495.9375,300.9375,519.375,197.8125,439.6875,535.3125,430.3125,418.125,458.4375,352.5,495.9375,254.0625,397.5,577.5,388.125,479.0625,397.5,427.5,411.5625,380.625
32,472.5,882.1875,538.125,811.875,964.6875,690.0,922.5,586.875,922.5,479.0625,533.4375,535.3125,519.375,404.0625,552.1875,324.375,570.9375,244.6875,477.1875,525.9375,463.125,390.0,491.25,305.625,510.0,197.8125,430.3125,540.0,430.3125,427.5,449.0625,357.1875,486.5625,258.75,383.4375,577.5,378.75,483.75,397.5,436.875,411.5625,380.625
33,472.5,868.125,519.375,802.5,964.6875,690.0,931.875,582.1875,922.5,479.0625,528.75,535.3125,505.3125,404.0625,542.8125,324.375,566.25,244.6875,477.1875,521.25,463.125,390.0,486.5625,300.9375,505.3125,193.125,439.6875,535.3125,435.0,427.5,453.75,357.1875,486.5625,249.375,397.5,577.5,388.125,488.4375,397.5,446.25,406.875,390.0
34,467.8125,868.125,519.375,797.8125,969.375,690.0,931.875,582.1875,931.875,479.0625,505.3125,530.625,505.3125,399.375,533.4375,324.375,561.5625,244.6875,472.5,516.5625,463.125,385.3125,491.25,296.25,505.3125,188.4375,439.6875,530.625,439.6875,422.8125,463.125,352.5,491.25,244.6875,411.5625,568.125,406.875,488.4375,411.5625,441.5625,411.5625,390.0
35,467.8125,868.125,519.375,797.8125,964.6875,685.3125,931.875,577.5,931.875,474.375,505.3125,525.9375,505.3125,394.6875,538.125,319.6875,570.9375,244.6875,463.125,511.875,463.125,380.625,491.25,291.5625,505.3125,193.125,439.6875,525.9375,439.6875,418.125,463.125,352.5,491.25,244.6875,411.5625,563.4375,406.875,479.0625,411.5625,436.875,411.5625,380.625
36,1227.1875,868.125,519.375,797.8125,964.6875,685.3125,931.875,577.5,931.875,474.375,505.3125,521.25,505.3125,394.6875,533.4375,319.6875,561.5625,244.6875,463.125,511.875,463.125,380.625,486.5625,291.5625,500.625,188.4375,439.6875,525.9375,435.0,418.125,458.4375,347.8125,491.25,240.0,411.5625,563.4375,406.875,479.0625,411.5625,436.875,411.5625,380.625
