Frame,Wrist,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_Tip,Index_MCP,Index_PIP,Index_DIP,Index_Tip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_Tip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_Tip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_Tip
1.0,5.256505126649659,8.493016327337154,2.2018744326240247,2.743783750440528,1.7662904393190129,5.655616542016989,6.454310972144377,4.168407107882369,4.194869462143325,1.0402000199718027,4.450865383484669,3.4042515294813325,3.064092877665107,1.8654016512115026,2.7154851972120384,1.7344600381709558,2.4160421103257264,1.012093655428468,0.8720906678159758,6.239734887861492,5.251842488481484
2.0,6.393483992049259,5.536547072181796,1.5625152653455094,0.5645407935306407,1.8245550577356404,3.005467977441897,5.735745487425904,3.3089262452984767,4.382163530554306,1.5153241550241139,3.500045704889168,3.7058812102073317,2.6205052299672023,0.676700320560995,2.122658390448442,0.45076467460424496,0.8873356173290915,2.009707427375523,1.6946364345173381,5.692664930806975,2.993664684559491
3.0,3.6978323262098702,0.9721639988510182,1.425479020785544,0.9655855315824216,1.441248014162236,0.9804155631666435,0.9070218043035647,0.9726624546082929,2.5701060293702556,2.7060015069863255,2.567696668065283,0.9671797562568044,0.9120975021114438,0.9806600138108297,2.9195231500349412,2.3444473405394386,1.4452879636202538,2.3564086706981926,1.4060235533252647,2.506600732063779,2.667304904501419
4.0,6.319037071288474,5.399558882790011,6.16577107866212,1.994281916978996,2.8181707966543805,4.707353353361734,2.25755545137118,3.177574880544531,0.6278668464134757,1.9299149784572873,2.3687070652686577,0.4317791617211094,2.871026758503968,6.379771086086615,0.5928390441485769,4.891542098955171,2.900034185303887,3.016568561452521,0.45312327454502266,0.3798258378322198,4.786625067602118
5.0,6.532726362890992,2.6920090762904603,4.436215790166004,0.5804656946402189,1.9813165949529643,2.8344658988720948,3.856370235938169,3.320449274275344,6.129754520235732,1.1036292853096683,6.276151064366774,3.4568121996947747,3.3452238245074963,8.34241249159215,3.4628155507073495,6.213238543665611,4.002711799561086,2.9496402035531233,3.7566210619869365,5.844095591217455,3.0119370483133334
6.0,4.252522351283759,3.7705459908956107,5.166152660795908,2.216697808291328,1.4160073368882284,2.459522555043685,3.824230810697745,2.7426810628722307,1.5453689352748488,2.4619178787074762,3.2010117590278075,1.882461230168814,2.1325231734578067,3.4173167129920192,3.026044249807077,2.236079279618406,0.815352195209991,3.1539983154877103,1.3800812114272925,1.7061284580997116,0.16133110387698193
7.0,2.901135448707628,7.376665012267068,3.3009215636874436,5.5793887294324955,1.816287084997994,8.27476900879825,1.2845763214026469,1.06922089815795,2.076582412511121,2.403811229089892,2.1847481382380534,1.7403553536403582,1.66980099714599,2.96186005567949,5.055308893750943,3.0005549896000994,2.154157087791774,3.249656611536126,2.4704522921526872,3.4241977825040695,3.083136584541253
8.0,5.838286130317482,3.8028450765107045,2.4095110446962664,3.6554418021095616,2.961569792790947,3.432699607847215,3.3831213001856084,1.9824062891756182,2.652266967572188,1.3234037181051128,0.8639256264612257,4.172823810552065,2.739529645491015,1.4339401920508485,2.280606519563326,3.6899152379750513,1.6724952659594283,0.9338854550733346,1.1094870174966958,1.4259706658781026,1.2815024549520133
9.0,3.1494301765975936,0.2531716283189485,3.055271888069967,2.182708438783507,2.098299825106683,3.365339079394227,1.3726583625742461,1.6121607680987349,1.53437993177259,1.1519302159563871,3.9895738596721757,3.6732503060398067,4.216072803993548,3.7026240478011068,2.18651962450316,3.971525117967759,6.125806621932083,1.938937237732075,3.7069110232836127,2.1095786969855888,2.9202603682982273
10.0,1.8265014475991268,2.742485964799157,1.5670731045398847,1.4381326560840788,2.3437964379162866,6.249278729364713,0.8454517162605095,2.0834497947724904,4.097172764509493,1.568137075933405,4.585969410205278,2.8233590750049036,3.337812311320741,8.347507047558201,2.7276818790871724,7.569387958403466,2.886499257834668,2.8045875643083855,5.118037083402098,1.8810649041057192,3.49328217481357
11.0,0.8994433748229851,3.08441680488064,5.855707222333615,1.2147814636576688,4.716975860773401,5.560248831562015,6.128047525861064,4.00422155301779,0.16704684472858802,2.066742666835345,2.53639442690458,3.4165016409831153,1.8973434272460488,4.622745017352943,3.6746245539519906,3.240614377417531,3.020883303895602,1.4134290960823694,3.7735561723391164,6.697363426451734,1.3362337005053142
12.0,5.871535259940858,2.29256782162177,1.361365423485157,1.0525060204313346,3.7941938494376726,4.996647228112722,6.088154598591873,3.7403008457582017,3.564568187999044,4.213569098479276,3.1194979154593163,5.5456568041793055,4.144123495998764,3.032907078653566,2.4477472775101483,0.7742145282474359,1.7895396670716262,1.5345609329017447,4.979935892902197,8.819679367826556,1.8902334682701287
13.0,2.6842862093710336,5.119386014693177,2.5820102608288757,5.687550675839725,3.122246427941125,4.399878435680597,4.746373141663951,2.1069278730224177,2.7720434642778264,3.2373670156298693,1.7656133662427091,2.4038886375203563,0.9227162147098609,5.720904931819447,7.887028771901546,5.835276834723355,1.274008870293643,3.2025445134446224,4.644608083210574,4.277725303845981,5.988670192863458
14.0,3.706727925066613,3.4421630253529933,3.558143745114141,3.6370325173381803,1.8842730343555125,1.6644413700328782,4.921864870605945,0.8799325947962486,3.7492680853601295,0.7679837546769566,2.3283518900256737,2.127172033220923,1.390556586918708,2.3625696774013867,11.953292208480663,2.594074152172505,7.151195466499652,3.2442509117778218,2.428673410681752,0.6324858477306141,2.3102482760373233
