Frame,Wrist,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_Tip,Index_MCP,Index_PIP,Index_DIP,Index_Tip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_Tip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_Tip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_Tip
1.0,4.6875,13.258252147247767,14.823176532039279,13.258252147247767,140.70310331065906,9.375,14.0625,9.375,0.0,10.481568644530265,4.6875,10.481568644530265,9.375,6.629126073623883,9.375,4.6875,14.823176532039279,6.629126073623883,9.375,14.0625,4.6875
2.0,0.0,10.481568644530265,4.6875,10.481568644530265,0.0,4.6875,0.0,4.6875,9.375,4.6875,4.6875,4.6875,0.0,6.629126073623883,4.6875,0.0,0.0,6.629126073623883,10.481568644530265,4.6875,9.375
3.0,778.125,23.90165396996618,525.0,14.823176532039279,6.629126073623883,10.481568644530265,0.0,9.375,4.6875,6.629126073623883,14.0625,10.481568644530265,9.375,6.629126073623883,0.0,9.375,4.6875,9.375,10.481568644530265,4.6875,10.481568644530265
4.0,10.481568644530265,665.6415050770572,19.88737822087165,637.5172332229538,13.258252147247767,6.629126073623883,14.823176532039279,9.375,9.375,6.629126073623883,567.2649740476227,4.6875,16.90102160373745,914.0745191517484,20.96313728906053,6.629126073623883,18.75,9.375,0.0,9.375,9.375
5.0,10.481568644530265,665.6910178528774,16.90102160373745,6.629126073623883,9.375,14.0625,9.375,4.6875,4.6875,6.629126073623883,548.4575316854533,10.481568644530265,10.481568644530265,914.1706666769066,23.4375,6.629126073623883,25.242960033442987,4.6875,14.0625,13.258252147247767,6.629126073623883
6.0,764.0625,16.90102160373745,506.27170092377276,632.8819406344678,89.55456175566938,18.75,29.646353064078557,4.6875,23.90165396996618,9.375,19.327057620082783,4.6875,16.90102160373745,23.4375,13.258252147247767,18.75,16.90102160373745,10.481568644530265,9.375,9.375,10.481568644530265
7.0,10.481568644530265,4.6875,4.6875,13.258252147247767,61.11752254877483,4.6875,6.629126073623883,0.0,4.6875,0.0,10.481568644530265,4.6875,0.0,0.0,0.0,4.6875,0.0,6.629126073623883,4.6875,9.375,0.0
8.0,4.6875,20.96313728906053,0.0,9.375,0.0,6.629126073623883,4.6875,0.0,0.0,4.6875,10.481568644530265,6.629126073623883,4.6875,0.0,0.0,6.629126073623883,0.0,4.6875,6.629126073623883,0.0,9.375
9.0,773.4375,0.0,520.3336144364498,4.6875,145.38808518066395,9.375,28.125,10.481568644530265,23.90165396996618,6.629126073623883,4.6875,6.629126073623883,4.6875,10.481568644530265,4.6875,6.629126073623883,14.823176532039279,10.481568644530265,10.481568644530265,9.375,4.6875
10.0,9.375,13.258252147247767,14.823176532039279,16.90102160373745,4.6875,4.6875,4.6875,6.629126073623883,4.6875,10.481568644530265,10.481568644530265,13.258252147247767,9.375,10.481568644530265,10.481568644530265,9.375,23.4375,4.6875,16.90102160373745,14.823176532039279,16.90102160373745
11.0,0.0,20.96313728906053,14.823176532039279,23.90165396996618,4.6875,6.629126073623883,9.375,6.629126073623883,0.0,14.823176532039279,23.90165396996618,16.90102160373745,18.75,13.258252147247767,28.125,4.6875,23.90165396996618,13.258252147247767,23.4375,20.96313728906053,16.90102160373745
12.0,6.629126073623883,29.646353064078557,585.9375,40.05001755617593,6.629126073623883,44.22178655651533,14.823176532039279,33.14563036811941,4.6875,27.332587007087344,65.625,27.332587007087344,46.875,10.481568644530265,44.46952959611784,9.375,34.12551510600243,10.481568644530265,42.1875,23.4375,33.14563036811941
13.0,0.0,13.258252147247767,590.6436008975718,13.258252147247767,14.823176532039279,14.823176532039279,27.332587007087344,4.6875,16.90102160373745,0.0,4.6875,4.6875,9.375,10.481568644530265,9.375,10.481568644530265,10.481568644530265,14.0625,13.258252147247767,14.823176532039279,9.375
14.0,0.0,10.481568644530265,10.481568644530265,9.375,6.629126073623883,9.375,10.481568644530265,4.6875,9.375,9.375,619.0340257207191,6.629126073623883,9.375,909.3870811053179,14.823176532039279,9.375,14.0625,14.823176532039279,10.481568644530265,13.258252147247767,18.75
15.0,0.0,23.90165396996618,0.0,707.8280213529979,0.0,4.6875,6.629126073623883,13.258252147247767,0.0,16.90102160373745,595.3863143214244,14.823176532039279,23.4375,4.6875,28.512949360772904,10.481568644530265,23.90165396996618,14.823176532039279,14.0625,10.481568644530265,23.90165396996618
16.0,0.0,23.90165396996618,14.0625,4.6875,10.481568644530265,4.6875,16.90102160373745,4.6875,6.629126073623883,10.481568644530265,23.4375,14.823176532039279,23.4375,6.629126073623883,29.646353064078557,6.629126073623883,28.125,14.823176532039279,14.0625,14.823176532039279,20.96313728906053
17.0,4.6875,660.9375,0.0,9.375,4.6875,810.9375,14.0625,9.375,13.258252147247767,0.0,562.5195309109275,4.6875,0.0,0.0,10.481568644530265,909.375,9.375,14.0625,10.481568644530265,16.90102160373745,14.0625
18.0,0.0,675.0162758454421,14.0625,661.0039860176714,6.629126073623883,825.0532653259424,6.629126073623883,13.258252147247767,9.375,10.481568644530265,585.9562497000096,6.629126073623883,14.0625,909.375,4.6875,909.3870811053179,4.6875,13.258252147247767,4.6875,9.375,10.481568644530265
19.0,6.629126073623883,9.375,4.6875,14.0625,4.6875,0.0,4.6875,6.629126073623883,4.6875,14.823176532039279,14.0625,9.375,4.6875,4.6875,14.0625,6.629126073623883,14.0625,0.0,0.0,4.6875,10.481568644530265
20.0,4.6875,6.629126073623883,4.6875,13.258252147247767,0.0,13.258252147247767,14.0625,4.6875,6.629126073623883,9.375,25.242960033442987,14.0625,4.6875,10.481568644530265,14.823176532039279,4.6875,16.90102160373745,6.629126073623883,14.823176532039279,13.258252147247767,14.0625
21.0,4.6875,10.481568644530265,14.823176532039279,9.375,0.0,810.9375,9.375,4.6875,0.0,0.0,16.90102160373745,9.375,14.0625,900.0122069484669,14.823176532039279,904.6875,18.75,14.823176532039279,10.481568644530265,10.481568644530265,6.629126073623883
22.0,4.6875,693.7658359679078,0.0,675.0162758454421,4.6875,0.0,4.6875,0.0,4.6875,9.375,586.0124952006144,4.6875,13.258252147247767,0.0,14.823176532039279,0.0,13.258252147247767,885.9375,4.6875,876.5750333328574,13.258252147247767
23.0,4.6875,6.629126073623883,14.823176532039279,6.629126073623883,0.0,9.375,6.629126073623883,10.481568644530265,4.6875,14.823176532039279,6.629126073623883,19.327057620082783,19.327057620082783,4.6875,23.90165396996618,0.0,18.75,0.0,19.327057620082783,4.6875,16.90102160373745
24.0,4.6875,707.8280213529979,6.629126073623883,693.75,10.481568644530265,6.629126073623883,6.629126073623883,0.0,4.6875,4.6875,16.90102160373745,10.481568644530265,10.481568644530265,4.6875,14.823176532039279,4.6875,18.75,10.481568644530265,20.96313728906053,10.481568644530265,14.823176532039279
25.0,6.629126073623883,19.327057620082783,9.375,23.4375,4.6875,815.6384697163628,9.375,6.629126073623883,14.823176532039279,10.481568644530265,576.7339684052778,10.481568644530265,32.8125,904.6996437008804,51.775129768065284,909.3870811053179,38.65411524016557,900.0488268005242,20.96313728906053,876.5750333328574,20.96313728906053
26.0,6.629126073623883,28.512949360772904,539.0625,42.1875,38.65411524016557,0.0,34.12551510600243,6.629126073623883,30.014644862966477,14.823176532039279,32.8125,19.327057620082783,46.16652094591924,25.242960033442987,32.8125,34.12551510600243,25.242960033442987,23.4375,20.96313728906053,10.481568644530265,34.12551510600243
27.0,4.6875,0.0,539.1440155758478,0.0,19.327057620082783,6.629126073623883,13.258252147247767,9.375,0.0,10.481568644530265,0.0,10.481568644530265,0.0,9.375,4.6875,4.6875,0.0,6.629126073623883,0.0,4.6875,4.6875
28.0,6.629126073623883,670.32888965977,4.6875,642.1875,13.258252147247767,806.2636263383398,9.375,810.9510475746979,10.481568644530265,9.375,539.2458927173205,9.375,20.96313728906053,914.0745191517484,28.512949360772904,942.1991603756077,20.96313728906053,923.4850876063186,703.1874972224691,895.3125,707.8125
29.0,4.6875,684.5194624926672,6.629126073623883,661.2034039584566,10.481568644530265,806.3726287556207,10.481568644530265,806.2636263383398,0.0,10.481568644530265,557.8912759501173,10.481568644530265,10.481568644530265,900.0122069484669,10.481568644530265,928.125,4.6875,914.0745191517484,712.561674962245,895.3247708583182,717.2487718924655
30.0,0.0,16.90102160373745,0.0,16.90102160373745,19.327057620082783,4.6875,14.823176532039279,4.6875,9.375,0.0,6.629126073623883,10.481568644530265,14.0625,4.6875,14.823176532039279,14.0625,14.0625,0.0,4.6875,4.6875,14.823176532039279
31.0,759.3894674547771,10.481568644530265,14.823176532039279,16.90102160373745,6.629126073623883,6.629126073623883,4.6875,10.481568644530265,10.481568644530265,6.629126073623883,14.0625,4.6875,14.823176532039279,18.75,19.327057620082783,23.4375,16.90102160373745,14.823176532039279,10.481568644530265,14.823176532039279,9.375
32.0,4.6875,6.629126073623883,557.8321950304589,13.258252147247767,4.6875,10.481568644530265,6.629126073623883,0.0,9.375,10.481568644530265,10.481568644530265,10.481568644530265,4.6875,14.823176532039279,4.6875,10.481568644530265,4.6875,9.375,9.375,4.6875,9.375
33.0,0.0,14.823176532039279,19.327057620082783,10.481568644530265,4.6875,9.375,10.481568644530265,6.629126073623883,0.0,4.6875,4.6875,0.0,16.90102160373745,14.0625,9.375,9.375,6.629126073623883,0.0,9.375,6.629126073623883,9.375
34.0,6.629126073623883,4.6875,4.6875,4.6875,6.629126073623883,0.0,4.6875,4.6875,10.481568644530265,9.375,23.90165396996618,6.629126073623883,4.6875,14.823176532039279,13.258252147247767,18.75,4.6875,14.0625,6.629126073623883,6.629126073623883,0.0
35.0,4.6875,0.0,4.6875,0.0,6.629126073623883,4.6875,4.6875,4.6875,4.6875,4.6875,0.0,4.6875,0.0,4.6875,6.629126073623883,4.6875,13.258252147247767,0.0,10.481568644530265,4.6875,9.375
36.0,759.375,4.6875,0.0,4.6875,4.6875,0.0,0.0,4.6875,0.0,4.6875,4.6875,4.6875,4.6875,0.0,4.6875,0.0,9.375,0.0,0.0,0.0,0.0
37.0,759.3894674547771,4.6875,4.6875,13.258252147247767,6.629126073623883,4.6875,6.629126073623883,4.6875,4.6875,6.629126073623883,19.327057620082783,9.375,14.0625,13.258252147247767,18.75,10.481568644530265,14.823176532039279,9.375,16.90102160373745,4.6875,0.0
38.0,764.0625,6.629126073623883,576.5625,14.823176532039279,6.629126073623883,4.6875,6.629126073623883,4.6875,6.629126073623883,0.0,19.327057620082783,6.629126073623883,9.375,4.6875,20.96313728906053,9.375,14.0625,4.6875,10.481568644530265,4.6875,16.90102160373745
39.0,768.75,10.481568644530265,557.8125,4.6875,9.375,4.6875,13.258252147247767,4.6875,6.629126073623883,4.6875,0.0,6.629126073623883,4.6875,0.0,4.6875,4.6875,4.6875,0.0,9.375,10.481568644530265,4.6875
40.0,4.6875,4.6875,4.6875,4.6875,0.0,6.629126073623883,0.0,4.6875,4.6875,0.0,4.6875,6.629126073623883,6.629126073623883,9.375,0.0,10.481568644530265,4.6875,0.0,0.0,4.6875,14.0625
41.0,0.0,0.0,10.481568644530265,4.6875,4.6875,9.375,4.6875,9.375,4.6875,6.629126073623883,4.6875,4.6875,14.0625,9.375,6.629126073623883,4.6875,14.823176532039279,6.629126073623883,9.375,6.629126073623883,14.823176532039279
42.0,773.4375,10.481568644530265,9.375,4.6875,10.481568644530265,18.75,4.6875,25.242960033442987,6.629126073623883,23.4375,6.629126073623883,23.90165396996618,14.0625,23.4375,6.629126073623883,19.327057620082783,14.823176532039279,19.327057620082783,4.6875,23.90165396996618,13.258252147247767
43.0,0.0,10.481568644530265,4.6875,10.481568644530265,23.4375,9.375,14.0625,10.481568644530265,19.327057620082783,16.90102160373745,14.823176532039279,14.0625,10.481568644530265,6.629126073623883,0.0,9.375,9.375,10.481568644530265,6.629126073623883,14.0625,9.375
44.0,773.4517044150203,16.90102160373745,14.823176532039279,20.96313728906053,37.79183319514945,9.375,6.629126073623883,0.0,9.375,6.629126073623883,6.629126073623883,10.481568644530265,14.823176532039279,16.90102160373745,10.481568644530265,16.90102160373745,9.375,18.75,6.629126073623883,6.629126073623883,4.6875
45.0,9.375,33.14563036811941,25.242960033442987,44.46952959611784,80.91879610140032,4.6875,28.512949360772904,4.6875,9.375,10.481568644530265,32.8125,14.823176532039279,42.1875,28.125,42.1875,28.125,34.12551510600243,14.823176532039279,19.88737822087165,4.6875,33.14563036811941
46.0,10.481568644530265,37.5,25.242960033442987,42.44711783501914,14.823176532039279,23.90165396996618,9.375,14.823176532039279,6.629126073623883,27.332587007087344,37.79183319514945,25.242960033442987,28.125,9.375,48.9389367605182,6.629126073623883,46.875,9.375,34.12551510600243,14.823176532039279,28.512949360772904
47.0,0.0,42.44711783501914,14.0625,46.875,19.327057620082783,14.823176532039279,27.332587007087344,9.375,4.6875,23.90165396996618,37.5,31.444705933590793,28.125,9.375,44.22178655651533,10.481568644530265,40.05001755617593,10.481568644530265,23.90165396996618,14.823176532039279,29.646353064078557
48.0,768.807162508909,4.6875,14.0625,10.481568644530265,6.629126073623883,9.375,16.90102160373745,6.629126073623883,16.90102160373745,4.6875,16.90102160373745,19.327057620082783,13.258252147247767,14.823176532039279,16.90102160373745,10.481568644530265,14.0625,4.6875,10.481568644530265,14.823176532039279,9.375
