Frame,Wrist,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_Tip,Index_MCP,Index_PIP,Index_DIP,Index_Tip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_Tip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_Tip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_Tip
1.0,0.0,4.6875,9.375,6.629126073623883,9.375,4.6875,29.646353064078557,0.0,19.327057620082783,4.6875,4.6875,0.0,4.6875,4.6875,6.629126073623883,4.6875,19.327057620082783,0.0,815.6384697163628,0.0,6.629126073623883
2.0,4.6875,0.0,0.0,4.6875,0.0,6.629126073623883,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,6.629126073623883,4.6875,14.823176532039279,4.6875,4.6875,4.6875,10.481568644530265
3.0,0.0,0.0,0.0,4.6875,0.0,0.0,14.0625,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.629126073623883,0.0,4.6875,4.6875,4.6875
4.0,4.6875,0.0,4.6875,4.6875,9.375,0.0,14.0625,4.6875,6.629126073623883,6.629126073623883,656.25,6.629126073623883,14.0625,4.6875,9.375,0.0,0.0,0.0,815.625,4.6875,4.6875
5.0,6.629126073623883,4.6875,693.75,10.481568644530265,18.75,4.6875,38.65411524016557,4.6875,20.96313728906053,0.0,0.0,10.481568644530265,614.0625,4.6875,623.5079847373648,0.0,10.481568644530265,4.6875,4.6875,4.6875,10.481568644530265
6.0,0.0,4.6875,703.125,0.0,32.8125,0.0,42.1875,6.629126073623883,23.4375,4.6875,656.25,0.0,600.0,4.6875,604.70566833171,4.6875,4.6875,0.0,815.625,4.6875,6.629126073623883
7.0,10.481568644530265,0.0,703.125,10.481568644530265,18.75,9.375,10.481568644530265,0.0,4.6875,6.629126073623883,642.1875,4.6875,14.0625,4.6875,20.96313728906053,4.6875,4.6875,0.0,815.6384697163628,6.629126073623883,4.6875
8.0,0.0,0.0,0.0,4.6875,6.629126073623883,4.6875,6.629126073623883,0.0,6.629126073623883,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,4.6875,0.0
9.0,0.0,0.0,693.7658359679078,0.0,6.629126073623883,4.6875,14.0625,4.6875,9.375,0.0,646.875,10.481568644530265,4.6875,4.6875,4.6875,4.6875,642.2046074363684,4.6875,801.5762060231704,6.629126073623883,4.6875
10.0,0.0,4.6875,10.481568644530265,4.6875,14.0625,4.6875,10.481568644530265,0.0,4.6875,0.0,4.6875,6.629126073623883,0.0,4.6875,4.6875,4.6875,9.375,0.0,9.375,6.629126073623883,4.6875
11.0,4.6875,6.629126073623883,6.629126073623883,4.6875,4.6875,10.481568644530265,16.90102160373745,9.375,10.481568644530265,9.375,0.0,6.629126073623883,0.0,4.6875,13.258252147247767,4.6875,23.90165396996618,4.6875,4.6875,4.6875,4.6875
