Frame,Wrist,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_Tip,Index_MCP,Index_PIP,Index_DIP,Index_Tip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_Tip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_Tip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_Tip
1.0,0.5758933121313999,5.833173503036074,5.195741699172496,3.6206367788742884,5.575271160246582,6.521510899673472,10.896944581258998,5.986837018911434,3.990705820298046,2.5376803680278766,4.753681123068659,4.408751751905726,7.292752808082228,3.1889635824420814,10.33249578373621,4.217232463896601,10.701910142972022,7.282537529909972,12.652851657832336,1022.8117101207786,5.573449274941115
2.0,2.5668418237398907,5.705240976624656,9.668869160231969,5.409129541887412,5.075412087199504,1.8942745224054789,15.941263289728964,2.4940400930425777,2.940543926658846,6.358809501125215,2.0994355163006797,9.982875153938965,5.881100774518421,5.112127526742283,9.662901264727504,3.893714037339203,3.6064394463523177,1.5964608806624634,4.8829901403538605,15.639316230470829,9.6679319267824
3.0,8.513518164952101,9.36603115364848,9.79454349859518,5.179513071846534,10.80037891438767,7.870948331367501,11.810294414980673,9.793913644689432,12.835297596009392,9.580182629296223,5.548782295405665,9.593939321510623,3.1771546270495263,11.127850553016517,4.015285307806764,7.689612294081968,8.14111982112062,8.092629302907056,11.473921497423358,6.0750424324138095,11.89247160059752
4.0,2.897658119428612,3.5674254480203427,4.830168912553403,2.502607184943373,9.053637628029106,2.622181057500477,8.732951791753083,4.020441231837644,12.664253931904907,8.988302604497818,12.00119208971845,9.372037659208893,9.20359452128478,5.932955253156295,2.9544015522428535,4.458240992228294,3.188679954152198,2.9719362890881205,4.280508696048037,1026.1705694627049,3.682691496466299
5.0,9.913512263874548,8.191246037984003,6.135675056535925,11.642645847408447,4.94364704845936,9.619606994176802,12.03054340458169,2.427888335964522,3.1088520214073196,1.4600798660498384,1.9319101816677737,1.5825817672063605,2.2314931136088627,5.41314004538625,1.0332644147848387,2.6749125051895555,2.845174722043289,5.58557518545964,9.430676851671768,1022.1135414890132,2.2284852041697376
6.0,3.7754860726303154,17.28057106284004,4.820725162870862,17.136667330427816,5.288691871495941,15.293001470890093,3.9364874651710107,6.671151611238247,5.005814885132646,8.60761605903473,14.899711796934307,14.907621602997562,19.049997711851272,12.064848039440163,9.64485254777091,11.828918049510817,13.091848432213725,9.367578767190128,17.07404591821,4.134703306846599,8.541411890766263
7.0,15.838745677906916,6.537058471972158,9.414994391145544,5.288479903758714,1.4954778247530416,12.25461416039712,11.510690008079004,7.562864735239683,9.148822298272432,11.009073083782615,15.429336930167462,5.980932051221591,15.373648304619001,12.68480629847925,7.261674674940788,10.061712592574974,9.593559401867905,9.15404942704866,31.34534065036528,4.228765352993263,16.946962039400585
8.0,5.358579343352895,13.790196735085331,6.317892484203426,12.918482133294724,1.921436299480471,7.143477541154299,10.000222449743536,9.325323620561756,6.247126326936734,17.554302297427835,12.126409274227953,4.111386564772706,5.98894016102104,1.6786904347639309,6.707583985980857,6.448876915415031,7.75771010274623,16.709390894745336,28.314589486547334,15.368743913482305,14.553477697884663
9.0,12.010464952518072,10.606533931279515,12.016908744782588,3.1861018009815476,2.8591804490321953,12.433472850144696,11.585124879772064,16.27827153998681,14.019129524416824,18.444506283562852,13.327442151312711,14.509671402627982,7.133422035642673,14.977856344111188,11.90707877671299,13.541159032491512,8.49876168663355,15.593271032652813,16.37929118247924,19.121298923721387,23.500138065609928
10.0,9.093972593433177,2.9530415411618307,6.293731764255099,6.100006965465167,2.2577227777585627,15.089589230249642,21.233861247886956,12.42408260594723,7.84839993096127,12.05258890873064,6.165810772308627,14.839123177085453,5.905287674309015,12.556714975070479,14.782170335772722,9.495349418872577,9.199472243669554,9.42746238580898,15.284139599125098,24.04349140994404,185.88328986010816
11.0,17.084825531591125,8.208838661041012,0.8853592407546647,5.224415608315672,10.846557716102163,10.178792319090945,10.310617492001828,1.7816834625588853,3.1888844741742455,3.782861324525625,11.328019201508113,6.557936472018655,16.258244949690848,7.19228978613214,7.404618343558379,0.7694075704076908,8.863359813669833,14.098996264016552,18.62985480203896,12.952047820406179,5.435825368951238
12.0,6.901117242033411,4.975537007519898,9.292644458193886,4.45983302597743,8.204229888984012,10.165322866343429,4.071283821291076,8.319115989968937,3.6022947202169893,10.112499218796003,9.266405684629751,3.949415469552562,16.68628955765791,2.9628175844422633,1.6398626486355785,5.94728458891668,7.7369350483236845,13.969354554862864,8.969938872757352,5.193534719445203,18.6455970942438
13.0,7.843791172750193,1.4713061254265574,5.536347613673467,7.206773270487388,2.4645819464509264,5.457287525693685,9.217651572342847,14.41650529039394,14.376022393859898,8.27080542492522,5.53588695084482,17.343007119830506,5.442452424033882,6.186496569135535,10.149092865450173,7.798087232360036,11.925490087615243,5.874505918225835,18.521609076724072,9.450766840799446,165.20451434038898
14.0,11.076886838805166,11.97065396566442,5.375259922986984,11.057782429322701,2.2536175657012505,7.368928803256505,9.095763885134584,16.60824997298301,8.437487157617614,10.100775329238253,10.541128302202129,3.5382358726943437,9.490395019774732,4.948101206590771,4.35313786501671,5.566015995822114,3.948882273047007,10.874323324625555,10.159401938808767,8.752910879677362,7.047061127384719
15.0,18.747673144799666,12.128241286664249,12.152431811740461,5.146092159342926,6.3902252236608605,4.64790801280384,6.782725085013915,9.051997759138215,19.67426224444228,7.413402767506561,15.575413616701983,17.82111288079012,11.52542992068646,10.378551995861907,3.6824981096884244,9.111314466812205,5.937521227058312,4.889881379235953,6.000181352152033,6.976395333800794,9.910357649957234
