Date,Predicted_Amplitude
2025-01-01 00:12:35,24.7229431305703
2025-01-01 00:12:40,24.692023957490946
2025-01-01 00:12:45,23.9491844130971
2025-01-01 00:12:50,24.540640829862454
2025-01-01 00:12:55,23.706338864814615
2025-01-01 00:13:00,24.511483339490347
2025-01-01 00:13:05,25.136999542521295
2025-01-01 00:13:10,24.43221869154985
2025-01-01 00:13:15,25.171633157493197
2025-01-01 00:13:20,24.78745002554151
2025-01-01 00:13:25,27.24935997847892
2025-01-01 00:13:30,27.003975388568236
2025-01-01 00:13:35,27.685596936652136
2025-01-01 00:13:40,27.151316240358852
2025-01-01 00:13:45,26.23307056711862
2025-01-01 00:13:50,26.318577762128484
2025-01-01 00:13:55,26.468148887624345
2025-01-01 00:14:00,27.04923798572821
2025-01-01 00:14:05,26.25284685865115
2025-01-01 00:14:10,26.148294575513088
2025-01-01 00:14:15,26.633390276264493
2025-01-01 00:14:20,27.42621339717165
2025-01-01 00:14:25,27.001807285283366
2025-01-01 00:14:30,26.86448642189238
2025-01-01 00:14:35,26.856055219831312
2025-01-01 00:14:40,27.19091474137643
2025-01-01 00:14:45,27.39843685037631
2025-01-01 00:14:50,27.253610923566487
2025-01-01 00:14:55,27.598961203339595
2025-01-01 00:15:00,27.41444709321971
2025-01-01 00:15:05,27.078167884631114
2025-01-01 00:15:10,26.109302025176177
2025-01-01 00:15:15,25.421269933205824
2025-01-01 00:15:20,25.362214784471707
2025-01-01 00:15:25,26.20228036247062
2025-01-01 00:15:30,26.42778048724392
2025-01-01 00:15:35,26.524017187211673
2025-01-01 00:15:40,26.31014176116536
2025-01-01 00:15:45,26.587087637763027
2025-01-01 00:15:50,26.306198384506704
2025-01-01 00:15:55,26.09021870586338
2025-01-01 00:16:00,25.787420653854014
2025-01-01 00:16:05,25.47648370689739
2025-01-01 00:16:10,24.773423386129693
2025-01-01 00:16:15,23.481146976459364
2025-01-01 00:16:20,23.7089651297592
2025-01-01 00:16:25,24.294279840664984
2025-01-01 00:16:30,25.638802834654484
2025-01-01 00:16:35,25.372154318289528
2025-01-01 00:16:40,25.077183489521833
2025-01-01 00:16:45,24.29587811339965
2025-01-01 00:16:50,23.838008684402165
2025-01-01 00:16:55,23.7923593586383
2025-01-01 00:17:00,23.66298553354494
2025-01-01 00:17:05,24.06560463112116
2025-01-01 00:17:10,22.904916273097808
2025-01-01 00:17:15,23.303217188638925
2025-01-01 00:17:20,22.532516833412462
2025-01-01 00:17:25,24.326578695004606
2025-01-01 00:17:30,25.2070676452544
2025-01-01 00:17:35,25.760682613351065
2025-01-01 00:17:40,24.88750396231334
2025-01-01 00:17:45,24.996432316851322
2025-01-01 00:17:50,25.411954833461387
2025-01-01 00:17:55,25.82382543080568
2025-01-01 00:18:00,25.873989121153652
2025-01-01 00:18:05,26.20010933336284
2025-01-01 00:18:10,26.648925333223218
2025-01-01 00:18:15,25.48177232380143
2025-01-01 00:18:20,24.90182963875314
2025-01-01 00:18:25,25.061556435109075
2025-01-01 00:18:30,25.156601893727327
2025-01-01 00:18:35,25.661244212227928
2025-01-01 00:18:40,25.83191913129998
2025-01-01 00:18:45,26.576506714585935
2025-01-01 00:18:50,27.180106940533577
2025-01-01 00:18:55,26.51311020114046
2025-01-01 00:19:00,26.596263315006247
2025-01-01 00:19:05,26.2811701547351
2025-01-01 00:19:10,26.880973672126593
2025-01-01 00:19:15,26.76572112503849
2025-01-01 00:19:20,26.40065350932034
2025-01-01 00:19:25,26.677953715144284
2025-01-01 00:19:30,27.549937343973266
2025-01-01 00:19:35,27.749625616118326
2025-01-01 00:19:40,27.655981981614087
2025-01-01 00:19:45,27.49305408994209
2025-01-01 00:19:50,27.445198228582782
2025-01-01 00:19:55,26.53584880394396
2025-01-01 00:20:00,26.664800677798272
2025-01-01 00:20:05,26.883133183633213
2025-01-01 00:20:10,27.119956128895144
2025-01-01 00:20:15,27.09306581517442
2025-01-01 00:20:20,27.79673866216129
2025-01-01 00:20:25,28.00592322654999
2025-01-01 00:20:30,26.995881973584382
2025-01-01 00:20:35,26.245212153303427
2025-01-01 00:20:40,27.339265310819023
2025-01-01 00:20:45,28.12860884537639
2025-01-01 00:20:50,29.429484856572916
2025-01-01 00:20:55,29.32334999748838
2025-01-01 00:21:00,29.87680368235022
2025-01-01 00:21:05,28.53786598901266
2025-01-01 00:21:10,28.547032172276758
2025-01-01 00:21:15,28.495552798388097
2025-01-01 00:21:20,29.033239146119534
2025-01-01 00:21:25,28.083214534917445
2025-01-01 00:21:30,27.319487724034854
2025-01-01 00:21:35,28.281380954705952
2025-01-01 00:21:40,29.113705606609912
2025-01-01 00:21:45,29.604396073779444
2025-01-01 00:21:50,29.471432799191263
2025-01-01 00:21:55,29.49172364393919
2025-01-01 00:22:00,29.761525069494468
2025-01-01 00:22:05,28.13007134462881
2025-01-01 00:22:10,27.47769939757363
2025-01-01 00:22:15,27.588636329269022
2025-01-01 00:22:20,28.374990047765376
2025-01-01 00:22:25,28.819480984939688
2025-01-01 00:22:30,29.22825095056593
2025-01-01 00:22:35,30.433895957495498
2025-01-01 00:22:40,30.99581753605767
2025-01-01 00:22:45,29.750620624332893
2025-01-01 00:22:50,29.71423275621898
2025-01-01 00:22:55,29.596764105513117
2025-01-01 00:23:00,29.859436958489667
2025-01-01 00:23:05,28.537252082852657
2025-01-01 00:23:10,28.81355746016891
2025-01-01 00:23:15,29.785343943633297
2025-01-01 00:23:20,31.19692715713996
2025-01-01 00:23:25,30.843683370792043
2025-01-01 00:23:30,29.591038808721574
2025-01-01 00:23:35,29.537368842431363
2025-01-01 00:23:40,28.930118853126615
2025-01-01 00:23:45,29.97462933733398
2025-01-01 00:23:50,29.825278370970693
2025-01-01 00:23:55,29.55329297456788
2025-01-01 00:24:00,29.512893486411926
2025-01-01 00:24:05,28.271081852269035
2025-01-01 00:24:10,28.159912809059822
2025-01-01 00:24:15,28.21922120423748
2025-01-01 00:24:20,30.030216233514913
2025-01-01 00:24:25,31.248988119971894
2025-01-01 00:24:30,31.833778270309416
2025-01-01 00:24:35,31.051325433326372
2025-01-01 00:24:40,31.620025159541314
2025-01-01 00:24:45,31.412076540283437
2025-01-01 00:24:50,31.32245317926857
2025-01-01 00:24:55,30.68150246358723
2025-01-01 00:25:00,30.537206834465906
2025-01-01 00:25:05,29.729477557597416
2025-01-01 00:25:10,30.047859379411825
2025-01-01 00:25:15,30.26183608010632
2025-01-01 00:25:20,31.042704168354078
2025-01-01 00:25:25,30.61220794618071
2025-01-01 00:25:30,30.92120554559379
2025-01-01 00:25:35,32.0568698368202
2025-01-01 00:25:40,33.32599536073984
2025-01-01 00:25:45,32.920631163926
2025-01-01 00:25:50,31.787240044264927
2025-01-01 00:25:55,30.960603462037408
2025-01-01 00:26:00,31.175184903793976
2025-01-01 00:26:05,32.38833668104586
2025-01-01 00:26:10,33.158882440572505
2025-01-01 00:26:15,32.71723151900106
2025-01-01 00:26:20,31.034865683796305
2025-01-01 00:26:25,30.302485555674608
2025-01-01 00:26:30,30.10034403137709
2025-01-01 00:26:35,31.91554823711908
2025-01-01 00:26:40,32.1336304078966
2025-01-01 00:26:45,32.69205888592822
2025-01-01 00:26:50,32.02028813548306
2025-01-01 00:26:55,32.185039537662085
2025-01-01 00:27:00,32.191624248319116
2025-01-01 00:27:05,32.70973246066779
2025-01-01 00:27:10,33.22006161524142
2025-01-01 00:27:15,32.81371006802317
2025-01-01 00:27:20,31.710056596844666
2025-01-01 00:27:25,31.328601119586097
2025-01-01 00:27:30,31.313446290207537
2025-01-01 00:27:35,32.01216133918824
2025-01-01 00:27:40,31.51601726913019
2025-01-01 00:27:45,30.86416821857196
2025-01-01 00:27:50,28.598452315155598
2025-01-01 00:27:55,29.85474757794684
2025-01-01 00:28:00,30.025696111347262
2025-01-01 00:28:05,32.34637245714466
2025-01-01 00:28:10,32.31835221845487
2025-01-01 00:28:15,32.95309004184357
2025-01-01 00:28:20,33.027160920535664
2025-01-01 00:28:25,32.30910233344946
2025-01-01 00:28:30,32.309043778719186
2025-01-01 00:28:35,32.79324868665522
2025-01-01 00:28:40,32.65118504129035
2025-01-01 00:28:45,31.913480501198578
2025-01-01 00:28:50,31.126439577634617
2025-01-01 00:28:55,31.495604796737
2025-01-01 00:29:00,31.1517732246357
2025-01-01 00:29:05,31.90555708148601
2025-01-01 00:29:10,32.76282232344844
2025-01-01 00:29:15,34.090213427260615
2025-01-01 00:29:20,33.62957709686538
2025-01-01 00:29:25,32.97996537255955
2025-01-01 00:29:30,33.03705031789913
2025-01-01 00:29:35,33.14015747500619
2025-01-01 00:29:40,33.53581856512926
2025-01-01 00:29:45,33.50500699946105
2025-01-01 00:29:50,34.4498618536833
2025-01-01 00:29:55,34.00483618987343
2025-01-01 00:30:00,33.976770638840165
2025-01-01 00:30:05,33.83647273556174
2025-01-01 00:30:10,34.352649552348254
2025-01-01 00:30:15,33.1995266805044
2025-01-01 00:30:20,33.07953167255751
2025-01-01 00:30:25,32.819019428411565
2025-01-01 00:30:30,33.58240726515523
2025-01-01 00:30:35,32.97722805485735
2025-01-01 00:30:40,32.82638836684454
2025-01-01 00:30:45,31.328912180942247
2025-01-01 00:30:50,31.157603765069872
2025-01-01 00:30:55,30.565072326060648
2025-01-01 00:31:00,32.31701753583644
2025-01-01 00:31:05,32.92743748202185
2025-01-01 00:31:10,33.20527147406756
2025-01-01 00:31:15,32.09093542844609
2025-01-01 00:31:20,32.23832646901355
2025-01-01 00:31:25,32.32010155475742
2025-01-01 00:31:30,33.14474960657185
2025-01-01 00:31:35,32.52616985608924
2025-01-01 00:31:40,33.08634400682074
2025-01-01 00:31:45,33.11840454139619
2025-01-01 00:31:50,33.530326440216804
2025-01-01 00:31:55,33.12695068506936
2025-01-01 00:32:00,32.21742183735847
2025-01-01 00:32:05,32.1217056523954
2025-01-01 00:32:10,31.982911314422676
2025-01-01 00:32:15,32.14990735669738
2025-01-01 00:32:20,32.002020386607825
2025-01-01 00:32:25,31.810625228093233
2025-01-01 00:32:30,32.32435871765074
2025-01-01 00:32:35,31.3711310654323
2025-01-01 00:32:40,30.642426482574276
2025-01-01 00:32:45,30.577393581888515
2025-01-01 00:32:50,29.830276443730995
2025-01-01 00:32:55,30.669939105034903
2025-01-01 00:33:00,30.868628963710087
2025-01-01 00:33:05,32.485885958184426
2025-01-01 00:33:10,32.382090220726454
2025-01-01 00:33:15,31.41211446629935
2025-01-01 00:33:20,30.89631307213964
2025-01-01 00:33:25,30.53611133324403
2025-01-01 00:33:30,30.603095542193298
2025-01-01 00:33:35,31.55213728098143
2025-01-01 00:33:40,31.63007220454072
2025-01-01 00:33:45,32.749156238708146
2025-01-01 00:33:50,31.655083255588018
2025-01-01 00:33:55,31.41632060796698
2025-01-01 00:34:00,30.792396506245552
2025-01-01 00:34:05,30.469437245837895
2025-01-01 00:34:10,30.908757667630937
2025-01-01 00:34:15,31.941360722526845
2025-01-01 00:34:20,34.52937115391755
2025-01-01 00:34:25,35.539115873899505
2025-01-01 00:34:30,35.4925511735913
2025-01-01 00:34:35,35.009405025236475
2025-01-01 00:34:40,35.426384626494965
2025-01-01 00:34:45,36.62019767318682
2025-01-01 00:34:50,37.22957175992227
2025-01-01 00:34:55,37.79023751339977
2025-01-01 00:35:00,36.2642573926333
2025-01-01 00:35:05,36.262320231452435
2025-01-01 00:35:10,36.20226274264995
2025-01-01 00:35:15,37.38114947308115
2025-01-01 00:35:20,36.992833744251335
2025-01-01 00:35:25,36.60150900059111
2025-01-01 00:35:30,36.17844450135252
2025-01-01 00:35:35,34.88982841873495
2025-01-01 00:35:40,34.129491686963654
2025-01-01 00:35:45,33.69167770205396
2025-01-01 00:35:50,34.88083549066099
2025-01-01 00:35:55,35.3428386853454
2025-01-01 00:36:00,34.77050938768643
2025-01-01 00:36:05,32.860557129971994
2025-01-01 00:36:10,31.192309350909785
2025-01-01 00:36:15,32.7386727358302
2025-01-01 00:36:20,34.63054535335356
2025-01-01 00:36:25,37.08558678289533
2025-01-01 00:36:30,38.01412482585348
2025-01-01 00:36:35,39.15496475973148
2025-01-01 00:36:40,39.92842291169367
2025-01-01 00:36:45,39.36884823099663
2025-01-01 00:36:50,38.337055376386004
2025-01-01 00:36:55,37.41643810306951
2025-01-01 00:37:00,37.393487723198575
2025-01-01 00:37:05,37.981656212371625
2025-01-01 00:37:10,37.79703222923842
2025-01-01 00:37:15,37.89533168815609
2025-01-01 00:37:20,37.664361156052465
2025-01-01 00:37:25,37.228476156182346
2025-01-01 00:37:30,36.82435278754738
2025-01-01 00:37:35,36.89932487016006
2025-01-01 00:37:40,37.870168775382595
2025-01-01 00:37:45,37.54781644255891
2025-01-01 00:37:50,37.33788726293764
2025-01-01 00:37:55,36.307896224930126
2025-01-01 00:38:00,37.230599878645904
2025-01-01 00:38:05,36.67761098335049
2025-01-01 00:38:10,37.41667661549662
2025-01-01 00:38:15,37.08773967027358
2025-01-01 00:38:20,37.837498485442445
2025-01-01 00:38:25,38.83088107776661
2025-01-01 00:38:30,39.00543418714353
2025-01-01 00:38:35,38.17081810739806
2025-01-01 00:38:40,38.03794319132804
2025-01-01 00:38:45,37.75769933582768
2025-01-01 00:38:50,37.6666240016565
2025-01-01 00:38:55,36.73636089963149
2025-01-01 00:39:00,36.15684036306452
2025-01-01 00:39:05,36.55030425090917
2025-01-01 00:39:10,37.21012000587892
2025-01-01 00:39:15,37.52644952004158
2025-01-01 00:39:20,36.608398987665645
2025-01-01 00:39:25,35.73621802109102
2025-01-01 00:39:30,35.651388043192526
2025-01-01 00:39:35,35.26848336595392
2025-01-01 00:39:40,36.25882284643278
2025-01-01 00:39:45,36.1431947696787
2025-01-01 00:39:50,36.57052984501257
2025-01-01 00:39:55,35.79285819792514
2025-01-01 00:40:00,35.71100767811805
2025-01-01 00:40:05,36.10053780167134
2025-01-01 00:40:10,36.41810556864984
2025-01-01 00:40:15,35.237520359379836
2025-01-01 00:40:20,34.55436858811428
2025-01-01 00:40:25,34.57741288189324
2025-01-01 00:40:30,35.257996558589696
2025-01-01 00:40:35,35.56970840808053
2025-01-01 00:40:40,33.78648403560321
2025-01-01 00:40:45,33.78868966911741
2025-01-01 00:40:50,33.391119795915664
2025-01-01 00:40:55,34.44846037193507
2025-01-01 00:41:00,34.834843006080234
2025-01-01 00:41:05,34.5484751485672
2025-01-01 00:41:10,35.677334061641105
2025-01-01 00:41:15,35.545494020212665
2025-01-01 00:41:20,36.27424400407794
2025-01-01 00:41:25,34.333942450929946
2025-01-01 00:41:30,33.6118200641737
2025-01-01 00:41:35,33.43826304107147
2025-01-01 00:41:40,35.57257604777912
2025-01-01 00:41:45,36.14614409836639
2025-01-01 00:41:50,36.03818088349881
2025-01-01 00:41:55,35.91483294279685
2025-01-01 00:42:00,36.138621764504684
2025-01-01 00:42:05,36.58280871283294
2025-01-01 00:42:10,36.12788424020998
2025-01-01 00:42:15,34.859738023728184
2025-01-01 00:42:20,34.73169638670275
2025-01-01 00:42:25,33.88767910202522
2025-01-01 00:42:30,33.64221172683877
2025-01-01 00:42:35,32.108713527275256
2025-01-01 00:42:40,31.335477513058162
2025-01-01 00:42:45,33.883258101105824
2025-01-01 00:42:50,36.35572249320171
2025-01-01 00:42:55,38.71128752065226
2025-01-01 00:43:00,37.3457486833791
2025-01-01 00:43:05,37.226346869913996
2025-01-01 00:43:10,37.52676412685227
2025-01-01 00:43:15,38.1271358614339
2025-01-01 00:43:20,37.19810647966214
2025-01-01 00:43:25,37.22385610076168
2025-01-01 00:43:30,37.53173873950387
2025-01-01 00:43:35,37.65523666715987
2025-01-01 00:43:40,35.44015753074665
2025-01-01 00:43:45,35.290958271246566
2025-01-01 00:43:50,35.60132177058463
2025-01-01 00:43:55,38.30914710052209
2025-01-01 00:44:00,39.03998884332991
2025-01-01 00:44:05,39.85055905415812
2025-01-01 00:44:10,38.8630103806166
2025-01-01 00:44:15,37.5208780504279
2025-01-01 00:44:20,37.55904588075339
2025-01-01 00:44:25,36.28735823434182
2025-01-01 00:44:30,38.295288513471846
2025-01-01 00:44:35,38.037197172389924
2025-01-01 00:44:40,39.4143488494528
2025-01-01 00:44:45,39.07607682760101
2025-01-01 00:44:50,39.327178591152276
2025-01-01 00:44:55,41.18789515339651
2025-01-01 00:45:00,41.01200399850894
2025-01-01 00:45:05,41.36481227653381
2025-01-01 00:45:10,39.70998854671009
2025-01-01 00:45:15,39.55378638597848
2025-01-01 00:45:20,39.057155374661164
2025-01-01 00:45:25,41.005451457221405
2025-01-01 00:45:30,41.79505428646255
2025-01-01 00:45:35,42.0900472127323
2025-01-01 00:45:40,41.78870853616155
2025-01-01 00:45:45,41.12632592961002
2025-01-01 00:45:50,41.064282676639706
2025-01-01 00:45:55,40.98204980477158
2025-01-01 00:46:00,41.64248710672382
2025-01-01 00:46:05,41.776991713449355
2025-01-01 00:46:10,40.75231919051092
2025-01-01 00:46:15,39.98809815314452
2025-01-01 00:46:20,39.698590816402366
2025-01-01 00:46:25,39.81652768479047
2025-01-01 00:46:30,40.20751603128875
2025-01-01 00:46:35,39.912043786560865
2025-01-01 00:46:40,39.542507357811616
2025-01-01 00:46:45,39.28568192209701
2025-01-01 00:46:50,38.620266047582916
2025-01-01 00:46:55,38.58190015385258
2025-01-01 00:47:00,38.393903188231
2025-01-01 00:47:05,37.77432364828681
2025-01-01 00:47:10,37.770845072853135
2025-01-01 00:47:15,37.180533212120935
2025-01-01 00:47:20,38.56191421433829
2025-01-01 00:47:25,39.237181925022604
2025-01-01 00:47:30,39.42312041125376
2025-01-01 00:47:35,39.34625557534694
2025-01-01 00:47:40,39.06790141509241
2025-01-01 00:47:45,39.238666656122
2025-01-01 00:47:50,38.76951542769633
2025-01-01 00:47:55,37.81492962239615
2025-01-01 00:48:00,37.15528005525788
2025-01-01 00:48:05,36.508746663116916
2025-01-01 00:48:10,36.72663198776128
2025-01-01 00:48:15,37.14927436089002
2025-01-01 00:48:20,37.554519595059965
2025-01-01 00:48:25,37.62715680834931
2025-01-01 00:48:30,36.77507317959677
2025-01-01 00:48:35,36.405768998188364
2025-01-01 00:48:40,35.74419059980756
2025-01-01 00:48:45,36.10705018578319
2025-01-01 00:48:50,35.484816038433266
2025-01-01 00:48:55,35.241086047212896
2025-01-01 00:49:00,34.53790636509919
2025-01-01 00:49:05,35.1662822043132
2025-01-01 00:49:10,35.763849283818146
2025-01-01 00:49:15,36.21011055841308
2025-01-01 00:49:20,35.25537165535213
2025-01-01 00:49:25,34.620262053114445
2025-01-01 00:49:30,33.87520536401297
2025-01-01 00:49:35,34.566953932678715
2025-01-01 00:49:40,34.87281297192986
2025-01-01 00:49:45,34.956999018510686
2025-01-01 00:49:50,34.671088366744996
2025-01-01 00:49:55,33.50503565504815
2025-01-01 00:50:00,33.98742280581673
2025-01-01 00:50:05,33.96872443694389
2025-01-01 00:50:10,34.958166155105516
2025-01-01 00:50:15,34.759558209054184
2025-01-01 00:50:20,34.38643589429978
2025-01-01 00:50:25,33.9896850851933
2025-01-01 00:50:30,33.23226170397443
2025-01-01 00:50:35,32.95245273788197
2025-01-01 00:50:40,32.551142809410486
2025-01-01 00:50:45,31.974537364740566
2025-01-01 00:50:50,31.64172620281333
2025-01-01 00:50:55,31.870139970235854
2025-01-01 00:51:00,32.33865830399908
2025-01-01 00:51:05,32.31497433280767
2025-01-01 00:51:10,31.677632863777063
2025-01-01 00:51:15,32.043867329889736
2025-01-01 00:51:20,32.32402198699924
2025-01-01 00:51:25,30.680501429230546
2025-01-01 00:51:30,31.498101596684258
2025-01-01 00:51:35,31.768871253021103
2025-01-01 00:51:40,33.71502268068684
2025-01-01 00:51:45,33.62234302653296
2025-01-01 00:51:50,33.497496279656254
2025-01-01 00:51:55,34.231058344801
2025-01-01 00:52:00,33.83206781150895
2025-01-01 00:52:05,32.88569546061306
2025-01-01 00:52:10,32.302339497825486
2025-01-01 00:52:15,32.25707176273558
2025-01-01 00:52:20,32.80495042440839
2025-01-01 00:52:25,32.93806366163902
2025-01-01 00:52:30,31.990154848698733
2025-01-01 00:52:35,31.867793936986928
2025-01-01 00:52:40,31.729571455174124
2025-01-01 00:52:45,31.84216010841172
2025-01-01 00:52:50,31.619388475451494
2025-01-01 00:52:55,31.402792911443388
2025-01-01 00:53:00,31.49867410076149
2025-01-01 00:53:05,31.157931092962492
2025-01-01 00:53:10,30.107222379281833
2025-01-01 00:53:15,30.261410685758655
2025-01-01 00:53:20,30.18164371294653
2025-01-01 00:53:25,30.893823702197334
2025-01-01 00:53:30,30.100592131287705
2025-01-01 00:53:35,29.13719131625237
2025-01-01 00:53:40,26.926669030341152
2025-01-01 00:53:45,27.312928243393074
2025-01-01 00:53:50,28.327962577237834
2025-01-01 00:53:55,31.23683371366858
2025-01-01 00:54:00,31.338128916930014
2025-01-01 00:54:05,31.85792069638583
2025-01-01 00:54:10,31.941144560310597
2025-01-01 00:54:15,32.625042101600144
2025-01-01 00:54:20,30.266155681777565
2025-01-01 00:54:25,30.674105719036547
2025-01-01 00:54:30,30.45330840122638
2025-01-01 00:54:35,31.987593334414296
2025-01-01 00:54:40,31.507341552433864
2025-01-01 00:54:45,31.87949392976755
2025-01-01 00:54:50,33.59903807552459
2025-01-01 00:54:55,33.79654374219005
2025-01-01 00:55:00,33.705492597778886
2025-01-01 00:55:05,32.87027695388039
2025-01-01 00:55:10,32.725180749519694
2025-01-01 00:55:15,33.695401774208925
