Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,1428.75,38.4375,1133.4375,113.4375,1002.1875,277.5,955.3125,493.125,885.0,586.875,1353.75,263.4375,1424.0625,629.0625,1400.625,750.9375,1377.1875,868.125,1363.125,483.75,1358.4375,643.125,1344.375,793.125,1325.625,910.3125,1410.0,488.4375,1419.375,605.625,1414.6875,736.875,1400.625,868.125,1503.75,488.4375,1531.875,540.0,1555.3125,643.125,1555.3125,750.9375
1,1419.375,47.8125,1016.25,127.5,997.5,296.25,955.3125,502.5,885.0,591.5625,1400.625,240.0,1470.9375,600.9375,1489.6875,718.125,1470.9375,849.375,1372.5,483.75,1395.9375,615.0,1395.9375,760.3125,1367.8125,896.25,1377.1875,488.4375,1410.0,577.5,1410.0,718.125,1395.9375,854.0625,1438.125,188.4375,1503.75,535.3125,1536.5625,619.6875,1541.25,741.5625
2,514.6875,52.5,1044.375,122.8125,1006.875,272.8125,960.0,493.125,889.6875,586.875,1410.0,179.0625,1470.9375,600.9375,1470.9375,727.5,1442.8125,858.75,1372.5,315.0,1400.625,615.0,1395.9375,760.3125,1363.125,900.9375,1367.8125,338.4375,1395.9375,577.5,1400.625,727.5,1395.9375,858.75,1363.125,193.125,1475.625,540.0,1517.8125,624.375,1517.8125,750.9375
3,1438.125,47.8125,1081.875,113.4375,1011.5625,272.8125,960.0,493.125,889.6875,586.875,1410.0,160.3125,1480.3125,600.9375,1480.3125,718.125,1447.5,858.75,1395.9375,272.8125,1424.0625,615.0,1424.0625,750.9375,1395.9375,891.5625,1386.5625,272.8125,1414.6875,540.0,1424.0625,718.125,1424.0625,854.0625,1363.125,165.0,1489.6875,530.625,1517.8125,615.0,1517.8125,760.3125
4,1424.0625,52.5,955.3125,113.4375,1006.875,296.25,960.0,502.5,889.6875,586.875,1400.625,160.3125,1452.1875,643.125,1447.5,741.5625,1428.75,858.75,1395.9375,272.8125,1400.625,643.125,1386.5625,774.375,1353.75,900.9375,1424.0625,272.8125,1428.75,600.9375,1414.6875,727.5,1386.5625,868.125,1452.1875,174.375,1513.125,563.4375,1531.875,643.125,1527.1875,750.9375
5,1424.0625,38.4375,1049.0625,113.4375,1011.5625,296.25,969.375,479.0625,899.0625,586.875,1377.1875,160.3125,1452.1875,600.9375,1456.875,727.5,1442.8125,858.75,1377.1875,286.875,1395.9375,643.125,1386.5625,779.0625,1363.125,900.9375,1400.625,493.125,1424.0625,577.5,1424.0625,727.5,1400.625,868.125,1452.1875,174.375,1513.125,535.3125,1536.5625,643.125,1536.5625,750.9375
6,1400.625,38.4375,1049.0625,113.4375,1006.875,296.25,964.6875,479.0625,889.6875,586.875,1377.1875,160.3125,1447.5,563.4375,1447.5,718.125,1424.0625,868.125,1353.75,272.8125,1377.1875,619.6875,1367.8125,783.75,1330.3125,919.6875,1377.1875,483.75,1410.0,586.875,1400.625,741.5625,1386.5625,882.1875,1447.5,188.4375,1503.75,540.0,1527.1875,652.5,1527.1875,760.3125
7,1424.0625,38.4375,1133.4375,104.0625,1011.5625,296.25,964.6875,502.5,899.0625,586.875,1400.625,155.625,1470.9375,600.9375,1470.9375,727.5,1442.8125,858.75,1367.8125,272.8125,1386.5625,629.0625,1377.1875,793.125,1339.6875,919.6875,1386.5625,361.875,1410.0,600.9375,1400.625,750.9375,1386.5625,886.875,1466.25,174.375,1513.125,540.0,1541.25,643.125,1536.5625,750.9375
8,1424.0625,38.4375,1110.0,104.0625,1006.875,296.25,964.6875,516.5625,899.0625,591.5625,1410.0,160.3125,1470.9375,615.0,1470.9375,736.875,1447.5,868.125,1363.125,502.5,1386.5625,652.5,1367.8125,797.8125,1330.3125,924.375,1377.1875,502.5,1410.0,615.0,1400.625,750.9375,1386.5625,886.875,1475.625,530.625,1513.125,563.4375,1531.875,652.5,1527.1875,760.3125
9,1606.2725830078125,72.25830078125,1606.2725830078125,79.21172332763672,1606.2725830078125,79.21172332763672,1606.2725830078125,424.5650329589844,1606.2725830078125,359.6664123535156,1606.2725830078125,81.52952575683594,1606.2725830078125,336.48834228515625,1606.2725830078125,415.2937927246094,1606.2725830078125,579.858154296875,1606.2725830078125,83.84733581542969,1606.2725830078125,197.41990661621094,934.1083984375,373.5732727050781,892.3878173828125,475.5567932128906,1606.2725830078125,83.84733581542969,1606.2725830078125,213.64454650878906,1606.2725830078125,350.39520263671875,1606.2725830078125,475.5567932128906,1606.2725830078125,88.48294830322266,1606.2725830078125,130.2034912109375,1606.2725830078125,130.2034912109375,1606.2725830078125,107.0254135131836
10,1438.125,47.8125,1194.375,113.4375,983.4375,315.0,941.25,540.0,885.0,619.6875,1400.625,160.3125,1456.875,661.875,1447.5,760.3125,585.0,877.5,1372.5,530.625,1372.5,666.5625,1358.4375,811.875,1330.3125,924.375,1400.625,530.625,1424.0625,643.125,1405.3125,760.3125,1386.5625,891.5625,1489.6875,540.0,1527.1875,563.4375,1545.9375,652.5,1545.9375,760.3125
11,1598.4522705078125,60.3884162902832,1598.4522705078125,71.77558135986328,1229.5081787109375,71.77558135986328,1598.4522705078125,121.87908935546875,1598.4522705078125,340.5126037597656,944.8291015625,89.99504089355469,947.1065673828125,349.6223449707031,949.3839721679688,436.1647644042969,901.5579223632812,593.3076171875,849.1769409179688,105.93706512451172,912.945068359375,313.18341064453125,944.8291015625,379.2289733886719,897.0030517578125,488.54571533203125,774.021728515625,85.44017028808594,846.8995361328125,203.86666870117188,908.3901977539062,349.6223449707031,883.3384399414062,468.048828125,730.75048828125,80.88530731201172,776.2991333007812,135.54368591308594,828.6800537109375,349.6223449707031,837.789794921875,121.87908935546875
12,829.2227172851562,54.14112854003906,810.7847290039062,84.10285949707031,958.2886352539062,84.10285949707031,937.5458984375,464.3863525390625,893.7556762695312,579.623779296875,1599.0087890625,100.23609924316406,937.5458984375,356.06317138671875,939.8506469726562,448.25311279296875,889.1461791992188,588.8427734375,856.8796997070312,100.23609924316406,909.888916015625,245.4352569580078,930.6316528320312,383.72015380859375,879.9271850585938,512.7860717773438,766.9945068359375,95.62660217285156,831.5274658203125,220.08302307128906,905.2794189453125,353.7584228515625,875.3176879882812,485.12908935546875,727.8137817382812,84.10285949707031,762.385009765625,141.72157287597656,822.3084716796875,215.47352600097656,824.6132202148438,127.89308166503906
13,1386.5625,38.4375,955.3125,122.8125,992.8125,300.9375,960.0,493.125,889.6875,605.625,1381.875,179.0625,1456.875,600.9375,1480.3125,736.875,1470.9375,868.125,1335.0,338.4375,1367.8125,643.125,1353.75,802.5,1306.875,933.75,1367.8125,352.5,1414.6875,605.625,1410.0,750.9375,1400.625,891.5625,1461.5625,254.0625,1513.125,540.0,1536.5625,647.8125,1545.9375,760.3125
14,1400.625,43.125,1049.0625,127.5,992.8125,315.0,955.3125,502.5,889.6875,605.625,1386.5625,193.125,1456.875,600.9375,1470.9375,736.875,1461.5625,868.125,1344.375,352.5,1372.5,643.125,1363.125,797.8125,1320.9375,933.75,1377.1875,361.875,1419.375,605.625,1414.6875,750.9375,1410.0,886.875,1461.5625,263.4375,1513.125,540.0,1541.25,652.5,1545.9375,760.3125
15,849.2857055664062,68.2596435546875,794.6908569335938,75.08399200439453,1226.899658203125,84.18312072753906,931.1778564453125,436.7745056152344,894.7813720703125,359.431884765625,1595.41455078125,95.55703735351562,935.7274169921875,359.431884765625,944.8265991210938,432.2249450683594,903.8804931640625,602.8336791992188,1195.052734375,100.10660552978516,924.353515625,259.3414306640625,935.7274169921875,389.0040588378906,894.7813720703125,507.29278564453125,1595.41455078125,95.55703735351562,865.2091674804688,241.14315795898438,917.5291748046875,363.9814453125,872.0335083007812,495.91888427734375,753.7448120117188,95.55703735351562,1595.41455078125,131.9535675048828,1595.41455078125,343.5083923339844,817.438720703125,106.93095397949219
16,1438.125,47.8125,1156.875,113.4375,1002.1875,296.25,964.6875,516.5625,899.0625,615.0,1410.0,160.3125,1470.9375,643.125,1470.9375,741.5625,1461.5625,868.125,1400.625,258.75,1400.625,657.1875,1386.5625,793.125,1363.125,924.375,1410.0,530.625,1438.125,615.0,1428.75,750.9375,1410.0,886.875,1447.5,165.0,1513.125,563.4375,1536.5625,666.5625,1536.5625,750.9375
17,1410.0,52.5,1114.6875,122.8125,1006.875,305.625,974.0625,516.5625,899.0625,615.0,1400.625,160.3125,1447.5,661.875,1470.9375,760.3125,1447.5,877.5,1386.5625,530.625,1395.9375,666.5625,1377.1875,797.8125,1349.0625,933.75,1400.625,530.625,1424.0625,615.0,1414.6875,750.9375,1410.0,882.1875,1424.0625,540.0,1499.0625,563.4375,1527.1875,666.5625,1527.1875,750.9375
18,542.8125,47.8125,1114.6875,127.5,1011.5625,305.625,974.0625,516.5625,899.0625,605.625,1400.625,540.0,1442.8125,671.25,1447.5,779.0625,1428.75,882.1875,1386.5625,502.5,1395.9375,675.9375,1381.875,811.875,1358.4375,933.75,1400.625,530.625,1410.0,629.0625,1400.625,760.3125,1400.625,886.875,1428.75,530.625,1494.375,563.4375,1527.1875,657.1875,1531.875,750.9375
19,542.8125,52.5,866.25,127.5,1011.5625,296.25,969.375,502.5,899.0625,610.3125,1400.625,263.4375,1456.875,666.5625,1480.3125,774.375,1470.9375,882.1875,1386.5625,502.5,1395.9375,666.5625,1391.25,811.875,1367.8125,933.75,1395.9375,511.875,1400.625,619.6875,1400.625,755.625,1400.625,882.1875,1400.625,530.625,1489.6875,558.75,1527.1875,652.5,1531.875,750.9375
20,524.0625,52.5,833.4375,122.8125,1011.5625,296.25,964.6875,502.5,899.0625,615.0,1410.0,240.0,1470.9375,661.875,1485.0,760.3125,1485.0,882.1875,1386.5625,502.5,1395.9375,666.5625,1386.5625,811.875,1363.125,933.75,1400.625,511.875,1410.0,619.6875,1405.3125,760.3125,1400.625,886.875,1442.8125,530.625,1503.75,563.4375,1536.5625,657.1875,1536.5625,750.9375
21,524.0625,52.5,828.75,122.8125,1011.5625,286.875,974.0625,502.5,899.0625,615.0,1410.0,193.125,1470.9375,643.125,1485.0,769.6875,1485.0,882.1875,1386.5625,493.125,1400.625,666.5625,1391.25,811.875,1363.125,933.75,1395.9375,511.875,1410.0,619.6875,1400.625,760.3125,1400.625,886.875,1433.4375,530.625,1503.75,558.75,1536.5625,657.1875,1545.9375,760.3125
22,514.6875,47.8125,1124.0625,122.8125,1016.25,286.875,983.4375,502.5,899.0625,615.0,1424.0625,254.0625,1470.9375,652.5,1489.6875,760.3125,1470.9375,872.8125,1400.625,502.5,1410.0,666.5625,1400.625,807.1875,1381.875,924.375,1410.0,530.625,1410.0,643.125,1400.625,760.3125,1400.625,886.875,1433.4375,540.0,1494.375,563.4375,1527.1875,661.875,1536.5625,750.9375
23,1442.8125,47.8125,1199.0625,113.4375,1011.5625,296.25,974.0625,502.5,899.0625,619.6875,1433.4375,254.0625,1489.6875,629.0625,1499.0625,760.3125,1485.0,872.8125,1400.625,493.125,1424.0625,661.875,1424.0625,802.5,1400.625,919.6875,1410.0,530.625,1414.6875,643.125,1410.0,760.3125,1410.0,886.875,1452.1875,540.0,1503.75,563.4375,1536.5625,661.875,1541.25,760.3125
24,1442.8125,43.125,1105.3125,113.4375,1016.25,296.25,974.0625,516.5625,899.0625,619.6875,1438.125,258.75,1494.375,643.125,1503.75,760.3125,1485.0,872.8125,1400.625,469.6875,1424.0625,643.125,1428.75,788.4375,1400.625,919.6875,1400.625,488.4375,1414.6875,615.0,1414.6875,741.5625,1424.0625,877.5,1442.8125,254.0625,1503.75,549.375,1536.5625,643.125,1545.9375,750.9375
25,1442.8125,43.125,1124.0625,122.8125,1016.25,315.0,974.0625,516.5625,899.0625,619.6875,1424.0625,268.125,1489.6875,666.5625,1499.0625,779.0625,1470.9375,877.5,1400.625,483.75,1424.0625,666.5625,1424.0625,793.125,1400.625,919.6875,1419.375,488.4375,1424.0625,615.0,1424.0625,750.9375,1433.4375,882.1875,1461.5625,390.0,1517.8125,540.0,1545.9375,643.125,1550.625,750.9375
26,1452.1875,47.8125,1180.3125,127.5,1006.875,347.8125,960.0,544.6875,889.6875,610.3125,1438.125,268.125,1489.6875,666.5625,1489.6875,769.6875,1470.9375,868.125,1433.4375,502.5,1442.8125,675.9375,1447.5,783.75,1442.8125,900.9375,1447.5,530.625,1447.5,615.0,1447.5,741.5625,1447.5,868.125,1461.5625,558.75,1503.75,558.75,1536.5625,643.125,1536.5625,741.5625
27,378.531494140625,38.0952262878418,1175.680908203125,62.69860076904297,1229.808349609375,92.22265625,378.531494140625,185.71548461914062,895.202392578125,382.54248046875,959.1712036132812,126.6673812866211,951.7901611328125,409.606201171875,956.7108154296875,483.4163513183594,909.9644165039062,601.5125732421875,845.9956665039062,129.12771606445312,909.9644165039062,271.8273010253906,939.4884643554688,414.5268859863281,895.202392578125,557.2264404296875,794.3285522460938,114.36569213867188,843.5352783203125,252.14459228515625,922.26611328125,377.621826171875,885.3610229492188,426.8285827636719,745.121826171875,97.14332580566406,378.531494140625,143.88973999023438,378.531494140625,163.57244873046875,378.531494140625,126.6673812866211
28,337.2037353515625,123.11601257324219,337.2037353515625,105.23152160644531,337.2037353515625,462.9212341308594,337.2037353515625,575.3379516601562,914.6171264648438,631.54638671875,337.2037353515625,560.0084228515625,337.2037353515625,621.32666015625,924.8367919921875,743.963134765625,901.8424682617188,631.54638671875,337.2037353515625,618.771728515625,337.2037353515625,659.6505737304688,337.2037353515625,759.2926635742188,337.2037353515625,766.9574584960938,337.2037353515625,618.771728515625,337.2037353515625,657.0956420898438,337.2037353515625,759.2926635742188,337.2037353515625,777.1771850585938,337.2037353515625,618.771728515625,337.2037353515625,631.54638671875,337.2037353515625,664.7603759765625,337.2037353515625,764.4025268554688
29,336.3760986328125,200.10572814941406,761.0775146484375,110.01754760742188,336.3760986328125,406.0215759277344,336.3760986328125,552.7366333007812,928.3841552734375,635.1029663085938,336.3760986328125,465.2223815917969,336.3760986328125,637.6769409179688,336.3760986328125,738.0609130859375,447.0558776855469,781.8179931640625,336.3760986328125,609.3634643554688,336.3760986328125,663.4163818359375,336.3760986328125,763.8003540039062,336.3760986328125,781.8179931640625,336.3760986328125,622.2332153320312,336.3760986328125,663.4163818359375,336.3760986328125,768.9482421875,336.3760986328125,980.0120239257812,336.3760986328125,632.5289916992188,336.3760986328125,635.1029663085938,336.3760986328125,673.7122192382812,336.3760986328125,771.522216796875
30,349.28851318359375,113.92509460449219,349.28851318359375,103.78421783447266,349.28851318359375,405.4751892089844,349.28851318359375,560.1234741210938,909.5717163085938,636.1800537109375,349.28851318359375,408.0104064941406,349.28851318359375,620.96875,349.28851318359375,732.5183715820312,349.28851318359375,765.4761962890625,349.28851318359375,430.8273620605469,349.28851318359375,641.25048828125,349.28851318359375,757.8705444335938,349.28851318359375,765.4761962890625,349.28851318359375,608.2926635742188,349.28851318359375,646.3209228515625,349.28851318359375,768.0114135742188,349.28851318359375,970.828857421875,349.28851318359375,593.0813598632812,349.28851318359375,628.5744018554688,349.28851318359375,669.1378784179688,349.28851318359375,770.546630859375
31,1606.4432373046875,129.5681610107422,1606.4432373046875,107.11023712158203,1606.4432373046875,134.55880737304688,1606.4432373046875,486.3995361328125,920.22900390625,623.6423950195312,1606.4432373046875,391.57720947265625,1606.4432373046875,628.633056640625,1606.4432373046875,748.4086303710938,872.81787109375,758.389892578125,1606.4432373046875,613.6610717773438,1606.4432373046875,671.0535278320312,1606.4432373046875,768.3712158203125,1606.4432373046875,960.5111694335938,1606.4432373046875,603.6798095703125,1606.4432373046875,653.5863037109375,1606.4432373046875,758.389892578125,1606.4432373046875,960.5111694335938,1606.4432373046875,471.4276123046875,331.33245849609375,616.1564331054688,331.33245849609375,653.5863037109375,331.33245849609375,755.8945922851562
32,1607.7467041015625,90.2151870727539,1607.7467041015625,105.2706298828125,1607.7467041015625,145.41848754882812,1607.7467041015625,559.4432373046875,917.7055053710938,624.6834716796875,1607.7467041015625,366.231689453125,932.7609252929688,589.5541381835938,925.2332153320312,737.5993041992188,885.0853881835938,609.6280517578125,1607.7467041015625,203.1310272216797,1607.7467041015625,634.720458984375,917.7055053710938,752.65478515625,892.6130981445312,579.5171508789062,1607.7467041015625,213.16798400878906,1607.7467041015625,642.2481689453125,1607.7467041015625,752.65478515625,325.524658203125,963.4310302734375,1607.7467041015625,160.4739227294922,325.524658203125,622.1742553710938,325.524658203125,654.7943725585938,325.524658203125,750.1455078125
33,538.125,71.25,814.6875,146.25,992.8125,333.75,941.25,563.4375,875.625,638.4375,1410.0,572.8125,1470.9375,690.0,1494.375,774.375,1499.0625,868.125,1395.9375,540.0,1414.6875,690.0,1410.0,811.875,1386.5625,924.375,1386.5625,530.625,1410.0,666.5625,1405.3125,765.0,1395.9375,891.5625,1039.6875,540.0,1494.375,600.9375,1527.1875,647.8125,1522.5,727.5
34,552.1875,61.875,833.4375,146.25,992.8125,338.4375,931.875,572.8125,875.625,619.6875,1410.0,558.75,1470.9375,675.9375,1494.375,760.3125,1499.0625,868.125,1395.9375,540.0,1424.0625,685.3125,1424.0625,811.875,1386.5625,929.0625,1386.5625,530.625,1410.0,661.875,1405.3125,774.375,1395.9375,891.5625,1095.9375,540.0,1485.0,600.9375,1503.75,657.1875,1508.4375,727.5
35,561.5625,61.875,810.0,136.875,1002.1875,333.75,955.3125,563.4375,885.0,619.6875,1400.625,558.75,1456.875,690.0,1485.0,779.0625,1499.0625,877.5,1400.625,540.0,1424.0625,690.0,1424.0625,811.875,1400.625,924.375,1400.625,530.625,1414.6875,666.5625,1414.6875,774.375,1410.0,886.875,1161.5625,530.625,1485.0,577.5,1503.75,671.25,486.5625,736.875
36,1613.4564208984375,47.687015533447266,792.8214721679688,69.28266906738281,1613.4564208984375,88.47881317138672,1613.4564208984375,160.46432495117188,891.20166015625,570.7817993164062,1613.4564208984375,117.27301788330078,960.7876586914062,400.4160461425781,960.7876586914062,472.4015808105469,910.3978271484375,611.5736083984375,1613.4564208984375,122.07205200195312,934.3930053710938,299.6363220214844,965.5867309570312,419.6121826171875,910.3978271484375,556.3847045898438,1613.4564208984375,112.47398376464844,905.5987548828125,266.0430908203125,941.591552734375,395.6170349121094,905.5987548828125,510.7938537597656,761.6277465820312,105.27542877197266,1613.4564208984375,160.46432495117188,1613.4564208984375,374.0213623046875,1613.4564208984375,398.01654052734375
37,1582.0301513671875,95.75154113769531,1582.0301513671875,110.3823013305664,1582.0301513671875,456.6436767578125,1582.0301513671875,581.005126953125,1582.0301513671875,620.0205078125,1582.0301513671875,471.2744445800781,1582.0301513671875,615.1436157226562,1582.0301513671875,739.5050659179688,1582.0301513671875,607.8281860351562,1582.0301513671875,617.58203125,1582.0301513671875,649.2820434570312,1582.0301513671875,746.8204345703125,1582.0301513671875,581.005126953125,1582.0301513671875,617.58203125,1582.0301513671875,641.9666748046875,1582.0301513671875,746.8204345703125,1582.0301513671875,944.3357543945312,1582.0301513671875,615.1436157226562,1582.0301513671875,620.0205078125,1582.0301513671875,663.9127807617188,1582.0301513671875,746.8204345703125
38,542.8125,57.1875,814.6875,127.5,1011.5625,324.375,960.0,563.4375,875.625,619.6875,1400.625,558.75,1456.875,690.0,1480.3125,779.0625,1485.0,882.1875,1400.625,530.625,1424.0625,675.9375,1424.0625,811.875,1395.9375,924.375,1395.9375,530.625,1414.6875,643.125,1414.6875,765.0,1410.0,882.1875,1175.625,540.0,1475.625,577.5,1503.75,671.25,491.25,741.5625
39,1613.994873046875,74.23199462890625,1613.994873046875,88.41596221923828,1613.994873046875,112.05591583251953,1613.994873046875,206.61572265625,405.99334716796875,398.09930419921875,1613.994873046875,116.78390502929688,935.5282592773438,400.46331787109375,944.9842529296875,454.835205078125,890.6123657226562,603.7669067382812,1613.994873046875,116.78390502929688,935.5282592773438,268.07958984375,944.9842529296875,412.2832946777344,881.1563720703125,542.3030395507812,1613.994873046875,112.05591583251953,866.972412109375,251.53163146972656,940.2562255859375,374.4593811035156,857.5164184570312,409.9192810058594,746.4086303710938,97.8719482421875,1613.994873046875,149.8798370361328,1613.994873046875,268.07958984375,819.6925048828125,140.42385864257812
40,570.9375,52.5,1105.3125,136.875,1011.5625,333.75,955.3125,563.4375,875.625,619.6875,1400.625,558.75,1452.1875,690.0,1480.3125,788.4375,1485.0,891.5625,1405.3125,530.625,1428.75,685.3125,1438.125,811.875,1410.0,924.375,1414.6875,530.625,1428.75,643.125,1424.0625,765.0,1438.125,882.1875,1363.125,540.0,1489.6875,577.5,1517.8125,666.5625,1508.4375,736.875
41,570.9375,47.8125,1077.1875,136.875,1006.875,333.75,960.0,544.6875,885.0,624.375,1400.625,277.5,1447.5,666.5625,1470.9375,774.375,1470.9375,891.5625,1386.5625,530.625,1410.0,675.9375,1395.9375,811.875,1367.8125,933.75,1395.9375,530.625,1424.0625,615.0,1424.0625,750.9375,1414.6875,882.1875,1372.5,530.625,1489.6875,572.8125,1517.8125,657.1875,1517.8125,736.875
42,1565.1375732421875,65.75798034667969,1177.1712646484375,93.97370910644531,1259.4671630859375,93.97370910644531,1565.1375732421875,171.56695556640625,1565.1375732421875,352.6178894042969,363.6177978515625,108.08157348632812,953.7968139648438,362.02313232421875,937.337646484375,467.8321228027344,857.39306640625,615.9647216796875,808.0155029296875,101.02764129638672,871.5009155273438,180.97219848632812,930.28369140625,406.6980285644531,866.7982788085938,608.9107666015625,363.6177978515625,82.21715545654297,822.1234130859375,195.080078125,963.2020263671875,357.32049560546875,871.5009155273438,362.02313232421875,363.6177978515625,84.56846618652344,363.6177978515625,138.64862060546875,363.6177978515625,352.6178894042969,822.1234130859375,352.6178894042969
43,1063.8380126953125,72.33221435546875,1168.0045166015625,94.13451385498047,1238.25634765625,84.4446029663086,349.20697021484375,166.80885314941406,966.9388427734375,350.91717529296875,930.6016845703125,101.40194702148438,949.9815063476562,370.2969970703125,933.024169921875,462.3511657714844,850.659912109375,617.3897705078125,816.7452392578125,101.40194702148438,891.842041015625,169.23133850097656,933.024169921875,394.52178955078125,872.4622192382812,472.04107666015625,799.787841796875,77.17716979980469,826.4351196289062,181.34371948242188,925.7567138671875,358.1846008300781,872.4622192382812,363.0295715332031,349.20697021484375,77.17716979980469,349.20697021484375,125.6267318725586,811.9002685546875,142.58407592773438,816.7452392578125,125.6267318725586
44,1586.8203125,99.80044555664062,1171.6656494140625,97.40071105957031,1234.058837890625,92.60122680664062,360.5540771484375,152.59469604492188,360.5540771484375,166.9931182861328,936.4912719726562,118.99835205078125,950.8897094726562,349.37322998046875,938.8909912109375,428.5646057128906,842.9014892578125,610.9447021484375,823.7035522460938,118.99835205078125,864.4991455078125,166.9931182861328,907.6943969726562,390.1687927246094,847.700927734375,404.56719970703125,360.5540771484375,90.20149230957031,833.3025512695312,166.9931182861328,895.6957397460938,140.5959930419922,854.900146484375,358.97216796875,742.1124877929688,83.00227355957031,360.5540771484375,118.99835205078125,360.5540771484375,123.7978286743164,828.5030517578125,130.99703979492188
45,1563.9559326171875,85.20672607421875,1179.11328125,89.8714828491211,1260.74658203125,85.20672607421875,1563.9559326171875,157.51051330566406,372.1097412109375,145.84860229492188,372.1097412109375,115.52766418457031,945.875244140625,407.0751647949219,915.5543212890625,491.0408630371094,840.9181518554688,619.32177734375,815.261962890625,124.85718536376953,861.9095458984375,183.16668701171875,894.5628662109375,407.0751647949219,845.5828857421875,605.3274536132812,805.9324340820312,92.20386505126953,831.588623046875,215.82000732421875,875.90380859375,358.0951843261719,840.9181518554688,589.0007934570312,742.9581909179688,85.20672607421875,372.1097412109375,136.5190887451172,822.2590942382812,348.76568603515625,826.923828125,348.76568603515625
46,392.82794189453125,83.58246612548828,1203.26611328125,83.58246612548828,1252.6556396484375,85.82744598388672,1540.0133056640625,180.1166534423828,1540.0133056640625,249.7110595703125,1232.4508056640625,115.01219940185547,963.0531005859375,323.7954406738281,936.1133422851562,498.9039611816406,848.55908203125,604.4180908203125,819.3743286132812,123.99212646484375,877.7438354492188,213.79136657714844,915.9085083007812,413.59466552734375,850.8040771484375,586.4581909179688,790.1895751953125,85.82744598388672,844.0691528320312,213.79136657714844,893.458740234375,339.51031494140625,855.2940673828125,570.7433471679688,716.105224609375,83.58246612548828,1540.0133056640625,168.89173889160156,835.0892333984375,186.85159301757812,830.5992431640625,180.1166534423828
47,566.25,52.5,810.0,127.5,1006.875,333.75,941.25,572.8125,875.625,647.8125,1386.5625,193.125,1470.9375,619.6875,1499.0625,774.375,1485.0,891.5625,1367.8125,483.75,1391.25,652.5,1386.5625,811.875,1358.4375,938.4375,1386.5625,469.6875,1405.3125,615.0,1395.9375,765.0,1386.5625,896.25,1428.75,488.4375,1503.75,563.4375,1531.875,671.25,1536.5625,783.75
