Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,286.9669494628906,128.24411010742188,525.6350708007812,184.22799682617188,581.6189575195312,269.6770935058594,640.5493774414062,396.37744140625,725.9984741210938,520.1312866210938,440.1860046386719,387.53790283203125,478.49078369140625,587.9013061523438,522.6885986328125,676.296875,549.207275390625,794.15771484375,340.0043029785156,452.361328125,375.362548828125,611.4734497070312,422.50689697265625,708.7086181640625,475.54425048828125,841.302001953125,295.8065185546875,461.2008972167969,316.4321594238281,602.6338500976562,360.62994384765625,693.9760131835938,422.50689697265625,800.0507202148438,245.71566772460938,434.6822204589844,248.6621856689453,573.168701171875,275.1808776855469,629.152587890625,1318.2490234375,755.8529052734375
1,286.5251770019531,124.4244384765625,528.7392578125,184.2303924560547,579.5743408203125,267.9587097167969,639.3802490234375,396.54150390625,723.1085815429688,519.1436767578125,442.0206604003906,387.57061767578125,471.9236145019531,590.9108276367188,513.7877807617188,677.6294555664062,543.6907348632812,797.2413330078125,334.36993408203125,441.3959655761719,376.2341003417969,611.8428955078125,418.0982666015625,704.5421142578125,471.9236145019531,836.1151733398438,289.5154724121094,450.3668518066406,310.44757080078125,599.8817138671875,358.2923278808594,689.5906372070312,418.0982666015625,803.221923828125,244.66102600097656,429.43475341796875,244.66102600097656,563.9981689453125,268.5834045410156,617.823486328125,295.49609375,761.3577880859375
2,287.1888732910156,129.3022003173828,519.2844848632812,179.8871307373047,581.771728515625,266.1790771484375,644.2589721679688,397.10479736328125,721.6242065429688,522.079345703125,441.91925048828125,397.10479736328125,477.62628173828125,587.5421752929688,516.3088989257812,673.8341064453125,546.064697265625,795.8330688476562,337.7738037109375,456.616455078125,367.5296630859375,614.3224487304688,415.1390075683594,706.5655517578125,468.69952392578125,831.5401000976562,290.1644592285156,465.543212890625,308.0179748535156,602.4201049804688,352.6517333984375,691.6876220703125,415.1390075683594,801.7842407226562,248.50628662109375,438.7629699707031,245.53070068359375,566.7130737304688,269.33538818359375,614.3224487304688,299.0912170410156,757.1504516601562
3,294.12762451171875,127.82139587402344,528.0028076171875,184.0698699951172,590.1721801757812,269.92279052734375,646.420654296875,397.2219543457031,711.5504760742188,521.5606689453125,445.1103515625,406.103271484375,480.63568115234375,598.5322265625,519.1214599609375,681.4247436523438,545.7655029296875,799.842529296875,341.4947509765625,462.35174560546875,377.0201110839844,619.25537109375,424.3872375488281,711.0291748046875,471.7543640136719,838.328369140625,297.08807373046875,477.15399169921875,317.8111877441406,610.3740234375,362.2178649902344,696.2269897460938,418.4663391113281,802.802978515625,246.76048278808594,441.6286315917969,246.76048278808594,574.8486938476562,276.3649597167969,625.17626953125,297.08807373046875,764.3171997070312
4,291.2414855957031,130.197021484375,531.4513549804688,186.54254150390625,581.8657836914062,272.5436096191406,638.2113037109375,400.06243896484375,724.21240234375,530.5468139648438,433.58807373046875,414.8902282714844,472.1402893066406,598.7545776367188,519.5891723632812,684.7556762695312,546.2791748046875,800.4122924804688,338.6903381347656,465.3046569824219,374.2770080566406,619.5134887695312,421.7258605957031,714.4111938476562,472.1402893066406,841.9300537109375,297.1725769042969,480.1324157714844,314.9659118652344,610.6168212890625,362.414794921875,699.5834350585938,421.7258605957031,806.3433837890625,252.68927001953125,444.5457763671875,249.72372436523438,577.9957275390625,273.4481506347656,628.41015625,1323.25439453125,761.8600463867188
5,301.1412048339844,138.33778381347656,525.534912109375,198.1761016845703,585.3732299804688,281.94976806640625,648.2034912109375,401.62640380859375,725.9932861328125,530.27880859375,432.7855224609375,413.59405517578125,471.680419921875,599.0928955078125,519.5510864257812,685.8584594726562,546.4783325195312,805.5350952148438,343.02801513671875,464.4566345214844,372.9471740722656,620.0362548828125,420.8178405761719,712.7857055664062,471.680419921875,838.4461669921875,295.1573791503906,473.4324035644531,313.1088562011719,608.068603515625,360.9795227050781,697.8261108398438,420.8178405761719,808.5269775390625,247.28671264648438,443.5132141113281,247.28671264648438,575.1575317382812,271.2220458984375,620.0362548828125,301.1412048339844,763.6482543945312
6,304.4263610839844,122.44691467285156,523.7487182617188,182.53524780273438,583.8370361328125,266.6589050292969,649.9342041015625,395.8487854003906,725.0446166992188,522.0343017578125,445.6339111328125,398.85321044921875,490.7001647949219,591.1358642578125,526.753173828125,678.263916015625,556.7973022460938,807.4537963867188,340.4793395996094,461.9459533691406,376.5323486328125,618.1755981445312,427.607421875,708.30810546875,478.6824951171875,843.5068359375,295.4131164550781,476.968017578125,316.44403076171875,603.1535034179688,358.5058288574219,690.2815551757812,418.59417724609375,807.4537963867188,256.3556823730469,449.92828369140625,256.3556823730469,567.1005249023438,280.3910217285156,603.1535034179688,304.4263610839844,771.4008178710938
7,288.5879821777344,128.4757537841797,531.900390625,187.8202362060547,582.3432006835938,276.83697509765625,644.6549682617188,398.4931945800781,733.6716918945312,532.018310546875,431.0147705078125,401.4604187011719,475.52313232421875,594.3300170898438,528.9331665039062,674.445068359375,549.7037353515625,799.0684814453125,324.1946716308594,457.8376770019531,374.63751220703125,618.0678100585938,425.080322265625,713.0189819335938,478.4903564453125,843.576904296875,288.5879821777344,466.7393493652344,309.3585510253906,606.1989135742188,353.866943359375,695.2156372070312,413.21142578125,805.0029296875,244.07962036132812,443.0015563964844,247.04684448242188,573.5594482421875,276.7190856933594,629.9367065429688,303.4241027832031,754.5601196289062
8,285.3605041503906,137.05984497070312,531.2214965820312,200.0242462158203,582.192626953125,283.9767761230469,654.1519775390625,400.91064453125,738.1044921875,532.8359985351562,441.2723388671875,400.91064453125,480.25030517578125,592.8021240234375,522.2265625,679.7529296875,549.2113037109375,805.6817016601562,327.3367614746094,460.876708984375,363.3164367675781,613.7902221679688,414.28759765625,706.7376708984375,474.2536926269531,841.661376953125,288.35882568359375,469.87164306640625,300.3520202636719,601.7969970703125,336.3316955566406,688.7478637695312,417.285888671875,808.6800537109375,243.38424682617188,442.88690185546875,243.38424682617188,565.8173828125,261.37408447265625,601.7969970703125,288.35882568359375,763.7054443359375
9,288.7322692871094,127.05213928222656,522.8570556640625,202.09213256835938,582.8890380859375,292.1401062011719,651.9258422851562,406.2008972167969,726.9658203125,532.26806640625,447.8170471191406,415.2056884765625,486.8378601074219,601.3048706054688,525.858642578125,685.3496704101562,549.8714599609375,808.4152221679688,342.7610778808594,472.236083984375,378.7802734375,625.3176879882812,417.8010559082031,715.3656616210938,471.829833984375,844.4344482421875,297.737060546875,481.2408752441406,315.7466735839844,610.3096923828125,354.7674560546875,700.357666015625,414.7994689941406,811.4168090820312,255.7146759033203,454.22650146484375,255.7146759033203,574.2904663085938,276.72589111328125,607.3080444335938,303.7402648925781,781.4008178710938
