Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,425.625,821.25,542.8125,732.1875,702.1875,624.375,791.25,511.875,842.8125,422.8125,547.5,432.1875,552.1875,286.875,566.25,207.1875,580.3125,132.1875,463.125,432.1875,481.875,272.8125,505.3125,193.125,533.4375,108.75,388.125,446.25,402.1875,300.9375,435.0,235.3125,472.5,155.625,317.8125,474.375,317.8125,366.5625,336.5625,315.0,360.0,258.75
1,430.3125,821.25,538.125,732.1875,697.5,624.375,791.25,516.5625,842.8125,422.8125,538.125,432.1875,542.8125,286.875,556.875,207.1875,570.9375,132.1875,453.75,432.1875,472.5,268.125,495.9375,193.125,524.0625,108.75,388.125,446.25,402.1875,300.9375,430.3125,235.3125,467.8125,155.625,317.8125,479.0625,317.8125,375.9375,336.5625,319.6875,355.3125,263.4375
2,425.625,811.875,538.125,727.5,688.125,629.0625,772.5,521.25,833.4375,427.5,542.8125,427.5,547.5,286.875,561.5625,207.1875,575.625,132.1875,458.4375,427.5,481.875,268.125,500.625,193.125,528.75,113.4375,383.4375,441.5625,402.1875,300.9375,430.3125,230.625,472.5,155.625,317.8125,474.375,317.8125,366.5625,336.5625,310.3125,360.0,263.4375
3,420.9375,793.125,538.125,722.8125,678.75,619.6875,758.4375,516.5625,824.0625,422.8125,538.125,427.5,552.1875,282.1875,570.9375,207.1875,585.0,136.875,453.75,427.5,481.875,263.4375,505.3125,193.125,533.4375,113.4375,378.75,436.875,397.5,291.5625,425.625,230.625,472.5,155.625,313.125,465.0,317.8125,361.875,336.5625,310.3125,360.0,254.0625
4,420.9375,788.4375,533.4375,718.125,674.0625,615.0,753.75,511.875,819.375,422.8125,528.75,422.8125,547.5,277.5,561.5625,207.1875,575.625,136.875,449.0625,427.5,472.5,258.75,495.9375,188.4375,533.4375,113.4375,378.75,436.875,397.5,291.5625,430.3125,230.625,472.5,155.625,313.125,469.6875,317.8125,366.5625,336.5625,310.3125,360.0,254.0625
5,420.9375,811.875,538.125,727.5,692.8125,615.0,767.8125,502.5,828.75,418.125,547.5,427.5,547.5,282.1875,561.5625,207.1875,580.3125,136.875,453.75,432.1875,477.1875,268.125,500.625,193.125,533.4375,113.4375,383.4375,446.25,397.5,300.9375,425.625,235.3125,467.8125,160.3125,317.8125,474.375,317.8125,366.5625,336.5625,310.3125,360.0,254.0625
6,416.25,807.1875,538.125,718.125,702.1875,615.0,767.8125,502.5,824.0625,422.8125,547.5,427.5,547.5,277.5,566.25,207.1875,580.3125,136.875,449.0625,427.5,472.5,263.4375,500.625,193.125,533.4375,113.4375,378.75,436.875,392.8125,296.25,425.625,235.3125,467.8125,165.0,313.125,465.0,313.125,357.1875,336.5625,305.625,364.6875,258.75
7,411.5625,821.25,542.8125,732.1875,716.25,624.375,772.5,511.875,824.0625,432.1875,556.875,432.1875,552.1875,286.875,566.25,207.1875,575.625,136.875,463.125,427.5,481.875,272.8125,510.0,197.8125,538.125,113.4375,378.75,436.875,397.5,300.9375,430.3125,240.0,467.8125,169.6875,313.125,465.0,313.125,366.5625,336.5625,310.3125,369.375,258.75
8,411.5625,811.875,552.1875,736.875,725.625,629.0625,781.875,516.5625,828.75,427.5,570.9375,450.9375,566.25,305.625,580.3125,216.5625,589.6875,141.5625,472.5,436.875,491.25,282.1875,519.375,202.5,542.8125,118.125,388.125,446.25,402.1875,310.3125,430.3125,244.6875,463.125,169.6875,317.8125,474.375,313.125,375.9375,331.875,324.375,360.0,268.125
9,411.5625,811.875,561.5625,746.25,735.0,633.75,795.9375,521.25,833.4375,432.1875,566.25,455.625,561.5625,310.3125,575.625,221.25,589.6875,136.875,472.5,446.25,491.25,286.875,519.375,207.1875,542.8125,118.125,392.8125,450.9375,402.1875,315.0,430.3125,249.375,463.125,174.375,322.5,483.75,313.125,380.625,331.875,329.0625,360.0,272.8125
