Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,1278.75,774.375,589.6875,718.125,791.25,610.3125,866.25,511.875,852.1875,418.125,561.5625,408.75,570.9375,263.4375,585.0,183.75,589.6875,113.4375,481.875,418.125,505.3125,244.6875,524.0625,155.625,552.1875,71.25,444.375,427.5,458.4375,286.875,486.5625,207.1875,524.0625,113.4375,411.5625,465.0,397.5,352.5,411.5625,300.9375,425.625,216.5625
1,500.625,793.125,589.6875,732.1875,889.6875,624.375,875.625,516.5625,852.1875,418.125,556.875,418.125,556.875,272.8125,575.625,193.125,585.0,113.4375,486.5625,422.8125,505.3125,254.0625,519.375,160.3125,538.125,71.25,449.0625,436.875,463.125,286.875,486.5625,207.1875,519.375,108.75,425.625,469.6875,402.1875,352.5,411.5625,291.5625,425.625,216.5625
2,505.3125,788.4375,585.0,727.5,791.25,619.6875,889.6875,516.5625,861.5625,418.125,556.875,408.75,556.875,268.125,570.9375,193.125,585.0,113.4375,486.5625,418.125,495.9375,254.0625,514.6875,160.3125,533.4375,71.25,449.0625,427.5,458.4375,282.1875,481.875,207.1875,510.0,108.75,425.625,465.0,402.1875,352.5,411.5625,286.875,425.625,207.1875
3,1292.8125,783.75,594.375,732.1875,931.875,624.375,899.0625,525.9375,875.625,422.8125,556.875,413.4375,556.875,268.125,570.9375,188.4375,585.0,108.75,491.25,418.125,500.625,249.375,514.6875,160.3125,533.4375,66.5625,463.125,422.8125,467.8125,277.5,486.5625,197.8125,519.375,104.0625,435.0,465.0,406.875,352.5,416.25,291.5625,435.0,207.1875
4,510.0,793.125,570.9375,732.1875,955.3125,629.0625,908.4375,525.9375,885.0,418.125,538.125,413.4375,533.4375,268.125,556.875,193.125,575.625,113.4375,481.875,418.125,486.5625,249.375,495.9375,160.3125,1152.1875,66.5625,463.125,422.8125,463.125,282.1875,481.875,193.125,510.0,104.0625,435.0,465.0,411.5625,352.5,425.625,291.5625,1367.8125,207.1875
5,500.625,793.125,561.5625,732.1875,950.625,624.375,903.75,525.9375,875.625,418.125,538.125,418.125,547.5,272.8125,575.625,193.125,585.0,118.125,472.5,418.125,486.5625,254.0625,495.9375,160.3125,1147.5,71.25,449.0625,427.5,463.125,277.5,472.5,193.125,510.0,108.75,425.625,465.0,406.875,347.8125,411.5625,286.875,1363.125,207.1875
6,1297.5,793.125,585.0,741.5625,960.0,629.0625,913.125,530.625,889.6875,422.8125,556.875,418.125,556.875,272.8125,575.625,193.125,594.375,113.4375,491.25,422.8125,495.9375,254.0625,1152.1875,160.3125,1152.1875,61.875,463.125,427.5,472.5,277.5,481.875,183.75,510.0,99.375,1367.8125,465.0,1377.1875,347.8125,1372.5,286.875,1363.125,197.8125
7,510.0,793.125,589.6875,732.1875,950.625,619.6875,908.4375,521.25,885.0,422.8125,585.0,413.4375,575.625,268.125,585.0,188.4375,594.375,113.4375,505.3125,413.4375,505.3125,249.375,510.0,160.3125,1156.875,61.875,463.125,422.8125,472.5,277.5,486.5625,183.75,510.0,99.375,1367.8125,465.0,411.5625,352.5,425.625,286.875,1372.5,207.1875
8,1302.1875,793.125,599.0625,732.1875,903.75,629.0625,908.4375,521.25,889.6875,432.1875,575.625,418.125,580.3125,268.125,589.6875,188.4375,603.75,108.75,505.3125,418.125,519.375,254.0625,528.75,160.3125,547.5,66.5625,463.125,422.8125,463.125,277.5,491.25,193.125,524.0625,99.375,1367.8125,465.0,402.1875,352.5,416.25,291.5625,435.0,207.1875
9,1302.1875,783.75,1124.0625,732.1875,931.875,629.0625,908.4375,521.25,889.6875,427.5,575.625,413.4375,575.625,268.125,589.6875,183.75,603.75,108.75,505.3125,413.4375,514.6875,244.6875,528.75,160.3125,556.875,66.5625,1283.4375,422.8125,481.875,272.8125,495.9375,193.125,528.75,104.0625,1372.5,455.625,1386.5625,343.125,435.0,286.875,1372.5,193.125
10,1297.5,788.4375,617.8125,732.1875,903.75,629.0625,899.0625,521.25,885.0,418.125,580.3125,432.1875,589.6875,282.1875,603.75,193.125,608.4375,113.4375,510.0,422.8125,528.75,254.0625,542.8125,169.6875,575.625,71.25,477.1875,432.1875,481.875,282.1875,505.3125,207.1875,533.4375,104.0625,1372.5,465.0,406.875,352.5,430.3125,291.5625,463.125,207.1875
