Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,1330.3125,811.875,538.125,736.875,1020.9375,624.375,978.75,511.875,988.125,408.75,505.3125,427.5,519.375,286.875,538.125,197.8125,542.8125,122.8125,439.6875,427.5,463.125,268.125,491.25,169.6875,514.6875,80.625,383.4375,436.875,402.1875,296.25,435.0,211.875,472.5,122.8125,322.5,488.4375,317.8125,357.1875,345.9375,300.9375,378.75,235.3125
1,1330.3125,821.25,538.125,741.5625,1020.9375,624.375,992.8125,511.875,1002.1875,408.75,514.6875,427.5,528.75,282.1875,538.125,197.8125,547.5,122.8125,449.0625,427.5,463.125,268.125,491.25,174.375,514.6875,85.3125,388.125,436.875,402.1875,296.25,435.0,207.1875,463.125,122.8125,327.1875,488.4375,317.8125,361.875,345.9375,300.9375,369.375,235.3125
2,1325.625,821.25,538.125,741.5625,1020.9375,629.0625,997.5,516.5625,1002.1875,408.75,510.0,427.5,524.0625,286.875,538.125,197.8125,542.8125,122.8125,444.375,427.5,463.125,268.125,486.5625,174.375,514.6875,85.3125,392.8125,436.875,406.875,300.9375,435.0,211.875,472.5,122.8125,331.875,488.4375,322.5,366.5625,345.9375,300.9375,369.375,240.0
3,1320.9375,811.875,524.0625,741.5625,1020.9375,629.0625,992.8125,511.875,997.5,404.0625,505.3125,427.5,519.375,282.1875,528.75,197.8125,538.125,122.8125,439.6875,422.8125,458.4375,268.125,486.5625,174.375,510.0,85.3125,392.8125,436.875,406.875,296.25,444.375,211.875,472.5,122.8125,1414.6875,488.4375,322.5,366.5625,350.625,300.9375,378.75,235.3125
4,1320.9375,821.25,1170.9375,746.25,1020.9375,629.0625,997.5,516.5625,997.5,408.75,500.625,427.5,514.6875,282.1875,524.0625,193.125,533.4375,122.8125,439.6875,422.8125,458.4375,263.4375,481.875,174.375,510.0,85.3125,397.5,436.875,406.875,296.25,444.375,207.1875,472.5,122.8125,1414.6875,488.4375,327.1875,366.5625,355.3125,300.9375,378.75,235.3125
5,1320.9375,821.25,1161.5625,746.25,1020.9375,629.0625,997.5,511.875,997.5,408.75,495.9375,427.5,510.0,282.1875,519.375,197.8125,528.75,122.8125,439.6875,427.5,458.4375,263.4375,486.5625,174.375,510.0,90.0,397.5,436.875,406.875,300.9375,449.0625,211.875,472.5,127.5,1414.6875,497.8125,1428.75,375.9375,355.3125,300.9375,383.4375,235.3125
6,1320.9375,821.25,1166.25,746.25,1020.9375,624.375,997.5,511.875,997.5,408.75,495.9375,432.1875,514.6875,286.875,524.0625,197.8125,533.4375,122.8125,439.6875,432.1875,458.4375,268.125,486.5625,179.0625,510.0,90.0,1339.6875,446.25,1344.375,300.9375,449.0625,216.5625,472.5,132.1875,1414.6875,502.5,1428.75,375.9375,1428.75,305.625,383.4375,244.6875
7,1325.625,835.3125,1170.9375,750.9375,1020.9375,629.0625,992.8125,511.875,997.5,404.0625,505.3125,432.1875,514.6875,282.1875,528.75,197.8125,538.125,122.8125,439.6875,436.875,458.4375,268.125,486.5625,179.0625,510.0,90.0,1339.6875,450.9375,1344.375,305.625,444.375,221.25,472.5,132.1875,1419.375,511.875,1433.4375,380.625,1428.75,310.3125,1428.75,254.0625
8,1325.625,830.625,1170.9375,750.9375,1020.9375,624.375,997.5,507.1875,1002.1875,404.0625,510.0,427.5,519.375,282.1875,533.4375,197.8125,538.125,122.8125,444.375,427.5,463.125,268.125,486.5625,174.375,510.0,90.0,1335.0,446.25,406.875,300.9375,444.375,216.5625,472.5,127.5,1414.6875,497.8125,1428.75,366.5625,336.5625,300.9375,369.375,244.6875
9,1320.9375,821.25,1170.9375,741.5625,1020.9375,619.6875,1002.1875,502.5,1002.1875,404.0625,505.3125,427.5,519.375,282.1875,528.75,197.8125,538.125,122.8125,439.6875,427.5,463.125,268.125,486.5625,174.375,514.6875,85.3125,1335.0,446.25,1335.0,300.9375,444.375,216.5625,472.5,122.8125,1414.6875,497.8125,1428.75,366.5625,1424.0625,300.9375,378.75,244.6875
