Frame,Wrist_x,Thumb_CMC_x,Thumb_MCP_x,Thumb_IP_x,Thumb_Tip_x,Index_MCP_x,Index_PIP_x,Index_DIP_x,Index_Tip_x,Middle_MCP_x,Middle_PIP_x,Middle_DIP_x,Middle_Tip_x,Ring_MCP_x,Ring_PIP_x,Ring_DIP_x,Ring_Tip_x,Pinky_MCP_x,Pinky_PIP_x,Pinky_DIP_x,Pinky_Tip_x,Wrist_y,Thumb_CMC_y,Thumb_MCP_y,Thumb_IP_y,Thumb_Tip_y,Index_MCP_y,Index_PIP_y,Index_DIP_y,Index_Tip_y,Middle_MCP_y,Middle_PIP_y,Middle_DIP_y,Middle_Tip_y,Ring_MCP_y,Ring_PIP_y,Ring_DIP_y,Ring_Tip_y,Pinky_MCP_y,Pinky_PIP_y,Pinky_DIP_y,Pinky_Tip_y
0,369.375,216.5625,514.6875,291.5625,589.6875,380.625,688.125,502.5,753.75,605.625,500.625,558.75,519.375,699.375,528.75,807.1875,547.5,905.625,425.625,591.5625,449.0625,736.875,458.4375,844.6875,486.5625,933.75,355.3125,582.1875,369.375,722.8125,397.5,821.25,435.0,924.375,299.0625,558.75,299.0625,661.875,303.75,736.875,327.1875,802.5
1,369.375,216.5625,514.6875,291.5625,580.3125,385.3125,1049.0625,507.1875,974.0625,615.0,505.3125,558.75,519.375,704.0625,528.75,807.1875,547.5,905.625,425.625,591.5625,444.375,736.875,458.4375,844.6875,486.5625,933.75,355.3125,582.1875,364.6875,722.8125,388.125,821.25,435.0,924.375,299.0625,558.75,299.0625,661.875,303.75,736.875,327.1875,807.1875
2,1433.4375,216.5625,514.6875,296.25,1119.375,385.3125,1053.75,507.1875,997.5,615.0,500.625,563.4375,510.0,708.75,519.375,811.875,538.125,905.625,425.625,596.25,435.0,746.25,449.0625,844.6875,477.1875,938.4375,360.0,591.5625,364.6875,727.5,388.125,825.9375,430.3125,924.375,299.0625,563.4375,299.0625,661.875,303.75,736.875,331.875,807.1875
3,369.375,216.5625,514.6875,296.25,1119.375,385.3125,1053.75,507.1875,997.5,615.0,500.625,558.75,510.0,704.0625,519.375,811.875,542.8125,905.625,425.625,591.5625,435.0,741.5625,449.0625,844.6875,477.1875,938.4375,355.3125,586.875,364.6875,727.5,388.125,821.25,430.3125,924.375,299.0625,563.4375,299.0625,661.875,303.75,741.5625,331.875,807.1875
4,369.375,216.5625,505.3125,291.5625,1119.375,385.3125,1053.75,502.5,997.5,615.0,500.625,558.75,510.0,704.0625,519.375,811.875,538.125,905.625,425.625,591.5625,439.6875,741.5625,449.0625,844.6875,477.1875,938.4375,360.0,586.875,369.375,727.5,397.5,821.25,430.3125,924.375,303.75,558.75,303.75,661.875,303.75,741.5625,331.875,807.1875
5,364.6875,207.1875,505.3125,291.5625,575.625,380.625,1049.0625,502.5,983.4375,610.3125,500.625,554.0625,510.0,699.375,524.0625,807.1875,542.8125,905.625,425.625,586.875,439.6875,736.875,453.75,844.6875,486.5625,933.75,355.3125,582.1875,369.375,722.8125,397.5,821.25,435.0,924.375,299.0625,558.75,299.0625,661.875,303.75,741.5625,331.875,807.1875
6,364.6875,216.5625,514.6875,291.5625,580.3125,380.625,1049.0625,502.5,974.0625,605.625,500.625,558.75,510.0,699.375,528.75,807.1875,542.8125,905.625,425.625,591.5625,439.6875,736.875,453.75,844.6875,486.5625,933.75,355.3125,582.1875,369.375,722.8125,397.5,821.25,435.0,924.375,299.0625,558.75,299.0625,661.875,303.75,741.5625,331.875,807.1875
7,360.0,207.1875,514.6875,286.875,585.0,380.625,674.0625,497.8125,960.0,605.625,500.625,554.0625,519.375,699.375,528.75,802.5,547.5,900.9375,425.625,586.875,444.375,736.875,458.4375,840.0,486.5625,933.75,355.3125,577.5,369.375,722.8125,397.5,821.25,435.0,924.375,299.0625,554.0625,299.0625,661.875,303.75,736.875,327.1875,807.1875
8,360.0,207.1875,514.6875,286.875,585.0,380.625,1049.0625,502.5,960.0,605.625,500.625,554.0625,519.375,699.375,528.75,802.5,547.5,900.9375,425.625,586.875,444.375,736.875,458.4375,840.0,491.25,933.75,355.3125,577.5,369.375,718.125,392.8125,821.25,435.0,924.375,299.0625,554.0625,299.0625,661.875,303.75,736.875,327.1875,807.1875
9,369.375,207.1875,505.3125,286.875,575.625,375.9375,1049.0625,497.8125,974.0625,605.625,495.9375,554.0625,510.0,694.6875,524.0625,807.1875,542.8125,905.625,425.625,586.875,439.6875,736.875,453.75,840.0,486.5625,933.75,355.3125,577.5,369.375,718.125,397.5,821.25,435.0,924.375,299.0625,554.0625,299.0625,661.875,303.75,736.875,327.1875,807.1875
